link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,geometry,original_link_id,main_node_id,movement_str,TMC
7239,266503,266305,,,67.54287845035196,1,799.0,46.67086,5,,"LINESTRING (-111.97943 33.3999,-111.97945 33.39989,-111.97967 33.39988,-111.9798 33.39988,-111.98015 33.39987)",11895b,,,
7240,266405,156603,,,81.74686594866492,2,1998.0,62.76426,4,,"LINESTRING (-111.88825 33.42937,-111.88863 33.42937,-111.88894 33.42937,-111.88913 33.42937)",11903,,,
7241,266504,266606,,,70.68420938907877,2,1598.0,46.67086,5,,"LINESTRING (-111.9792 33.39986,-111.979 33.39991,-111.97887 33.39995,-111.97871 33.39997,-111.9785 33.4,-111.97847 33.4,-111.97846 33.4)",11906a,,,
7242,266607,266505,,,73.61418917756822,2,1598.0,46.67086,5,,"LINESTRING (-111.97846 33.40009,-111.97848 33.40009,-111.97851 33.40009,-111.97872 33.40007,-111.9789 33.40004,-111.97904 33.4,-111.97923 33.39995)",11906b,,,
7243,266702,330102,,,152.656688829524,1,1799.0,94.95106,1,,"LINESTRING (-111.97661 33.42198,-111.97681 33.42202,-111.97703 33.42202,-111.97737 33.42202,-111.97744 33.42204,-111.97748 33.42206,-111.97752 33.42212,-111.97762 33.42268)",11918,,,
7244,266702,313500,,,110.19867337098098,4,7196.0,64.3736,2,,"LINESTRING (-111.97661 33.42198,-111.97679 33.42197,-111.97702 33.42197,-111.97708 33.42197,-111.97737 33.42197,-111.9778 33.42196)",11919,,,
7245,266802,282400,,,210.1208685651191,6,10794.0,104.6071,1,,"LINESTRING (-111.91864 33.38551,-111.91638 33.38553)",11920,,,
7246,267000,267302,,,42.32524962813543,2,3598.0,62.76426,2,,"LINESTRING (-111.97843 33.42197,-111.97889 33.42196)",11923,,,
7247,267102,190903,,,36.3838408700735,2,2398.0,64.3736,3,,"LINESTRING (-111.97675 33.42182,-111.97636 33.42183)",11924,,,
7248,267102,270700,,,45.40819095538651,1,1799.0,64.3736,2,,"LINESTRING (-111.97675 33.42182,-111.97649 33.42188,-111.97636 33.42188,-111.97632 33.4219,-111.97628 33.42191,-111.97628 33.42192)",11925,,,
7249,267200,267404,,,46.10599010040943,1,699.0,46.67086,6,,"LINESTRING (-111.89714 33.39552,-111.89721 33.39541,-111.89721 33.39512)",11926a,,,
7250,267405,267201,,,42.590215255341896,1,699.0,46.67086,6,,"LINESTRING (-111.89713 33.39512,-111.89713 33.39539,-111.89707 33.39549)",11926b,,,
7251,267302,265603,,,104.0271762168742,2,2398.0,64.3736,3,,"LINESTRING (-111.97889 33.42196,-111.97942 33.42196,-111.97976 33.42196,-111.98001 33.42196)",11928,,,
7252,267500,311800,,,231.269794390685,1,699.0,40.2335,6,,"LINESTRING (-111.96489 33.44353,-111.96483 33.4436,-111.96479 33.44368,-111.96479 33.44419,-111.96479 33.44515,-111.96478 33.44557,-111.96478 33.44559)",11935a,,,
7253,311801,267501,,,226.71272819199302,1,699.0,40.2335,6,,"LINESTRING (-111.96486 33.44559,-111.96486 33.44557,-111.96486 33.44515,-111.96487 33.44419,-111.96486 33.44369,-111.96489 33.44363,-111.96495 33.44357)",11935b,,,
7254,267604,305802,,,98.70190657128127,1,699.0,40.2335,6,,"LINESTRING (-111.92907 33.44381,-111.92909 33.44385,-111.92924 33.44427,-111.92928 33.44438,-111.92938 33.44466)",11937a,,,
7255,305803,267605,,,98.79625244734139,1,699.0,40.2335,6,,"LINESTRING (-111.92945 33.44465,-111.92935 33.44436,-111.92931 33.44425,-111.92916 33.44383,-111.92915 33.44379)",11937b,,,
7256,267700,267800,,,129.4208292357562,1,699.0,46.67086,6,,"LINESTRING (-111.94795 33.41059,-111.94934 33.4106)",11943a,,,
7257,267801,267701,,,129.42082923575893,1,699.0,46.67086,6,,"LINESTRING (-111.94934 33.41054,-111.94795 33.41053)",11943b,,,
7258,267702,268302,,,9.570783507612035,2,1398.0,56.3269,6,,"LINESTRING (-111.94792 33.41045,-111.94792 33.41037)",11945a,,,
7259,268303,267703,,,9.570783507612035,2,1398.0,56.3269,6,,"LINESTRING (-111.9478 33.41037,-111.9478 33.41045)",11945b,,,
7260,267704,280104,,,27.85010597614281,2,1398.0,56.3269,6,,"LINESTRING (-111.9478 33.41067,-111.9478 33.41092)",11947a,,,
7261,280105,267705,,,27.899913754137092,2,1398.0,56.3269,6,,"LINESTRING (-111.94792 33.41092,-111.94792 33.41067)",11947b,,,
7262,267902,268204,,,149.93283332257676,1,699.0,46.67086,6,,"LINESTRING (-111.95413 33.40994,-111.95416 33.40996,-111.95423 33.40998,-111.95431 33.40999,-111.95439 33.40999,-111.95573 33.41)",11955a,,,
7263,268205,267903,,,145.81109915676876,1,699.0,46.67086,6,,"LINESTRING (-111.95573 33.40994,-111.9544 33.40993,-111.95432 33.40993,-111.95425 33.40992,-111.95419 33.4099,-111.95417 33.40989)",11955b,,,
7264,267904,279802,,,75.89374116127371,1,699.0,46.67086,6,,"LINESTRING (-111.954 33.40992,-111.95398 33.40995,-111.95396 33.40999,-111.95395 33.41004,-111.95394 33.41008,-111.95393 33.41013,-111.95394 33.4106)",11959a,,,
7265,279803,267905,,,72.48729700965782,1,699.0,46.67086,6,,"LINESTRING (-111.95401 33.4106,-111.95401 33.41013,-111.95401 33.41009,-111.95402 33.41005,-111.95403 33.41002,-111.95405 33.40998,-111.95407 33.40995)",11959b,,,
7266,268004,307200,,,33.552878140897306,1,699.0,40.2335,6,,"LINESTRING (-111.91899 33.44411,-111.91899 33.44414,-111.91899 33.44441)",11965a,,,
7267,307201,268005,,,33.55376315637401,1,699.0,40.2335,6,,"LINESTRING (-111.91906 33.44441,-111.91906 33.44414,-111.91906 33.44411)",11965b,,,
7268,268100,193901,,,889.5476545004667,1,1799.0,94.95106,1,,"LINESTRING (-111.89144 33.44025,-111.89148 33.43999,-111.89153 33.43954,-111.89155 33.43936,-111.89157 33.43923,-111.89164 33.4389,-111.89166 33.43874,-111.89172 33.43846,-111.89176 33.43823,-111.89179 33.43808,-111.89182 33.43787,-111.89186 33.43766,-111.8919 33.43749,-111.89193 33.43735,-111.89196 33.43726,-111.89201 33.43712,-111.89205 33.43702,-111.89209 33.43691,-111.89214 33.43683,-111.8922 33.43673,-111.8923 33.43657,-111.8924 33.43644,-111.89252 33.43632,-111.8926 33.43624,-111.89268 33.43616,-111.89279 33.43608,-111.8929 33.436,-111.89301 33.43593,-111.89312 33.43586,-111.89324 33.4358,-111.89335 33.43575,-111.89348 33.4357,-111.89362 33.43565,-111.89378 33.4356,-111.89397 33.43554,-111.8941 33.43551,-111.89429 33.43548,-111.89449 33.43545,-111.89469 33.43544,-111.89489 33.43545,-111.89508 33.43546,-111.89525 33.43547,-111.89546 33.4355,-111.89565 33.43553,-111.89591 33.43557,-111.89649 33.43567,-111.89689 33.43569)",11967,,,
7269,268100,188401,,,1242.1723987941027,1,1799.0,94.95106,1,,"LINESTRING (-111.89144 33.44025,-111.89144 33.44001,-111.89149 33.43954,-111.89154 33.43901,-111.89156 33.43876,-111.89161 33.43825,-111.89164 33.43792,-111.89168 33.43763,-111.89171 33.43731,-111.89174 33.43696,-111.89178 33.43651,-111.89177 33.43641,-111.89176 33.4363,-111.89175 33.43618,-111.89175 33.43611,-111.89174 33.43602,-111.89172 33.43593,-111.89171 33.43583,-111.89168 33.4357,-111.89165 33.43558,-111.89161 33.43546,-111.89158 33.43535,-111.89154 33.43526,-111.89149 33.43513,-111.89142 33.435,-111.89135 33.43487,-111.89123 33.43467,-111.89116 33.43456,-111.8911 33.43448,-111.89103 33.4344,-111.89094 33.4343,-111.89081 33.43418,-111.89068 33.43406,-111.89058 33.43397,-111.89048 33.43388,-111.89032 33.43378,-111.89017 33.43368,-111.89005 33.43361,-111.8899 33.43352,-111.88976 33.43345,-111.88959 33.43336,-111.88941 33.43329,-111.88927 33.43324,-111.88913 33.43319,-111.88898 33.43315,-111.88882 33.43311,-111.88868 33.43308,-111.88847 33.43304,-111.88827 33.43301,-111.88811 33.43299,-111.88795 33.43298,-111.88779 33.43298,-111.88762 33.43299,-111.88743 33.43299,-111.88729 33.433,-111.88714 33.43302,-111.88698 33.43304,-111.8868 33.43308,-111.88661 33.43313,-111.88631 33.43321,-111.88566 33.43338,-111.88542 33.43343)",11968,,,
7270,268206,279902,,,65.11338727496853,1,699.0,46.67086,6,,"LINESTRING (-111.95581 33.41005,-111.95583 33.4101,-111.95589 33.41023,-111.95593 33.41033,-111.95597 33.41046,-111.956 33.4106,-111.956 33.41061)",11975a,,,
7271,279903,268207,,,67.05162222237446,1,699.0,46.67086,6,,"LINESTRING (-111.95608 33.41061,-111.95608 33.41059,-111.95604 33.41045,-111.956 33.41032,-111.95596 33.41021,-111.95591 33.41008,-111.95588 33.41003)",11975b,,,
7272,268304,301304,,,58.91365401837383,2,1398.0,56.3269,6,,"LINESTRING (-111.94792 33.41015,-111.94792 33.41013,-111.94792 33.41009,-111.94792 33.40995,-111.94792 33.40988,-111.94792 33.40962)",11981a,,,
7273,301305,268305,,,58.8997866133377,2,1398.0,56.3269,6,,"LINESTRING (-111.9478 33.40962,-111.9478 33.40988,-111.9478 33.40995,-111.9478 33.41009,-111.9478 33.41013,-111.9478 33.41015)",11981b,,,
7274,268603,98503,,,62.81595200648834,1,799.0,56.3269,5,,"LINESTRING (-111.92336 33.38107,-111.92274 33.38086)",11991,,,
7275,268700,233202,,,508.7841256517712,3,5397.0,72.4203,1,,"LINESTRING (-111.96586 33.4396,-111.96605 33.43961,-111.96625 33.43961,-111.96664 33.43959,-111.96689 33.43955,-111.96722 33.43944,-111.96793 33.43916,-111.96869 33.43883,-111.97005 33.43822,-111.97065 33.43797,-111.97087 33.4379)",11994,,,
7276,268800,286202,,,7.850806478047624,4,3996.0,62.76426,4,,"LINESTRING (-111.92053 33.37824,-111.92045 33.37824)",11995a,,,
7277,286203,268801,,,7.850806478047624,4,3996.0,62.76426,4,,"LINESTRING (-111.92045 33.3784,-111.92053 33.3784)",11995b,,,
7278,268802,318000,,,167.68472217760012,4,3996.0,62.76426,4,,"LINESTRING (-111.92072 33.3784,-111.92117 33.3784,-111.9217 33.37839,-111.92178 33.37839,-111.92252 33.37838)",11997a,,,
7279,318001,268803,,,167.6405192658213,4,3996.0,62.76426,4,,"LINESTRING (-111.92252 33.37822,-111.92178 33.37823,-111.9217 33.37823,-111.92117 33.37824,-111.92071 33.37824)",11997b,,,
7280,268900,39802,,,160.44246931154302,3,3597.0,62.76426,3,,"LINESTRING (-111.98077 33.42181,-111.98045 33.42182,-111.98021 33.42182,-111.97972 33.42183,-111.97969 33.42183,-111.97904 33.42183)",11999,,,
7281,268900,265604,,,54.82983327488249,1,1199.0,62.76426,3,,"LINESTRING (-111.98077 33.42181,-111.98045 33.42187,-111.98022 33.4219,-111.98019 33.42191)",12000,,,
7282,269000,25600,,,1009.8000261439539,4,7196.0,104.6071,1,,"LINESTRING (-111.95905 33.43743,-111.96023 33.43771,-111.96061 33.4378,-111.96108 33.43791,-111.96185 33.4381,-111.96256 33.43828,-111.96328 33.43846,-111.96396 33.43862,-111.96462 33.43879,-111.96516 33.43896,-111.96563 33.43916,-111.96586 33.43926,-111.96623 33.43947,-111.96659 33.43971,-111.96697 33.43999,-111.96718 33.44018,-111.96743 33.44041,-111.96781 33.44085,-111.96806 33.44122,-111.96817 33.44144,-111.96821 33.44158)",12001,,,
7283,269000,268700,,,680.0371539950864,1,1799.0,72.4203,1,,"LINESTRING (-111.95905 33.43743,-111.9593 33.43754,-111.9598 33.43768,-111.96051 33.43788,-111.96061 33.4379,-111.96084 33.43797,-111.96107 33.43804,-111.9612 33.43807,-111.96158 33.4382,-111.96193 33.4383,-111.96229 33.43842,-111.96289 33.43865,-111.96338 33.43887,-111.96397 33.43911,-111.96433 33.43927,-111.96465 33.43939,-111.9649 33.43946,-111.96497 33.43948,-111.96523 33.43953,-111.96586 33.4396)",12002,,,
7284,269104,269204,,,81.09811736421669,1,699.0,40.2335,6,,"LINESTRING (-111.9138 33.4169,-111.91376 33.41691,-111.91362 33.41696,-111.91351 33.41699,-111.91339 33.41702,-111.91336 33.41702,-111.91321 33.41703,-111.91295 33.41704)",12005a,,,
7285,269205,269105,,,81.98823596359367,1,699.0,40.2335,6,,"LINESTRING (-111.91295 33.4171,-111.91322 33.4171,-111.91337 33.41709,-111.91341 33.41708,-111.91354 33.41705,-111.91365 33.41701,-111.91378 33.41697,-111.91381 33.41697)",12005b,,,
7286,269206,269304,,,84.00285289161195,1,699.0,40.2335,6,,"LINESTRING (-111.91278 33.41704,-111.91233 33.41704,-111.91188 33.41704)",12009a,,,
7287,269305,269207,,,84.00309608987382,1,699.0,40.2335,6,,"LINESTRING (-111.91188 33.4171,-111.91233 33.4171,-111.91278 33.4171)",12009b,,,
7288,269306,286502,,,85.76654865324443,1,699.0,46.67086,6,,"LINESTRING (-111.91183 33.417,-111.91183 33.41622)",12017a,,,
7289,286503,269307,,,85.76654865324443,1,699.0,46.67086,6,,"LINESTRING (-111.91176 33.41622,-111.91175 33.417)",12017b,,,
7290,269500,25600,,,572.4947568711036,1,1799.0,96.5604,1,,"LINESTRING (-111.96302 33.43916,-111.96366 33.43937,-111.96452 33.43964,-111.96501 33.43976,-111.96551 33.43986,-111.96609 33.43998,-111.96646 33.44007,-111.96687 33.44025,-111.96709 33.44039,-111.96732 33.44055,-111.96757 33.4408,-111.96768 33.44092,-111.96793 33.44125,-111.96809 33.44145,-111.96821 33.44158)",12033,,,
7291,269500,268700,,,269.66218244345436,1,1799.0,94.95106,1,,"LINESTRING (-111.96302 33.43916,-111.96415 33.43944,-111.96462 33.43953,-111.96472 33.43955,-111.96523 33.43961,-111.96554 33.4396,-111.96586 33.4396)",12034,,,
7292,269605,318704,,,275.68570501579535,1,699.0,46.67086,6,,"LINESTRING (-111.92932 33.41661,-111.92927 33.41661,-111.92919 33.41661,-111.92897 33.4166,-111.92875 33.4166,-111.92794 33.41659,-111.92749 33.41659,-111.92728 33.41663,-111.92718 33.41665,-111.92713 33.41667,-111.92685 33.41676,-111.92647 33.41681,-111.92639 33.41681)",12037a,,,
7293,318705,269606,,,275.3016259083292,1,699.0,46.67086,6,,"LINESTRING (-111.9264 33.41688,-111.92647 33.41687,-111.92687 33.41682,-111.92715 33.41673,-111.9272 33.41671,-111.9273 33.41669,-111.9275 33.41665,-111.92794 33.41665,-111.92875 33.41666,-111.92897 33.41667,-111.92918 33.41667,-111.92927 33.41668,-111.92932 33.41668)",12037b,,,
7294,269607,227204,,,225.04613100261827,2,1598.0,40.2335,5,,"LINESTRING (-111.92952 33.41659,-111.92952 33.41659,-111.92961 33.41651,-111.93022 33.41591,-111.93035 33.41579,-111.9304 33.41574,-111.93056 33.41551,-111.93066 33.41527,-111.93068 33.41509,-111.93069 33.41489)",12041,,,
7295,269804,269904,,,81.36956709086503,1,699.0,46.67086,6,,"LINESTRING (-111.91869 33.41665,-111.9185 33.41665,-111.91836 33.41665,-111.91782 33.41664)",12048a,,,
7296,269905,269805,,,81.36992937871074,1,699.0,46.67086,6,,"LINESTRING (-111.91781 33.4167,-111.91836 33.41671,-111.9185 33.41671,-111.91869 33.41671)",12048b,,,
7297,270000,278800,,,20.806493330580828,1,699.0,46.67086,6,,"LINESTRING (-111.90734 33.41689,-111.90756 33.41689)",12060a,,,
7298,278801,270001,,,20.80649333058452,1,699.0,46.67086,6,,"LINESTRING (-111.90756 33.41682,-111.90734 33.41682)",12060b,,,
7299,270101,267000,,,18.67301435324582,2,3598.0,62.76426,2,,"LINESTRING (-111.97823 33.42197,-111.97843 33.42197)",12062,,,
7300,270102,329200,,,12.16592808052104,2,3598.0,94.95106,1,,"LINESTRING (-111.97809 33.42196,-111.97798 33.42191)",12063,,,
7301,270103,330102,,,82.72549446822137,2,3598.0,94.95106,1,,"LINESTRING (-111.978 33.42203,-111.97797 33.42204,-111.97791 33.42209,-111.97784 33.42216,-111.97775 33.42226,-111.97771 33.42235,-111.97767 33.42244,-111.97766 33.42252,-111.97762 33.42268)",12064,,,
7302,270300,95401,,,729.8035366452956,1,1799.0,72.4203,1,,"LINESTRING (-111.97112 33.43745,-111.96954 33.43758,-111.969 33.43763,-111.96819 33.43767,-111.96732 33.43769,-111.9666 33.43768,-111.96591 33.43763,-111.96522 33.43757,-111.96454 33.4375,-111.96381 33.43743,-111.96356 33.4374,-111.96329 33.43739)",12071,,,
7303,270300,118001,,,994.4406501844776,1,1799.0,94.95106,1,,"LINESTRING (-111.97112 33.43745,-111.96945 33.43765,-111.96831 33.43779,-111.9671 33.43794,-111.96587 33.43807,-111.96528 33.4381,-111.96482 33.4381,-111.96436 33.43808,-111.96386 33.43806,-111.96327 33.43799,-111.9628 33.43792,-111.96252 33.43788,-111.96179 33.43772,-111.96117 33.4376,-111.9611 33.43759,-111.96064 33.43753,-111.96053 33.43752)",12072,,,
7304,270500,154000,,,665.7873075334558,1,1799.0,94.95106,1,,"LINESTRING (-111.89198 33.40651,-111.89192 33.40611,-111.89187 33.4056,-111.89182 33.40509,-111.89177 33.40465,-111.89169 33.40403,-111.89158 33.40331,-111.89156 33.40319,-111.89152 33.40293,-111.89146 33.4024,-111.89143 33.40203,-111.8914 33.4015,-111.89129 33.40053)",12079,,,
7305,270500,45803,,,102.39656315559121,2,1998.0,62.76426,4,,"LINESTRING (-111.89198 33.40651,-111.89198 33.40623,-111.89201 33.40587,-111.89201 33.4056,-111.89201 33.40558)",12080,,,
7306,270602,187003,,,75.82919057511234,4,3996.0,62.76426,4,,"LINESTRING (-111.89034 33.40652,-111.89034 33.40656,-111.89033 33.40721,-111.89033 33.40721)",12081,,,
7307,270701,266702,,,22.252856245812286,2,3598.0,64.3736,2,,"LINESTRING (-111.97637 33.42198,-111.97661 33.42198)",12082,,,
7308,270702,277304,,,1425.925810448639,1,699.0,40.2335,6,,"LINESTRING (-111.97621 33.42205,-111.97621 33.42215,-111.97623 33.42224,-111.97625 33.42233,-111.97631 33.42242,-111.97637 33.42249,-111.97645 33.42253,-111.97665 33.42262,-111.97704 33.42281,-111.9772 33.42294,-111.97728 33.42313,-111.97731 33.42391,-111.97732 33.42444,-111.97736 33.42539,-111.97739 33.42653,-111.9774 33.42679,-111.97744 33.42787,-111.97739 33.42789,-111.97732 33.4279,-111.97721 33.4279,-111.97688 33.42789,-111.97681 33.4279,-111.97669 33.4279,-111.97646 33.42795,-111.97639 33.42797,-111.97612 33.42805,-111.97607 33.42807,-111.97583 33.42821,-111.97558 33.42833,-111.97533 33.42843,-111.97526 33.42844,-111.97511 33.42847,-111.97503 33.42847,-111.97491 33.42848,-111.97467 33.42848,-111.97389 33.42847,-111.97355 33.42846,-111.97261 33.42845,-111.97259 33.42845,-111.97211 33.42842,-111.97195 33.42841,-111.97182 33.4284,-111.97162 33.42842,-111.97157 33.42842,-111.97152 33.42844,-111.97121 33.4285,-111.97083 33.42858,-111.97014 33.42873,-111.96992 33.42877,-111.96977 33.42877)",12083a,,,
7309,277305,270703,,,1437.8110187495142,1,699.0,40.2335,6,,"LINESTRING (-111.96977 33.42884,-111.96993 33.42883,-111.97016 33.42879,-111.97085 33.42864,-111.97123 33.42856,-111.97154 33.4285,-111.97158 33.42849,-111.97163 33.42848,-111.97182 33.42847,-111.97194 33.42847,-111.97211 33.42848,-111.97259 33.42852,-111.97261 33.42852,-111.97355 33.42853,-111.97388 33.42853,-111.97467 33.42854,-111.97491 33.42854,-111.97504 33.42854,-111.97512 33.42853,-111.97527 33.4285,-111.97536 33.42849,-111.97561 33.42839,-111.97587 33.42826,-111.97611 33.42813,-111.97615 33.4281,-111.97641 33.42803,-111.97648 33.42801,-111.9767 33.42796,-111.97682 33.42796,-111.97688 33.42796,-111.97721 33.42796,-111.97732 33.42796,-111.97742 33.42796,-111.97752 33.4279,-111.97748 33.42678,-111.97747 33.42653,-111.97743 33.42539,-111.9774 33.42444,-111.97738 33.42391,-111.97735 33.42311,-111.97726 33.4229,-111.97708 33.42276,-111.97668 33.42257,-111.97649 33.42248,-111.97642 33.42244,-111.97637 33.42239,-111.97633 33.42231,-111.9763 33.42223,-111.97629 33.42214,-111.97628 33.42205)",12083b,,,
7310,270800,190904,,,68.85956081707293,1,1199.0,64.3736,3,,"LINESTRING (-111.97544 33.42194,-111.97562 33.42192,-111.97608 33.42189,-111.97613 33.42189,-111.97617 33.42188)",12085,,,
7311,270800,270704,,,63.27371548377436,2,2398.0,64.3736,3,,"LINESTRING (-111.97544 33.42194,-111.97559 33.42197,-111.97569 33.42197,-111.97598 33.42198,-111.97611 33.42198)",12086,,,
7312,270900,267102,,,56.348144793266655,2,3598.0,64.3736,2,,"LINESTRING (-111.97736 33.42182,-111.97721 33.42182,-111.97685 33.42182,-111.97675 33.42182)",12087,,,
7313,271003,63105,,,31.48785424279461,1,799.0,46.67086,5,,"LINESTRING (-111.93502 33.38913,-111.93505 33.38906,-111.93505 33.38885)",12090,,,
7314,271101,271201,,,0.9886939145101359,2,2398.0,62.76426,3,,"LINESTRING (-111.94344 33.43758,-111.94344 33.43757)",12091,,,
7315,271102,196603,,,529.4366744087438,3,3597.0,62.76426,3,,"LINESTRING (-111.9436 33.43759,-111.94401 33.43746,-111.94437 33.43739,-111.94467 33.43737,-111.94496 33.43739,-111.9454 33.43747,-111.94567 33.43756,-111.94587 33.43768,-111.94598 33.43773,-111.94607 33.4378,-111.94626 33.43792,-111.94666 33.4382,-111.94725 33.43859,-111.94763 33.43884,-111.94783 33.43896,-111.94786 33.43898,-111.94803 33.43908,-111.94827 33.4392,-111.94853 33.43932)",12092,,,
7316,271202,197203,,,13.935478187275022,2,2398.0,62.76426,3,,"LINESTRING (-111.94341 33.4375,-111.94328 33.43756)",12093,,,
7317,271203,152703,,,830.8294715493483,2,2398.0,48.2802,3,,"LINESTRING (-111.94339 33.43739,-111.94339 33.43739,-111.94326 33.43697,-111.94316 33.43668,-111.94304 33.43637,-111.94299 33.43622,-111.94297 33.43616,-111.94272 33.43559,-111.94266 33.43546,-111.94251 33.43511,-111.9423 33.43464,-111.9421 33.43423,-111.94186 33.43382,-111.9416 33.43337,-111.94125 33.43279,-111.94101 33.43239,-111.94097 33.43233,-111.94088 33.43216,-111.94076 33.43193,-111.94064 33.4317,-111.94057 33.43155,-111.94046 33.43131,-111.9404 33.43115,-111.94031 33.4309,-111.94025 33.43074,-111.9402 33.43056,-111.94017 33.43043)",12094,,,
7318,271306,312402,,,430.79799415483876,1,699.0,46.67086,6,,"LINESTRING (-111.96973 33.42646,-111.9703 33.42646,-111.97085 33.42646,-111.97105 33.42646,-111.97119 33.42646,-111.97139 33.42646,-111.97154 33.42645,-111.97156 33.42645,-111.97176 33.42642,-111.97197 33.42637,-111.97205 33.42634,-111.97217 33.42631,-111.97268 33.42615,-111.97298 33.42606,-111.97302 33.42605,-111.97311 33.42603,-111.97316 33.426,-111.9732 33.42599,-111.97326 33.42593,-111.97331 33.42587,-111.97333 33.42585,-111.97338 33.42577,-111.97341 33.42564,-111.97341 33.42548,-111.9734 33.42515)",12095a,,,
7319,312403,271307,,,419.6760004416354,1,699.0,46.67086,6,,"LINESTRING (-111.97333 33.42515,-111.97333 33.42548,-111.97333 33.42564,-111.97331 33.42574,-111.97326 33.42582,-111.97325 33.42584,-111.9732 33.42589,-111.97315 33.42594,-111.97313 33.42595,-111.97308 33.42597,-111.973 33.42599,-111.97295 33.426,-111.97266 33.42609,-111.97215 33.42625,-111.97203 33.42628,-111.97195 33.42631,-111.97174 33.42636,-111.97156 33.42639,-111.97154 33.42639,-111.97139 33.4264,-111.97119 33.42639,-111.97105 33.4264,-111.97085 33.4264,-111.9703 33.4264,-111.96973 33.4264)",12095b,,,
7320,271406,281403,,,118.67713399806595,1,699.0,40.2335,6,,"LINESTRING (-111.93671 33.42313,-111.93671 33.42309,-111.93671 33.4226,-111.9367 33.42246,-111.9367 33.42243,-111.9367 33.42206)",12107a,,,
7321,281404,271407,,,118.67505471249592,1,699.0,40.2335,6,,"LINESTRING (-111.93663 33.42206,-111.93663 33.42243,-111.93663 33.42246,-111.93663 33.4226,-111.93664 33.42309,-111.93664 33.42313)",12107b,,,
7322,271601,270900,,,39.1842080025353,2,3598.0,64.3736,2,,"LINESTRING (-111.97778 33.42182,-111.97736 33.42182)",12117,,,
7323,271703,103407,,,28.14583361799371,1,799.0,46.67086,5,,"LINESTRING (-111.93496 33.3901,-111.93494 33.39016,-111.93494 33.39033,-111.93495 33.39035)",12120,,,
7324,271805,255205,,,79.56401670723467,3,3597.0,48.2802,3,,"LINESTRING (-111.94008 33.42634,-111.94008 33.42604,-111.94008 33.42562)",12125,,,
7325,272100,272202,,,45.870327516329695,1,699.0,46.67086,6,,"LINESTRING (-111.90624 33.41799,-111.90624 33.41758)",12138a,,,
7326,272203,272101,,,45.870327516329695,1,699.0,46.67086,6,,"LINESTRING (-111.90617 33.41758,-111.90617 33.41799)",12138b,,,
7327,272204,278900,,,119.7008782987781,1,699.0,46.67086,6,,"LINESTRING (-111.90629 33.41754,-111.90668 33.41753,-111.90677 33.41753,-111.9072 33.41753,-111.90758 33.41753)",12144a,,,
7328,278901,272205,,,119.69983174072487,1,699.0,46.67086,6,,"LINESTRING (-111.90758 33.41746,-111.9072 33.41747,-111.90677 33.41747,-111.90668 33.41747,-111.90629 33.41747)",12144b,,,
7329,273004,280302,,,10.338063653208152,3,2997.0,64.3736,4,,"LINESTRING (-111.96072 33.40955,-111.96072 33.40965)",12186a,,,
7330,280303,273005,,,10.338063653208152,3,2997.0,64.3736,4,,"LINESTRING (-111.96087 33.40965,-111.96087 33.40956)",12186b,,,
7331,273102,273202,,,65.84199373851203,3,2997.0,64.3736,4,,"LINESTRING (-111.96073 33.41161,-111.96074 33.41169,-111.96074 33.41191,-111.96074 33.41218,-111.96074 33.41221)",12194a,,,
7332,273203,273103,,,65.81942284881926,3,2997.0,64.3736,4,,"LINESTRING (-111.96089 33.41221,-111.96089 33.41218,-111.96089 33.41191,-111.96089 33.41169,-111.96088 33.41161)",12194b,,,
7333,273104,280304,,,161.7839038687937,3,2997.0,64.3736,4,,"LINESTRING (-111.96088 33.41136,-111.96088 33.41102,-111.96088 33.41069,-111.96087 33.4099)",12196a,,,
7334,280305,273105,,,161.79305670131845,3,2997.0,64.3736,4,,"LINESTRING (-111.96072 33.4099,-111.96072 33.41069,-111.96073 33.41102,-111.96073 33.41136)",12196b,,,
7335,273204,321504,,,65.54535202203377,3,2997.0,64.3736,4,,"LINESTRING (-111.96074 33.41246,-111.96074 33.41276,-111.96074 33.41287,-111.96075 33.41305)",12200a,,,
7336,321505,273205,,,65.38128486064613,3,2997.0,64.3736,4,,"LINESTRING (-111.9609 33.41305,-111.9609 33.41287,-111.96089 33.41276,-111.96089 33.41246)",12200b,,,
7337,273303,76305,,,64.72283632288932,2,2398.0,64.3736,3,,"LINESTRING (-111.95078 33.42187,-111.95076 33.42186,-111.95009 33.42186,-111.95009 33.42186)",12206,,,
7338,273404,273502,,,383.2070144306211,1,699.0,46.67086,6,,"LINESTRING (-111.95676 33.42647,-111.95736 33.42647,-111.95743 33.42647,-111.95755 33.42647,-111.95879 33.42648,-111.96011 33.42648,-111.96088 33.42648)",12209a,,,
7339,273503,273405,,,383.2064393649321,1,699.0,46.67086,6,,"LINESTRING (-111.96088 33.42642,-111.96011 33.42641,-111.95879 33.42641,-111.95755 33.42641,-111.95743 33.42641,-111.95736 33.42641,-111.95676 33.42641)",12209b,,,
7340,273504,275001,,,60.01634944891206,4,3996.0,64.3736,4,,"LINESTRING (-111.96106 33.4263,-111.96107 33.42619,-111.96107 33.42599,-111.96107 33.42576)",12217a,,,
