link_id,from_node_id,to_node_id,time_period,volume,CA,CD,density,queue,travel_time,waiting_time_in_sec,speed,notes
7,8,9,0831:00_0832:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0832:00_0833:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0833:00_0834:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0834:00_0835:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0835:00_0836:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0836:00_0837:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0837:00_0838:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0838:00_0839:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0839:00_0840:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0840:00_0841:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0841:00_0842:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0842:00_0843:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0843:00_0844:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0844:00_0845:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0845:00_0846:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0846:00_0847:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0847:00_0848:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0848:00_0849:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0849:00_0850:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0850:00_0851:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0851:00_0852:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0852:00_0853:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0853:00_0854:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0854:00_0855:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0855:00_0856:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0856:00_0857:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0857:00_0858:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0858:00_0859:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
7,8,9,0859:00_0900:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0700:00_0701:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0701:00_0702:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0702:00_0703:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0703:00_0704:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0704:00_0705:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0705:00_0706:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0706:00_0707:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0707:00_0708:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0708:00_0709:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0709:00_0710:00,0.000,1.000,0.000,0.500,0.000,1.024,1.458,58.576,simulation-based
8,10,11,0710:00_0711:00,1.000,73.000,1.000,36.000,0.000,1.187,11.230,50.541,simulation-based
8,10,11,0711:00_0712:00,66.000,147.000,67.000,40.000,6.000,1.374,22.439,43.669,simulation-based
8,10,11,0712:00_0713:00,65.000,229.000,132.000,48.500,15.000,1.554,33.211,38.622,simulation-based
8,10,11,0713:00_0714:00,64.000,305.000,196.000,54.500,33.000,1.744,44.642,34.403,simulation-based
8,10,11,0714:00_0715:00,65.000,386.000,261.000,62.500,44.000,1.904,54.267,31.505,simulation-based
8,10,11,0715:00_0716:00,68.000,401.000,329.000,36.000,57.000,1.040,2.394,57.698,simulation-based
8,10,11,0716:00_0717:00,69.000,467.000,398.000,34.500,3.000,1.023,1.375,58.656,simulation-based
8,10,11,0717:00_0718:00,66.000,531.000,464.000,33.500,3.000,1.052,3.092,57.059,simulation-based
8,10,11,0718:00_0719:00,64.000,596.000,528.000,34.000,3.000,1.047,2.844,57.285,simulation-based
8,10,11,0719:00_0720:00,65.000,660.000,593.000,33.500,3.000,1.039,2.319,57.767,simulation-based
8,10,11,0720:00_0721:00,67.000,729.000,660.000,34.500,0.000,1.088,5.290,55.139,simulation-based
8,10,11,0721:00_0722:00,64.000,798.000,724.000,37.000,5.000,1.134,8.015,52.929,simulation-based
8,10,11,0722:00_0723:00,66.000,863.000,790.000,36.500,8.000,1.141,8.431,52.608,simulation-based
8,10,11,0723:00_0724:00,65.000,928.000,855.000,36.500,8.000,1.077,4.615,55.714,simulation-based
8,10,11,0724:00_0725:00,67.000,993.000,922.000,35.500,6.000,1.040,2.373,57.717,simulation-based
8,10,11,0725:00_0726:00,67.000,1060.000,989.000,35.500,4.000,1.035,2.125,57.948,simulation-based
8,10,11,0726:00_0727:00,67.000,1124.000,1056.000,34.000,4.000,1.038,2.273,57.810,simulation-based
8,10,11,0727:00_0728:00,67.000,1190.000,1123.000,33.500,1.000,1.035,2.108,57.964,simulation-based
8,10,11,0728:00_0729:00,66.000,1255.000,1189.000,33.000,1.000,1.031,1.881,58.177,simulation-based
8,10,11,0729:00_0730:00,64.000,1322.000,1253.000,34.500,2.000,1.037,2.197,57.881,simulation-based
8,10,11,0730:00_0731:00,66.000,1388.000,1319.000,34.500,3.000,1.065,3.912,56.328,simulation-based
8,10,11,0731:00_0732:00,67.000,1456.000,1386.000,35.000,2.000,1.082,4.925,55.448,simulation-based
8,10,11,0732:00_0733:00,65.000,1523.000,1451.000,36.000,5.000,1.048,2.859,57.271,simulation-based
8,10,11,0733:00_0734:00,68.000,1587.000,1519.000,34.000,4.000,1.088,5.297,55.133,simulation-based
8,10,11,0734:00_0735:00,65.000,1651.000,1584.000,33.500,3.000,1.065,3.879,56.357,simulation-based
8,10,11,0735:00_0736:00,61.000,1717.000,1645.000,36.000,6.000,1.103,6.174,54.402,simulation-based
8,10,11,0736:00_0737:00,68.000,1786.000,1713.000,36.500,4.000,1.142,8.538,52.525,simulation-based
8,10,11,0737:00_0738:00,64.000,1851.000,1777.000,37.000,9.000,1.175,10.523,51.047,simulation-based
8,10,11,0738:00_0739:00,64.000,1916.000,1841.000,37.500,10.000,1.252,15.132,47.915,simulation-based
8,10,11,0739:00_0740:00,63.000,1984.000,1904.000,40.000,12.000,1.258,15.508,47.677,simulation-based
8,10,11,0740:00_0741:00,64.000,2045.000,1968.000,38.500,16.000,1.314,18.868,45.646,simulation-based
8,10,11,0741:00_0742:00,61.000,2113.000,2029.000,42.000,16.000,1.371,22.266,43.761,simulation-based
8,10,11,0742:00_0743:00,62.000,2177.000,2091.000,43.000,22.000,1.428,25.688,42.013,simulation-based
8,10,11,0743:00_0744:00,62.000,2241.000,2153.000,44.000,24.000,1.467,28.032,40.894,simulation-based
8,10,11,0744:00_0745:00,61.000,2303.000,2214.000,44.500,27.000,1.490,29.387,40.274,simulation-based
8,10,11,0745:00_0746:00,60.000,2365.000,2274.000,45.500,29.000,1.492,29.517,40.216,simulation-based
8,10,11,0746:00_0747:00,60.000,2425.000,2334.000,45.500,31.000,1.436,26.148,41.789,simulation-based
8,10,11,0747:00_0748:00,61.000,2486.000,2395.000,45.500,30.000,1.403,24.194,42.758,simulation-based
8,10,11,0748:00_0749:00,64.000,2553.000,2459.000,47.000,27.000,1.402,24.115,42.799,simulation-based
8,10,11,0749:00_0750:00,66.000,2614.000,2525.000,44.500,28.000,1.261,15.650,47.588,simulation-based
8,10,11,0750:00_0751:00,65.000,2674.000,2590.000,42.000,24.000,1.067,4.050,56.206,simulation-based
8,10,11,0751:00_0752:00,72.000,2734.000,2662.000,36.000,12.000,1.000,0.000,60.000,simulation-based
8,10,11,0752:00_0753:00,72.000,2794.000,2734.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0753:00_0754:00,60.000,2854.000,2794.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0754:00_0755:00,60.000,2914.000,2854.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0755:00_0756:00,60.000,2974.000,2914.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0756:00_0757:00,60.000,3034.000,2974.000,30.000,0.000,1.032,1.896,58.163,simulation-based
8,10,11,0757:00_0758:00,60.000,3101.000,3034.000,33.500,0.000,1.135,8.127,52.843,simulation-based
8,10,11,0758:00_0759:00,61.000,3172.000,3095.000,38.500,6.000,1.079,4.712,55.631,simulation-based
8,10,11,0759:00_0800:00,69.000,3245.000,3164.000,40.500,8.000,1.000,0.000,60.000,simulation-based
8,10,11,0800:00_0801:00,81.000,3314.000,3245.000,34.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0801:00_0802:00,69.000,3374.000,3314.000,30.000,0.000,1.000,0.017,59.983,simulation-based
8,10,11,0802:00_0803:00,60.000,3434.000,3374.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0803:00_0804:00,60.000,3499.000,3434.000,32.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0804:00_0805:00,65.000,3569.000,3499.000,35.000,0.000,1.000,0.028,59.972,simulation-based
8,10,11,0805:00_0806:00,70.000,3640.000,3569.000,35.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0806:00_0807:00,71.000,3715.000,3640.000,37.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0807:00_0808:00,75.000,3775.000,3715.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0808:00_0809:00,60.000,3835.000,3775.000,30.000,0.000,1.000,0.015,59.985,simulation-based
8,10,11,0809:00_0810:00,60.000,3900.000,3835.000,32.500,0.000,1.000,0.028,59.972,simulation-based
8,10,11,0810:00_0811:00,65.000,3971.000,3900.000,35.500,0.000,1.000,0.013,59.987,simulation-based
8,10,11,0811:00_0812:00,71.000,4046.000,3971.000,37.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0812:00_0813:00,75.000,4120.000,4046.000,37.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0813:00_0814:00,74.000,4180.000,4120.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0814:00_0815:00,60.000,4240.000,4180.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0815:00_0816:00,60.000,4305.000,4240.000,32.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0816:00_0817:00,65.000,4375.000,4305.000,35.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0817:00_0818:00,70.000,4450.000,4375.000,37.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0818:00_0819:00,75.000,4525.000,4450.000,37.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0819:00_0820:00,75.000,4585.000,4525.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0820:00_0821:00,60.000,4645.000,4585.000,30.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0821:00_0822:00,60.000,4711.000,4645.000,33.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0822:00_0823:00,66.000,4766.000,4711.000,27.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0823:00_0824:00,55.000,4856.000,4766.000,45.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0824:00_0825:00,90.000,4921.000,4856.000,32.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0825:00_0826:00,65.000,4991.000,4921.000,35.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0826:00_0827:00,70.000,5000.000,4991.000,4.500,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0827:00_0828:00,9.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0828:00_0829:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0829:00_0830:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0830:00_0831:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0831:00_0832:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0832:00_0833:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0833:00_0834:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0834:00_0835:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0835:00_0836:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0836:00_0837:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0837:00_0838:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0838:00_0839:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0839:00_0840:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0840:00_0841:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0841:00_0842:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0842:00_0843:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0843:00_0844:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0844:00_0845:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0845:00_0846:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0846:00_0847:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0847:00_0848:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0848:00_0849:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0849:00_0850:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0850:00_0851:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0851:00_0852:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0852:00_0853:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0853:00_0854:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0854:00_0855:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0855:00_0856:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0856:00_0857:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0857:00_0858:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0858:00_0859:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
8,10,11,0859:00_0900:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0700:00_0701:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0701:00_0702:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0702:00_0703:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0703:00_0704:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0704:00_0705:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0705:00_0706:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0706:00_0707:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0707:00_0708:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0708:00_0709:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0709:00_0710:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0710:00_0711:00,0.000,1.000,0.000,0.333,0.000,1.003,0.152,59.849,simulation-based
9,11,12,0711:00_0712:00,1.000,67.000,1.000,22.000,0.000,1.000,0.015,59.985,simulation-based
9,11,12,0712:00_0713:00,66.000,132.000,67.000,21.667,0.000,1.000,0.016,59.984,simulation-based
9,11,12,0713:00_0714:00,65.000,196.000,132.000,21.333,0.000,1.001,0.077,59.923,simulation-based
9,11,12,0714:00_0715:00,64.000,261.000,196.000,21.667,0.000,1.005,0.279,59.722,simulation-based
9,11,12,0715:00_0716:00,65.000,329.000,261.000,22.667,0.000,1.003,0.203,59.798,simulation-based
9,11,12,0716:00_0717:00,68.000,398.000,329.000,23.000,0.000,1.001,0.061,59.939,simulation-based
9,11,12,0717:00_0718:00,69.000,464.000,398.000,22.000,0.000,1.002,0.109,59.891,simulation-based
9,11,12,0718:00_0719:00,66.000,528.000,464.000,21.333,0.000,1.003,0.169,59.831,simulation-based
9,11,12,0719:00_0720:00,64.000,593.000,528.000,21.667,0.000,1.003,0.164,59.836,simulation-based
9,11,12,0720:00_0721:00,65.000,660.000,593.000,22.333,0.000,1.001,0.078,59.922,simulation-based
9,11,12,0721:00_0722:00,67.000,724.000,660.000,21.333,0.000,1.001,0.076,59.924,simulation-based
9,11,12,0722:00_0723:00,64.000,790.000,724.000,22.000,0.000,1.002,0.138,59.862,simulation-based
9,11,12,0723:00_0724:00,66.000,855.000,790.000,21.667,0.000,1.000,0.015,59.985,simulation-based
9,11,12,0724:00_0725:00,65.000,922.000,855.000,22.333,0.000,1.001,0.075,59.925,simulation-based
9,11,12,0725:00_0726:00,67.000,989.000,922.000,22.333,0.000,1.000,0.030,59.970,simulation-based
9,11,12,0726:00_0727:00,67.000,1056.000,989.000,22.333,0.000,1.002,0.149,59.851,simulation-based
9,11,12,0727:00_0728:00,67.000,1123.000,1056.000,22.333,0.000,1.001,0.061,59.939,simulation-based
9,11,12,0728:00_0729:00,67.000,1189.000,1123.000,22.000,0.000,1.002,0.094,59.906,simulation-based
9,11,12,0729:00_0730:00,66.000,1253.000,1189.000,21.333,0.000,1.001,0.061,59.939,simulation-based
9,11,12,0730:00_0731:00,64.000,1319.000,1253.000,22.000,0.000,1.003,0.179,59.821,simulation-based
9,11,12,0731:00_0732:00,66.000,1386.000,1319.000,22.333,0.000,1.001,0.062,59.939,simulation-based
9,11,12,0732:00_0733:00,67.000,1451.000,1386.000,21.667,0.000,1.002,0.147,59.853,simulation-based
9,11,12,0733:00_0734:00,65.000,1519.000,1451.000,22.667,0.000,1.001,0.031,59.969,simulation-based
9,11,12,0734:00_0735:00,68.000,1584.000,1519.000,21.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0735:00_0736:00,65.000,1645.000,1584.000,20.333,0.000,1.004,0.221,59.780,simulation-based
9,11,12,0736:00_0737:00,61.000,1713.000,1645.000,22.667,0.000,1.001,0.063,59.938,simulation-based
9,11,12,0737:00_0738:00,68.000,1777.000,1713.000,21.333,0.000,1.001,0.047,59.953,simulation-based
9,11,12,0738:00_0739:00,64.000,1841.000,1777.000,21.333,0.000,1.001,0.063,59.937,simulation-based
9,11,12,0739:00_0740:00,64.000,1904.000,1841.000,21.000,0.000,1.001,0.078,59.922,simulation-based
9,11,12,0740:00_0741:00,63.000,1968.000,1904.000,21.333,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0741:00_0742:00,64.000,2029.000,1968.000,20.333,0.000,1.001,0.032,59.968,simulation-based
9,11,12,0742:00_0743:00,61.000,2091.000,2029.000,20.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0743:00_0744:00,62.000,2153.000,2091.000,20.667,0.000,1.000,0.016,59.984,simulation-based
9,11,12,0744:00_0745:00,62.000,2214.000,2153.000,20.333,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0745:00_0746:00,61.000,2274.000,2214.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0746:00_0747:00,60.000,2334.000,2274.000,20.000,0.000,1.000,0.016,59.984,simulation-based
9,11,12,0747:00_0748:00,60.000,2395.000,2334.000,20.333,0.000,1.001,0.078,59.922,simulation-based
9,11,12,0748:00_0749:00,61.000,2459.000,2395.000,21.333,0.000,1.001,0.076,59.924,simulation-based
9,11,12,0749:00_0750:00,64.000,2525.000,2459.000,22.000,0.000,1.001,0.031,59.969,simulation-based
9,11,12,0750:00_0751:00,66.000,2590.000,2525.000,21.667,0.000,1.008,0.458,59.545,simulation-based
9,11,12,0751:00_0752:00,65.000,2662.000,2590.000,24.000,0.000,1.001,0.083,59.917,simulation-based
9,11,12,0752:00_0753:00,72.000,2734.000,2662.000,24.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0753:00_0754:00,72.000,2794.000,2734.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0754:00_0755:00,60.000,2854.000,2794.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0755:00_0756:00,60.000,2914.000,2854.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0756:00_0757:00,60.000,2974.000,2914.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0757:00_0758:00,60.000,3034.000,2974.000,20.000,0.000,1.000,0.016,59.984,simulation-based
9,11,12,0758:00_0759:00,60.000,3095.000,3034.000,20.333,0.000,1.008,0.464,59.540,simulation-based
9,11,12,0759:00_0800:00,61.000,3164.000,3095.000,23.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0800:00_0801:00,69.000,3245.000,3164.000,27.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0801:00_0802:00,81.000,3314.000,3245.000,23.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0802:00_0803:00,69.000,3374.000,3314.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0803:00_0804:00,60.000,3434.000,3374.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0804:00_0805:00,60.000,3499.000,3434.000,21.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0805:00_0806:00,65.000,3569.000,3499.000,23.333,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0806:00_0807:00,70.000,3640.000,3569.000,23.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0807:00_0808:00,71.000,3715.000,3640.000,25.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0808:00_0809:00,75.000,3775.000,3715.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0809:00_0810:00,60.000,3835.000,3775.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0810:00_0811:00,60.000,3900.000,3835.000,21.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0811:00_0812:00,65.000,3971.000,3900.000,23.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0812:00_0813:00,71.000,4046.000,3971.000,25.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0813:00_0814:00,75.000,4120.000,4046.000,24.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0814:00_0815:00,74.000,4180.000,4120.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0815:00_0816:00,60.000,4240.000,4180.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0816:00_0817:00,60.000,4305.000,4240.000,21.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0817:00_0818:00,65.000,4375.000,4305.000,23.333,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0818:00_0819:00,70.000,4450.000,4375.000,25.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0819:00_0820:00,75.000,4525.000,4450.000,25.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0820:00_0821:00,75.000,4585.000,4525.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0821:00_0822:00,60.000,4645.000,4585.000,20.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0822:00_0823:00,60.000,4711.000,4645.000,22.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0823:00_0824:00,66.000,4766.000,4711.000,18.333,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0824:00_0825:00,55.000,4856.000,4766.000,30.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0825:00_0826:00,90.000,4921.000,4856.000,21.667,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0826:00_0827:00,65.000,4991.000,4921.000,23.333,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0827:00_0828:00,70.000,5000.000,4991.000,3.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0828:00_0829:00,9.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0829:00_0830:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0830:00_0831:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0831:00_0832:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0832:00_0833:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0833:00_0834:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0834:00_0835:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0835:00_0836:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0836:00_0837:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0837:00_0838:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0838:00_0839:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0839:00_0840:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
9,11,12,0840:00_0841:00,0.000,5000.000,5000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
