node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id
1433,,-111.96945,33.40795,,,,-1
1434,,-111.92623,33.42334,,,,-1
1435,,-111.92589,33.42334,,,,-1
1436,,-111.92617,33.4349,,,,-1
1437,,-111.9785,33.39358,,,,1110
1438,,-111.96949,33.40913,,,,-1
1439,,-111.89685,33.39176,,,,1111
1440,,-111.94367,33.39239,,,,1112
1441,,-111.97837,33.38739,,,,1113
1442,,-111.92639,33.42388,,,,-1
1443,,-111.98419,33.38873,,,,1114
1444,,-111.92638,33.4245,,,,1115
1445,,-111.92635,33.43732,,,,-1
1446,,-111.94127,33.42612,,,,1116
1447,,-111.94127,33.42549,,,,1117
1448,,-111.92628,33.42832,,,,-1
1449,,-111.98033,33.39262,,,,1118
1450,,-111.92647,33.44222,,,,1119
1451,,-111.92651,33.44397,,,,-1
1452,,-111.9365,33.40744,,,,-1
1453,,-111.92638,33.38509,,,,-1
1454,,-111.93959,33.41597,,,,-1
1456,,-111.92646,33.38516,,,,-1
1457,,-111.88705,33.39078,,,,1120
1458,,-111.88705,33.39057,,,,1121
1459,,-111.9536,33.42192,,,,-1
1460,,-111.98086,33.38245,,,,1122
1461,,-111.92651,33.38616,,,,-1
1462,,-111.92651,33.38612,,,,-1
1463,,-111.95605,33.41387,,,,1123
1464,,-111.88227,33.37979,,,,1124
1465,,-111.9494,33.4372,,,,-1
1466,,-111.98399,33.38448,,,,1125
1467,,-111.94392,33.4219,,,,-1
1468,,-111.90922,33.38278,,,,1126
1469,,-111.92629,33.42035,,,,-1
1470,,-111.95705,33.42193,,,,-1
1471,,-111.95602,33.42192,,,,-1
1472,,-111.95823,33.42193,,,,-1
1473,,-111.90376,33.39427,,,,1127
1474,,-111.90239,33.41931,,,,1128
1475,,-111.90385,33.39217,,,,1129
1476,,-111.94368,33.39143,,,,1130
1477,,-111.90308,33.41912,,,,1131
1478,,-111.94631,33.39145,,,,1132
1479,,-111.95212,33.39099,,,,1133
1480,,-111.92916,33.44483,,,,1134
1481,,-111.92786,33.44494,,,,1135
1482,,-111.92826,33.44498,,,,1136
1483,,-111.93027,33.4452,,,,1137
1484,,-111.90357,33.41679,,,,1138
1485,,-111.89072,33.41469,,,,-1
1486,,-111.88626,33.41473,,,,1139
1487,,-111.95763,33.39117,,,,1140
1488,,-111.95698,33.39116,,,,1141
1489,,-111.987,33.38139,,,,1142
1490,,-111.92885,33.41844,,,,1143
1491,,-111.90437,33.38655,,,,1144
1492,,-111.90332,33.38658,,,,1145
1493,,-111.88627,33.41491,,,,1146
1494,,-111.97739,33.40733,,,,-1
1495,,-111.97828,33.41733,,,,-1
1496,,-111.9005,33.42922,,,,1147
1497,,-111.90045,33.42739,,,,-1
1498,,-111.90045,33.4257,,,,-1
1499,,-111.9005,33.42211,,,,1148
1500,,-111.98297,33.43526,,,,-1
1501,,-111.90048,33.41915,,,,1149
1502,,-111.95236,33.3836,,,,-1
1503,,-111.90047,33.41844,,,,1150
1504,,-111.90049,33.41755,,,,1151
1505,,-111.90206,33.39785,,,,1152
1506,,-111.9005,33.41661,,,,1153
1507,,-111.9005,33.41581,,,,1154
1508,,-111.88866,33.39778,,,,1155
1509,,-111.90909,33.42198,,,,-1
1510,,-111.88767,33.39801,,,,1156
1511,,-111.98423,33.38283,,,,1157
1512,,-111.88655,33.39826,,,,1158
1513,,-111.88549,33.39851,,,,1159
1514,,-111.88776,33.39823,,,,1160
1515,,-111.91226,33.39747,,,,1161
1516,,-111.91044,33.39748,,,,1162
1517,,-111.90977,33.39757,,,,1163
1518,,-111.91711,33.39765,,,,1164
1519,,-111.91649,33.39756,,,,1165
1520,,-111.91418,33.39831,,,,1166
1521,,-111.93196,33.39896,,,,1167
1522,,-111.89517,33.39836,,,,1168
1523,,-111.8939,33.39788,,,,1169
1524,,-111.984,33.3921,,,,1170
1525,,-111.89593,33.39506,,,,1171
1526,,-111.94127,33.42434,,,,1172
1527,,-111.94014,33.43032,,,,-1
1528,,-111.90277,33.39439,,,,1173
1529,,-111.90287,33.39218,,,,1174
1530,,-111.90258,33.38977,,,,1175
1531,,-111.92432,33.44447,,,,1176
1532,,-111.98718,33.44106,,,,-1
1533,,-111.97837,33.38689,,,,1177
1534,,-111.94137,33.40587,,,,1178
1535,,-111.8913,33.39902,,,,-1
1536,,-111.98528,33.42238,,,,-1
1537,,-111.8925,33.42072,,,,1179
1538,,-111.9332,33.38641,,,,1180
1539,,-111.99091,33.39516,,,,1181
1540,,-111.89129,33.40053,,,,-1
1541,,-111.92173,33.44588,,,,1182
1542,,-111.9905,33.39505,,,,1183
1543,,-111.88302,33.4221,,,,-1
1544,,-111.98307,33.39517,,,,1184
1545,,-111.98185,33.39517,,,,1185
1546,,-111.92784,33.44393,,,,1186
1547,,-111.92779,33.44578,,,,1187
1548,,-111.98031,33.39516,,,,1188
1549,,-111.97939,33.39515,,,,1189
1550,,-111.90442,33.38166,,,,1190
1551,,-111.98307,33.39575,,,,1191
1552,,-111.88744,33.41942,,,,1192
1553,,-111.93496,33.39289,,,,-1
1554,,-111.90297,33.41753,,,,1193
1555,,-111.99051,33.38497,,,,1194
1556,,-111.90298,33.41638,,,,1195
1557,,-111.88306,33.41937,,,,1196
1558,,-111.98962,33.38486,,,,1197
1559,,-111.89703,33.42928,,,,-1
1560,,-111.94737,33.43093,,,,1198
1561,,-111.96521,33.42418,,,,1199
1562,,-111.91123,33.40757,,,,-1
1564,,-111.9177,33.40758,,,,-1
1565,,-111.96526,33.42537,,,,1200
1566,,-111.88926,33.42937,,,,-1
1567,,-111.92372,33.40758,,,,1201
1568,,-111.90605,33.41431,,,,1202
1569,,-111.91325,33.40758,,,,-1
1570,,-111.92261,33.40758,,,,-1
1571,,-111.96096,33.42963,,,,-1
1572,,-111.90605,33.41307,,,,1203
1574,,-111.90729,33.41819,,,,1204
1575,,-111.90605,33.41276,,,,1205
1576,,-111.90739,33.41276,,,,1206
1577,,-111.95951,33.43022,,,,-1
1578,,-111.90605,33.41256,,,,1207
1579,,-111.90739,33.41256,,,,1208
1580,,-111.90721,33.41407,,,,1209
1581,,-111.90739,33.41234,,,,1210
1582,,-111.90605,33.41235,,,,1211
1583,,-111.89865,33.39017,,,,1212
1584,,-111.89627,33.39015,,,,1213
1585,,-111.90057,33.39028,,,,1214
1586,,-111.90148,33.39033,,,,1215
1587,,-111.9306,33.40265,,,,1216
1588,,-111.89911,33.42199,,,,1217
1589,,-111.91176,33.38972,,,,1218
1590,,-111.93491,33.39807,,,,1219
1591,,-111.91142,33.38978,,,,1220
1592,,-111.93012,33.40665,,,,1221
1593,,-111.89912,33.42211,,,,1222
1594,,-111.92515,33.38168,,,,1223
1595,,-111.9213,33.38965,,,,1224
1596,,-111.92389,33.38369,,,,1225
1597,,-111.91898,33.38967,,,,1226
1598,,-111.92313,33.38397,,,,1227
1599,,-111.92191,33.38398,,,,1228
1600,,-111.92405,33.39938,,,,1229
1601,,-111.92101,33.38399,,,,1230
1602,,-111.94787,33.41359,,,,1231
1603,,-111.92016,33.38394,,,,1232
1604,,-111.98435,33.42269,,,,-1
1605,,-111.91976,33.38379,,,,1233
1606,,-111.94304,33.42193,,,,-1
1607,,-111.91928,33.38357,,,,1234
1608,,-111.91829,33.38344,,,,1235
1609,,-111.93012,33.40831,,,,1236
1610,,-111.93054,33.41155,,,,1237
1611,,-111.91739,33.38346,,,,1238
1612,,-111.93012,33.40753,,,,1239
1613,,-111.91561,33.38361,,,,1240
1614,,-111.91456,33.38383,,,,1241
1615,,-111.91365,33.38383,,,,1242
1616,,-111.91274,33.38384,,,,1243
1617,,-111.91183,33.38385,,,,1244
1618,,-111.8912,33.41377,,,,-1
1619,,-111.91088,33.38385,,,,1245
1620,,-111.9092,33.38387,,,,1246
1621,,-111.93213,33.38117,,,,1247
1622,,-111.90445,33.38406,,,,1248
1623,,-111.95583,33.42788,,,,1249
1624,,-111.90219,33.38406,,,,1250
1625,,-111.9006,33.38405,,,,1251
1626,,-111.95583,33.42742,,,,1252
1627,,-111.93114,33.38441,,,,1253
1628,,-111.89793,33.38405,,,,1254
1629,,-111.89628,33.38373,,,,1255
1630,,-111.89413,33.38401,,,,1256
1631,,-111.93099,33.38353,,,,1257
1632,,-111.92931,33.383,,,,1258
1633,,-111.95143,33.41432,,,,1259
1634,,-111.92407,33.38386,,,,1260
1635,,-111.90053,33.4017,,,,1261
1636,,-111.89974,33.40164,,,,1262
1637,,-111.89912,33.40164,,,,1263
1638,,-111.98234,33.38736,,,,1264
1639,,-111.89693,33.40207,,,,1265
1640,,-111.98145,33.38739,,,,1266
1641,,-111.97899,33.38739,,,,1267
1642,,-111.95312,33.44389,,,,-1
1643,,-111.92755,33.40185,,,,1268
1644,,-111.9306,33.40184,,,,1269
1645,,-111.96768,33.3975,,,,-1
1646,,-111.93492,33.40106,,,,1270
1647,,-111.93556,33.40105,,,,1271
1648,,-111.93636,33.40118,,,,1272
1649,,-111.93724,33.40138,,,,1273
1650,,-111.99043,33.38736,,,,1274
1651,,-111.98953,33.38736,,,,1275
1652,,-111.93651,33.4007,,,,1276
1653,,-111.89155,33.41425,,,,-1
1654,,-111.98781,33.38737,,,,1277
1655,,-111.98697,33.38739,,,,1278
1656,,-111.96261,33.42944,,,,-1
1657,,-111.94924,33.41219,,,,1279
1658,,-111.93555,33.40071,,,,1280
1659,,-111.93557,33.40131,,,,1281
1660,,-111.95218,33.41316,,,,1282
1661,,-111.96162,33.39029,,,,1283
1662,,-111.96162,33.39062,,,,1284
1663,,-111.90695,33.40141,,,,1285
1664,,-111.95488,33.41232,,,,1286
1665,,-111.89399,33.40743,,,,-1
1666,,-111.9522,33.41998,,,,1287
1667,,-111.95604,33.41215,,,,1288
1668,,-111.95391,33.41279,,,,1289
1669,,-111.90605,33.40133,,,,1290
1670,,-111.95411,33.41308,,,,1291
1671,,-111.9522,33.42041,,,,1292
1672,,-111.95444,33.42041,,,,1293
1673,,-111.92486,33.40207,,,,1294
1674,,-111.95649,33.42036,,,,1295
1675,,-111.92396,33.40207,,,,1296
1676,,-111.95858,33.42036,,,,1297
1677,,-111.94517,33.41319,,,,1298
1678,,-111.94787,33.4132,,,,1299
1679,,-111.96089,33.42037,,,,1300
1680,,-111.91676,33.40267,,,,1301
1681,,-111.98692,33.41825,,,,-1
1682,,-111.89369,33.40194,,,,1302
1683,,-111.94727,33.4183,,,,1303
1684,,-111.97175,33.41789,,,,1304
1685,,-111.97769,33.41755,,,,1305
1686,,-111.9565,33.41805,,,,1306
1687,,-111.90163,33.4188,,,,1307
1688,,-111.89097,33.39927,,,,-1
1689,,-111.95549,33.43063,,,,-1
1690,,-111.95242,33.431,,,,-1
1691,,-111.89197,33.40887,,,,-1
1692,,-111.89824,33.43564,,,,-1
1693,,-111.89074,33.44383,,,,1308
1694,,-111.9382,33.38821,,,,1309
1695,,-111.9391,33.40212,,,,1310
1696,,-111.94368,33.39067,,,,1311
1697,,-111.92155,33.41471,,,,1312
1698,,-111.92152,33.4141,,,,1313
1699,,-111.94628,33.39063,,,,1314
1700,,-111.91337,33.38233,,,,1315
1701,,-111.92108,33.41288,,,,1316
1702,,-111.94632,33.39106,,,,1317
1703,,-111.94784,33.39106,,,,1318
1704,,-111.92916,33.39936,,,,1319
1705,,-111.89361,33.37853,,,,-1
1706,,-111.8925,33.37854,,,,-1
1707,,-111.89054,33.37854,,,,1320
1708,,-111.89364,33.37833,,,,-1
1709,,-111.89253,33.37833,,,,-1
1710,,-111.95672,33.42908,,,,1321
1711,,-111.91848,33.39932,,,,1322
1712,,-111.89207,33.41842,,,,1323
1713,,-111.89207,33.41662,,,,1324
1714,,-111.96485,33.40368,,,,-1
1715,,-111.96406,33.40378,,,,-1
1716,,-111.97993,33.38188,,,,1325
1717,,-111.89505,33.40756,,,,-1
1718,,-111.94055,33.40104,,,,1326
1719,,-111.97995,33.38241,,,,1327
1720,,-111.98756,33.37938,,,,1328
1721,,-111.92851,33.3799,,,,1329
1722,,-111.95649,33.38021,,,,1330
1723,,-111.92769,33.38115,,,,1331
1724,,-111.92692,33.38228,,,,-1
1725,,-111.94282,33.4052,,,,1332
1726,,-111.92661,33.38364,,,,-1
1727,,-111.91159,33.44238,,,,1333
1728,,-111.9266,33.38502,,,,-1
1730,,-111.92644,33.38709,,,,-1
1731,,-111.92007,33.44314,,,,1334
1732,,-111.92007,33.44403,,,,1335
1733,,-111.94782,33.39492,,,,1336
1734,,-111.92007,33.44517,,,,1337
1735,,-111.92007,33.44587,,,,1338
1736,,-111.9521,33.39493,,,,-1
1737,,-111.92006,33.44034,,,,1339
1738,,-111.94729,33.42913,,,,1340
1739,,-111.92768,33.39901,,,,1341
1740,,-111.92733,33.39934,,,,1342
1741,,-111.92006,33.44135,,,,1343
1742,,-111.96437,33.39524,,,,1344
1743,,-111.95541,33.40925,,,,1345
1744,,-111.96078,33.39502,,,,1346
1745,,-111.97405,33.39562,,,,1347
1746,,-111.96088,33.43714,,,,-1
1747,,-111.9642,33.43052,,,,-1
1748,,-111.95703,33.38883,,,,1348
1749,,-111.94156,33.39574,,,,1349
1750,,-111.96078,33.4372,,,,-1
1751,,-111.94265,33.39589,,,,1350
1752,,-111.93043,33.42313,,,,1351
1753,,-111.96086,33.43851,,,,-1
1754,,-111.92908,33.4243,,,,1352
1755,,-111.89149,33.41655,,,,-1
1756,,-111.92622,33.4245,,,,1353
1757,,-111.89571,33.42398,,,,-1
1758,,-111.96784,33.39228,,,,-1
1759,,-111.89192,33.42415,,,,-1
1760,,-111.96822,33.38424,,,,-1
1761,,-111.88206,33.40439,,,,1354
1762,,-111.96825,33.38243,,,,-1
1763,,-111.91767,33.42372,,,,-1
1764,,-111.98082,33.39275,,,,1355
1765,,-111.98083,33.39108,,,,1356
1766,,-111.89098,33.40051,,,,-1
1767,,-111.96096,33.42951,,,,-1
1768,,-111.88748,33.41662,,,,1357
1769,,-111.89156,33.37855,,,,-1
1770,,-111.96105,33.43715,,,,-1
1771,,-111.89358,33.37838,,,,-1
1772,,-111.88825,33.38163,,,,1358
1773,,-111.94008,33.42434,,,,1359
1774,,-111.88896,33.38135,,,,1360
1775,,-111.93914,33.42435,,,,1361
1776,,-111.88828,33.39704,,,,1362
1777,,-111.92128,33.38725,,,,1363
1778,,-111.9201,33.3848,,,,1364
1779,,-111.90908,33.419,,,,1365
1780,,-111.9813,33.42686,,,,1366
1781,,-111.98133,33.42458,,,,1367
1782,,-111.94783,33.40011,,,,1368
1783,,-111.91997,33.38343,,,,1369
1784,,-111.92205,33.39209,,,,1370
1785,,-111.95214,33.40012,,,,-1
1786,,-111.96077,33.40014,,,,-1
1787,,-111.88792,33.38999,,,,1371
1788,,-111.92131,33.39046,,,,1372
1789,,-111.90161,33.41926,,,,1373
1790,,-111.95302,33.38567,,,,-1
1791,,-111.95984,33.42307,,,,1374
1792,,-111.92041,33.40297,,,,1375
1793,,-111.8878,33.38715,,,,1376
1794,,-111.96654,33.40009,,,,-1
1795,,-111.94258,33.40008,,,,1377
1796,,-111.94315,33.40008,,,,1378
1797,,-111.92106,33.39696,,,,1379
1798,,-111.98132,33.42181,,,,1380
1799,,-111.97374,33.38486,,,,1381
1800,,-111.9717,33.40006,,,,1382
1801,,-111.91347,33.38255,,,,1383
1802,,-111.90611,33.42495,,,,-1
1803,,-111.96908,33.44588,,,,1384
1804,,-111.99012,33.38327,,,,1385
1805,,-111.98696,33.38871,,,,1386
1806,,-111.98233,33.38874,,,,1387
1807,,-111.98193,33.38875,,,,1388
1808,,-111.90764,33.42452,,,,-1
1809,,-111.93667,33.42436,,,,1389
1810,,-111.89102,33.42498,,,,-1
1811,,-111.88384,33.38704,,,,1390
1812,,-111.95666,33.4255,,,,1391
1813,,-111.98488,33.40301,,,,-1
1814,,-111.98472,33.40266,,,,-1
1815,,-111.98033,33.40959,,,,1392
1816,,-111.89317,33.42194,,,,-1
1817,,-111.9806,33.40902,,,,1393
1818,,-111.89195,33.42196,,,,-1
1819,,-111.88436,33.39382,,,,1394
1820,,-111.95649,33.42192,,,,1395
1821,,-111.98011,33.40731,,,,1396
1822,,-111.9717,33.38445,,,,1397
1823,,-111.8919,33.42196,,,,-1
1824,,-111.89195,33.42186,,,,-1
1825,,-111.9565,33.41728,,,,1398
1826,,-111.89029,33.42215,,,,-1
1828,,-111.97241,33.38493,,,,1399
1829,,-111.8892,33.42212,,,,-1
1830,,-111.97269,33.38464,,,,1400
1831,,-111.89513,33.3821,,,,1401
1832,,-111.89515,33.38121,,,,1402
1833,,-111.98053,33.38876,,,,1403
1834,,-111.89517,33.3805,,,,1404
1835,,-111.98054,33.38807,,,,1405
1836,,-111.89517,33.37975,,,,1406
1837,,-111.98054,33.38739,,,,1407
1838,,-111.89517,33.37901,,,,1408
1839,,-111.89519,33.37845,,,,1409
1840,,-111.98053,33.38644,,,,1410
1841,,-111.98,33.38386,,,,1411
1842,,-111.98728,33.44586,,,,1412
1843,,-111.98006,33.38538,,,,1413
1844,,-111.88629,33.41936,,,,1414
1845,,-111.89461,33.40236,,,,1415
1846,,-111.89449,33.40126,,,,1416
1847,,-111.88629,33.41845,,,,1417
1848,,-111.89415,33.39987,,,,1418
1849,,-111.89462,33.40295,,,,1419
1850,,-111.88631,33.41753,,,,1420
1851,,-111.89307,33.40739,,,,-1
1852,,-111.89677,33.39724,,,,1421
1853,,-111.88629,33.41663,,,,1422
1854,,-111.89193,33.40741,,,,-1
1855,,-111.8941,33.3829,,,,1423
1856,,-111.89412,33.38205,,,,1424
1857,,-111.93275,33.40121,,,,1425
1858,,-111.89199,33.40728,,,,-1
1859,,-111.88608,33.39118,,,,1426
1860,,-111.88919,33.40758,,,,-1
1861,,-111.92892,33.42027,,,,1427
1862,,-111.97067,33.37813,,,,-1
1863,,-111.88578,33.38845,,,,1428
1865,,-111.89199,33.40756,,,,-1
1867,,-111.89418,33.40471,,,,1429
1868,,-111.89418,33.40387,,,,1430
1869,,-111.89315,33.39851,,,,1431
1870,,-111.89034,33.40735,,,,-1
1871,,-111.88658,33.38833,,,,1432
1872,,-111.91325,33.40744,,,,1433
1873,,-111.88675,33.38131,,,,1434
1874,,-111.89036,33.40762,,,,-1
1875,,-111.89289,33.37997,,,,1435
1876,,-111.93941,33.38513,,,,-1
1877,,-111.9395,33.38603,,,,-1
1878,,-111.89204,33.39303,,,,-1
1879,,-111.89046,33.42932,,,,-1
1881,,-111.89203,33.39281,,,,-1
1882,,-111.88584,33.38702,,,,1436
1883,,-111.88274,33.43271,,,,-1
1884,,-111.88534,33.43344,,,,1437
1886,,-111.92288,33.38965,,,,1438
1887,,-111.95384,33.42549,,,,1439
1888,,-111.89306,33.39286,,,,-1
1889,,-111.93487,33.39879,,,,1440
1890,,-111.95551,33.43053,,,,-1
1891,,-111.88957,33.39304,,,,-1
1892,,-111.98189,33.38385,,,,1441
1893,,-111.93495,33.3988,,,,1442
1894,,-111.89303,33.41949,,,,1443
1895,,-111.9829,33.43658,,,,-1
1896,,-111.95444,33.42113,,,,1444
1897,,-111.93062,33.39292,,,,1445
1898,,-111.89332,33.42,,,,1446
1899,,-111.93069,33.39021,,,,1447
1901,,-111.91799,33.37936,,,,1448
1902,,-111.97179,33.42193,,,,1449
1903,,-111.89413,33.39292,,,,-1
1904,,-111.8887,33.39298,,,,-1
1905,,-111.89425,33.39297,,,,-1
1906,,-111.8831,33.39634,,,,1450
1907,,-111.88332,33.39632,,,,1451
1908,,-111.88876,33.3969,,,,1452
1909,,-111.97623,33.42183,,,,1453
1910,,-111.93075,33.38715,,,,1454
1912,,-111.89034,33.42205,,,,-1
1913,,-111.93593,33.39729,,,,1455
1914,,-111.8903,33.42205,,,,-1
1915,,-111.96495,33.431,,,,-1
1916,,-111.89199,33.40742,,,,-1
1917,,-111.89044,33.4075,,,,-1
1919,,-111.89361,33.38996,,,,1456
1920,,-111.89397,33.41843,,,,1457
1921,,-111.894,33.41661,,,,1458
1922,,-111.91729,33.39685,,,,1459
1923,,-111.89045,33.39297,,,,-1
1924,,-111.89046,33.39282,,,,-1
1925,,-111.88785,33.40935,,,,-1
1926,,-111.89406,33.41661,,,,1460
1927,,-111.91652,33.41616,,,,1461
1928,,-111.9165,33.41693,,,,1462
1929,,-111.95677,33.44262,,,,-1
1930,,-111.94956,33.42548,,,,1463
1931,,-111.89036,33.4075,,,,-1
1932,,-111.89203,33.39289,,,,-1
1933,,-111.89198,33.39289,,,,-1
1934,,-111.9509,33.43976,,,,1464
1935,,-111.89051,33.39296,,,,-1
1936,,-111.9327,33.40111,,,,1465
1939,,-111.89689,33.43569,,,,-1
1940,,-111.95029,33.42549,,,,1466
1941,,-111.9177,33.40717,,,,-1
1942,,-111.93389,33.38571,,,,-1
1943,,-111.93941,33.38603,,,,-1
1944,,-111.94479,33.43722,,,,-1
1945,,-111.94073,33.3984,,,,1467
1946,,-111.9443,33.38568,,,,-1
1947,,-111.89112,33.41725,,,,-1
1948,,-111.92182,33.44403,,,,1468
1949,,-111.92628,33.42009,,,,-1
1950,,-111.89117,33.43471,,,,-1
1951,,-111.88319,33.40423,,,,1469
1952,,-111.88319,33.40344,,,,1470
1953,,-111.90692,33.4024,,,,1471
1954,,-111.8832,33.40266,,,,1472
1955,,-111.91774,33.41766,,,,1473
1956,,-111.88321,33.40109,,,,1474
1957,,-111.94367,33.38727,,,,1475
1958,,-111.91868,33.41888,,,,1476
1959,,-111.95645,33.38153,,,,1477
1960,,-111.95554,33.38153,,,,1478
1961,,-111.98775,33.43315,,,,1479
1962,,-111.98876,33.38342,,,,1480
1963,,-111.95291,33.38174,,,,1481
1964,,-111.96116,33.4316,,,,-1
1965,,-111.98759,33.43318,,,,1482
1966,,-111.94867,33.43937,,,,1483
1967,,-111.95084,33.43997,,,,1484
1968,,-111.89131,33.38502,,,,-1
1969,,-111.95657,33.44275,,,,-1
1970,,-111.9302,33.38414,,,,1485
1971,,-111.95904,33.44492,,,,-1
1972,,-111.94327,33.43756,,,,-1
1973,,-111.98219,33.43648,,,,-1
1974,,-111.9516,33.42549,,,,1486
1975,,-111.95084,33.42549,,,,1487
1976,,-111.94156,33.43823,,,,-1
1977,,-111.95842,33.44165,,,,-1
1978,,-111.98668,33.38206,,,,1488
1979,,-111.98546,33.38339,,,,1489
1980,,-111.91797,33.37978,,,,1490
1981,,-111.98659,33.3827,,,,1491
1982,,-111.98699,33.38213,,,,1492
1983,,-111.95665,33.42477,,,,1493
1984,,-111.98668,33.38213,,,,1494
1985,,-111.97087,33.38868,,,,1495
1986,,-111.94616,33.42547,,,,1496
1987,,-111.89627,33.37903,,,,1497
1988,,-111.90551,33.38169,,,,1498
1989,,-111.90549,33.38156,,,,1499
1990,,-111.93928,33.40867,,,,1500
1991,,-111.93601,33.40951,,,,1501
1992,,-111.92651,33.41046,,,,1502
1993,,-111.9511,33.44401,,,,-1
1994,,-111.91469,33.41837,,,,1503
1995,,-111.98494,33.43541,,,,-1
1996,,-111.97227,33.3921,,,,1504
1997,,-111.9147,33.41765,,,,1505
1998,,-111.95512,33.38555,,,,-1
1999,,-111.98741,33.38292,,,,1506
2000,,-111.90246,33.41753,,,,1507
2001,,-111.97236,33.39278,,,,1508
2002,,-111.90246,33.4174,,,,1509
2003,,-111.98739,33.38345,,,,1510
2004,,-111.91475,33.41615,,,,1511
2005,,-111.98745,33.38362,,,,1512
2006,,-111.95649,33.42113,,,,1513
2007,,-111.9594,33.42113,,,,1514
2008,,-111.9075,33.40743,,,,-1
2009,,-111.90711,33.40743,,,,-1
2011,,-111.9252,33.40744,,,,-1
2012,,-111.9072,33.40756,,,,-1
2013,,-111.9252,33.40757,,,,-1
2014,,-111.92527,33.4404,,,,-1
2015,,-111.92094,33.40757,,,,-1
2016,,-111.91796,33.44044,,,,-1
2017,,-111.92481,33.44046,,,,-1
2018,,-111.91953,33.40758,,,,-1
2019,,-111.92426,33.44046,,,,1515
2020,,-111.92372,33.44046,,,,1516
2021,,-111.92213,33.44047,,,,1517
2022,,-111.90909,33.42183,,,,-1
2023,,-111.92006,33.44047,,,,1518
2024,,-111.96021,33.42552,,,,1519
2025,,-111.88649,33.42934,,,,-1
2026,,-111.8929,33.42211,,,,-1
2027,,-111.88294,33.42628,,,,-1
2028,,-111.89127,33.42674,,,,-1
2029,,-111.93951,33.38766,,,,-1
2030,,-111.94562,33.44084,,,,-1
2031,,-111.88812,33.42929,,,,-1
2032,,-111.89369,33.37799,,,,1520
2033,,-111.92931,33.42878,,,,-1
2034,,-111.89244,33.37887,,,,-1
2035,,-111.92628,33.4289,,,,-1
2036,,-111.90045,33.42903,,,,1521
2037,,-111.94255,33.42914,,,,-1
2038,,-111.90041,33.42922,,,,1522
2039,,-111.91735,33.3865,,,,1523
2040,,-111.90476,33.4293,,,,1524
2041,,-111.91734,33.42933,,,,-1
2042,,-111.93672,33.39373,,,,1525
2043,,-111.90909,33.42932,,,,-1
2044,,-111.93671,33.39287,,,,1526
2045,,-111.91792,33.42934,,,,-1
2046,,-111.91965,33.42935,,,,-1
2047,,-111.90622,33.42934,,,,-1
2048,,-111.90051,33.42935,,,,1527
2049,,-111.9004,33.42935,,,,1528
2050,,-111.89028,33.42936,,,,-1
2051,,-111.89391,33.38121,,,,1529
2052,,-111.92116,33.42936,,,,-1
2053,,-111.89966,33.38094,,,,1530
2054,,-111.95819,33.39649,,,,-1
2055,,-111.92736,33.39698,,,,1531
2056,,-111.94287,33.42937,,,,-1
2057,,-111.90916,33.38717,,,,-1
2058,,-111.89703,33.38085,,,,1532
2060,,-111.90906,33.38623,,,,-1
2061,,-111.89877,33.42938,,,,-1
2062,,-111.89621,33.38065,,,,1533
2063,,-111.92736,33.39562,,,,1534
2064,,-111.92736,33.39638,,,,1535
2065,,-111.95927,33.39197,,,,1536
2066,,-111.94262,33.42947,,,,-1
2067,,-111.90857,33.38065,,,,1537
2068,,-111.95982,33.38873,,,,1538
2069,,-111.89703,33.42941,,,,-1
2070,,-111.90755,33.38066,,,,1539
2071,,-111.95972,33.38829,,,,1540
2072,,-111.89533,33.42941,,,,-1
2073,,-111.89362,33.42942,,,,-1
2074,,-111.94126,33.42645,,,,1541
2075,,-111.95859,33.42193,,,,1542
2076,,-111.95858,33.42113,,,,1543
2077,,-111.90658,33.38065,,,,1544
2078,,-111.90458,33.38088,,,,1545
2079,,-111.89183,33.42945,,,,-1
2080,,-111.93492,33.39423,,,,1546
2081,,-111.94134,33.42945,,,,-1
2082,,-111.95858,33.4196,,,,1547
2083,,-111.90752,33.38167,,,,1548
2084,,-111.91828,33.38038,,,,1549
2085,,-111.91802,33.38039,,,,1550
2086,,-111.95856,33.41805,,,,1551
2087,,-111.91743,33.38039,,,,1552
2088,,-111.95856,33.41727,,,,1553
2089,,-111.91537,33.3804,,,,1554
2090,,-111.95855,33.4165,,,,1555
2091,,-111.91481,33.3804,,,,1556
2092,,-111.95855,33.41614,,,,1557
2093,,-111.94092,33.4296,,,,-1
2094,,-111.885,33.40747,,,,1558
2095,,-111.9352,33.38047,,,,1559
2096,,-111.88713,33.40746,,,,1560
2097,,-111.94009,33.42967,,,,-1
2098,,-111.93997,33.42968,,,,-1
2099,,-111.88324,33.40748,,,,1561
2100,,-111.88501,33.4076,,,,1562
2101,,-111.93657,33.41196,,,,1563
2102,,-111.8957,33.4347,,,,-1
2103,,-111.93493,33.41198,,,,1564
2104,,-111.93796,33.41194,,,,1565
2105,,-111.93493,33.43006,,,,-1
2106,,-111.88324,33.40761,,,,1566
2107,,-111.90749,33.38248,,,,1567
2108,,-111.95838,33.4246,,,,1568
2109,,-111.93507,33.4303,,,,-1
2110,,-111.95838,33.42551,,,,1569
2111,,-111.90279,33.37789,,,,1570
2112,,-111.90194,33.37788,,,,1571
2113,,-111.98143,33.41007,,,,1572
