node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry
755,,-111.950860,33.387040,,,583,"POINT (-111.950860 33.387040)"
756,,-111.987710,33.435200,,,0,"POINT (-111.987710 33.435200)"
757,,-111.987810,33.435300,,,0,"POINT (-111.987810 33.435300)"
758,,-111.951010,33.386380,,,584,"POINT (-111.951010 33.386380)"
759,,-111.950540,33.414440,,,585,"POINT (-111.950540 33.414440)"
760,,-111.988610,33.435270,,,586,"POINT (-111.988610 33.435270)"
761,,-111.920560,33.418720,,,587,"POINT (-111.920560 33.418720)"
762,,-111.988810,33.435640,,,588,"POINT (-111.988810 33.435640)"
763,,-111.949970,33.421910,,,589,"POINT (-111.949970 33.421910)"
764,,-111.949960,33.421090,,,590,"POINT (-111.949960 33.421090)"
765,,-111.949960,33.420750,,,591,"POINT (-111.949960 33.420750)"
766,,-111.930880,33.440180,,,0,"POINT (-111.930880 33.440180)"
767,,-111.968780,33.445330,,,592,"POINT (-111.968780 33.445330)"
768,,-111.930880,33.440280,,,0,"POINT (-111.930880 33.440280)"
769,,-111.949960,33.419210,,,593,"POINT (-111.949960 33.419210)"
770,,-111.949960,33.419980,,,594,"POINT (-111.949960 33.419980)"
771,,-111.949960,33.418660,,,595,"POINT (-111.949960 33.418660)"
772,,-111.949990,33.418440,,,596,"POINT (-111.949990 33.418440)"
773,,-111.931500,33.442380,,,597,"POINT (-111.931500 33.442380)"
774,,-111.950040,33.417940,,,598,"POINT (-111.950040 33.417940)"
775,,-111.950040,33.417660,,,599,"POINT (-111.950040 33.417660)"
776,,-111.950040,33.416890,,,600,"POINT (-111.950040 33.416890)"
777,,-111.933310,33.445130,,,601,"POINT (-111.933310 33.445130)"
778,,-111.951190,33.414440,,,602,"POINT (-111.951190 33.414440)"
779,,-111.978340,33.399670,,,603,"POINT (-111.978340 33.399670)"
780,,-111.987030,33.436150,,,0,"POINT (-111.987030 33.436150)"
781,,-111.972810,33.392090,,,604,"POINT (-111.972810 33.392090)"
782,,-111.898850,33.385830,,,0,"POINT (-111.898850 33.385830)"
783,,-111.925310,33.435550,,,0,"POINT (-111.925310 33.435550)"
784,,-111.954820,33.444600,,,0,"POINT (-111.954820 33.444600)"
785,,-111.954170,33.444530,,,0,"POINT (-111.954170 33.444530)"
786,,-111.974690,33.421920,,,605,"POINT (-111.974690 33.421920)"
787,,-111.978470,33.397990,,,606,"POINT (-111.978470 33.397990)"
788,,-111.910570,33.414700,,,607,"POINT (-111.910570 33.414700)"
789,,-111.974630,33.417880,,,608,"POINT (-111.974630 33.417880)"
790,,-111.910440,33.413320,,,609,"POINT (-111.910440 33.413320)"
791,,-111.978490,33.395900,,,610,"POINT (-111.978490 33.395900)"
792,,-111.910380,33.414700,,,611,"POINT (-111.910380 33.414700)"
793,,-111.910450,33.412710,,,612,"POINT (-111.910450 33.412710)"
794,,-111.952980,33.444400,,,0,"POINT (-111.952980 33.444400)"
795,,-111.978500,33.394000,,,613,"POINT (-111.978500 33.394000)"
796,,-111.883410,33.382040,,,614,"POINT (-111.883410 33.382040)"
797,,-111.884170,33.381800,,,615,"POINT (-111.884170 33.381800)"
798,,-111.890600,33.418420,,,616,"POINT (-111.890600 33.418420)"
799,,-111.890760,33.416630,,,617,"POINT (-111.890760 33.416630)"
800,,-111.948590,33.444580,,,0,"POINT (-111.948590 33.444580)"
801,,-111.890460,33.410110,,,0,"POINT (-111.890460 33.410110)"
802,,-111.962670,33.396130,,,618,"POINT (-111.962670 33.396130)"
803,,-111.962670,33.396500,,,619,"POINT (-111.962670 33.396500)"
804,,-111.948970,33.444220,,,0,"POINT (-111.948970 33.444220)"
805,,-111.890350,33.403750,,,620,"POINT (-111.890350 33.403750)"
806,,-111.901820,33.392000,,,621,"POINT (-111.901820 33.392000)"
807,,-111.981950,33.390070,,,622,"POINT (-111.981950 33.390070)"
808,,-111.909880,33.384460,,,623,"POINT (-111.909880 33.384460)"
809,,-111.913750,33.440380,,,624,"POINT (-111.913750 33.440380)"
810,,-111.909880,33.383870,,,625,"POINT (-111.909880 33.383870)"
811,,-111.947680,33.378200,,,626,"POINT (-111.947680 33.378200)"
812,,-111.909890,33.383400,,,627,"POINT (-111.909890 33.383400)"
813,,-111.911660,33.440390,,,628,"POINT (-111.911660 33.440390)"
814,,-111.945770,33.425480,,,629,"POINT (-111.945770 33.425480)"
815,,-111.981070,33.378710,,,630,"POINT (-111.981070 33.378710)"
816,,-111.945770,33.426280,,,631,"POINT (-111.945770 33.426280)"
817,,-111.947290,33.426290,,,632,"POINT (-111.947290 33.426290)"
818,,-111.987840,33.436800,,,0,"POINT (-111.987840 33.436800)"
819,,-111.901760,33.397090,,,633,"POINT (-111.901760 33.397090)"
820,,-111.919380,33.436200,,,0,"POINT (-111.919380 33.436200)"
821,,-111.945770,33.424330,,,634,"POINT (-111.945770 33.424330)"
822,,-111.964880,33.431070,,,0,"POINT (-111.964880 33.431070)"
823,,-111.917710,33.419430,,,0,"POINT (-111.917710 33.419430)"
824,,-111.901860,33.395420,,,635,"POINT (-111.901860 33.395420)"
825,,-111.981000,33.384580,,,636,"POINT (-111.981000 33.384580)"
826,,-111.945770,33.421900,,,637,"POINT (-111.945770 33.421900)"
827,,-111.909760,33.390730,,,638,"POINT (-111.909760 33.390730)"
828,,-111.883050,33.420270,,,639,"POINT (-111.883050 33.420270)"
829,,-111.901570,33.389770,,,640,"POINT (-111.901570 33.389770)"
830,,-111.887810,33.379880,,,641,"POINT (-111.887810 33.379880)"
831,,-111.887720,33.379060,,,642,"POINT (-111.887720 33.379060)"
832,,-111.945770,33.420640,,,643,"POINT (-111.945770 33.420640)"
833,,-111.886630,33.382650,,,644,"POINT (-111.886630 33.382650)"
834,,-111.909740,33.399170,,,645,"POINT (-111.909740 33.399170)"
835,,-111.945760,33.417790,,,646,"POINT (-111.945760 33.417790)"
836,,-111.986590,33.390350,,,647,"POINT (-111.986590 33.390350)"
837,,-111.909780,33.387670,,,648,"POINT (-111.909780 33.387670)"
838,,-111.945770,33.416830,,,649,"POINT (-111.945770 33.416830)"
839,,-111.909800,33.386760,,,650,"POINT (-111.909800 33.386760)"
840,,-111.945760,33.416070,,,651,"POINT (-111.945760 33.416070)"
841,,-111.986040,33.436520,,,0,"POINT (-111.986040 33.436520)"
842,,-111.970630,33.386430,,,652,"POINT (-111.970630 33.386430)"
843,,-111.925450,33.436520,,,0,"POINT (-111.925450 33.436520)"
844,,-111.909610,33.436640,,,0,"POINT (-111.909610 33.436640)"
845,,-111.926170,33.437090,,,0,"POINT (-111.926170 33.437090)"
846,,-111.970650,33.389490,,,653,"POINT (-111.970650 33.389490)"
847,,-111.949960,33.381860,,,654,"POINT (-111.949960 33.381860)"
848,,-111.946270,33.389190,,,655,"POINT (-111.946270 33.389190)"
849,,-111.964630,33.427360,,,0,"POINT (-111.964630 33.427360)"
850,,-111.906400,33.383680,,,656,"POINT (-111.906400 33.383680)"
851,,-111.906560,33.383830,,,657,"POINT (-111.906560 33.383830)"
852,,-111.969660,33.427520,,,0,"POINT (-111.969660 33.427520)"
853,,-111.947290,33.427220,,,658,"POINT (-111.947290 33.427220)"
854,,-111.948960,33.427220,,,659,"POINT (-111.948960 33.427220)"
855,,-111.912560,33.441180,,,660,"POINT (-111.912560 33.441180)"
856,,-111.926230,33.423810,,,0,"POINT (-111.926230 33.423810)"
857,,-111.947040,33.387190,,,661,"POINT (-111.947040 33.387190)"
858,,-111.887900,33.396310,,,662,"POINT (-111.887900 33.396310)"
859,,-111.885780,33.396790,,,663,"POINT (-111.885780 33.396790)"
860,,-111.950300,33.426270,,,664,"POINT (-111.950300 33.426270)"
861,,-111.952270,33.426280,,,665,"POINT (-111.952270 33.426280)"
862,,-111.930790,33.440220,,,0,"POINT (-111.930790 33.440220)"
863,,-111.883870,33.397370,,,666,"POINT (-111.883870 33.397370)"
864,,-111.931420,33.442440,,,667,"POINT (-111.931420 33.442440)"
865,,-111.967380,33.393170,,,0,"POINT (-111.967380 33.393170)"
866,,-111.933230,33.445200,,,668,"POINT (-111.933230 33.445200)"
867,,-111.896770,33.381610,,,669,"POINT (-111.896770 33.381610)"
868,,-111.960970,33.427290,,,670,"POINT (-111.960970 33.427290)"
869,,-111.902130,33.396140,,,671,"POINT (-111.902130 33.396140)"
870,,-111.897200,33.380150,,,672,"POINT (-111.897200 33.380150)"
871,,-111.956690,33.427290,,,673,"POINT (-111.956690 33.427290)"
872,,-111.897210,33.378450,,,674,"POINT (-111.897210 33.378450)"
873,,-111.897210,33.379370,,,675,"POINT (-111.897210 33.379370)"
874,,-111.909130,33.404200,,,676,"POINT (-111.909130 33.404200)"
875,,-111.951200,33.427100,,,677,"POINT (-111.951200 33.427100)"
876,,-111.984970,33.382050,,,678,"POINT (-111.984970 33.382050)"
877,,-111.984970,33.382240,,,679,"POINT (-111.984970 33.382240)"
878,,-111.945170,33.412470,,,680,"POINT (-111.945170 33.412470)"
879,,-111.883230,33.400280,,,681,"POINT (-111.883230 33.400280)"
880,,-111.888860,33.396020,,,682,"POINT (-111.888860 33.396020)"
881,,-111.884170,33.400260,,,683,"POINT (-111.884170 33.400260)"
882,,-111.986000,33.383060,,,684,"POINT (-111.986000 33.383060)"
883,,-111.954350,33.425500,,,685,"POINT (-111.954350 33.425500)"
884,,-111.922610,33.407450,,,686,"POINT (-111.922610 33.407450)"
885,,-111.923680,33.407440,,,0,"POINT (-111.923680 33.407440)"
886,,-111.920940,33.407440,,,0,"POINT (-111.920940 33.407440)"
887,,-111.926280,33.407510,,,0,"POINT (-111.926280 33.407510)"
888,,-111.897580,33.405890,,,687,"POINT (-111.897580 33.405890)"
889,,-111.985960,33.385730,,,688,"POINT (-111.985960 33.385730)"
890,,-111.897590,33.403870,,,689,"POINT (-111.897590 33.403870)"
891,,-111.897590,33.403440,,,690,"POINT (-111.897590 33.403440)"
892,,-111.897520,33.402930,,,691,"POINT (-111.897520 33.402930)"
893,,-111.928980,33.397930,,,692,"POINT (-111.928980 33.397930)"
894,,-111.969560,33.421940,,,0,"POINT (-111.969560 33.421940)"
895,,-111.969530,33.417900,,,693,"POINT (-111.969530 33.417900)"
896,,-111.896780,33.387720,,,694,"POINT (-111.896780 33.387720)"
897,,-111.969530,33.417530,,,0,"POINT (-111.969530 33.417530)"
898,,-111.912730,33.384800,,,695,"POINT (-111.912730 33.384800)"
899,,-111.924850,33.396960,,,696,"POINT (-111.924850 33.396960)"
900,,-111.896850,33.386590,,,697,"POINT (-111.896850 33.386590)"
901,,-111.912740,33.383370,,,698,"POINT (-111.912740 33.383370)"
902,,-111.969510,33.412470,,,699,"POINT (-111.969510 33.412470)"
903,,-111.989610,33.380680,,,700,"POINT (-111.989610 33.380680)"
904,,-111.897460,33.382570,,,701,"POINT (-111.897460 33.382570)"
905,,-111.941280,33.420480,,,702,"POINT (-111.941280 33.420480)"
906,,-111.941190,33.420480,,,703,"POINT (-111.941190 33.420480)"
907,,-111.884730,33.385480,,,704,"POINT (-111.884730 33.385480)"
908,,-111.941230,33.420520,,,705,"POINT (-111.941230 33.420520)"
909,,-111.896200,33.412960,,,706,"POINT (-111.896200 33.412960)"
910,,-111.941230,33.420440,,,707,"POINT (-111.941230 33.420440)"
911,,-111.988510,33.378570,,,708,"POINT (-111.988510 33.378570)"
912,,-111.897790,33.379370,,,709,"POINT (-111.897790 33.379370)"
913,,-111.896210,33.416610,,,710,"POINT (-111.896210 33.416610)"
914,,-111.897790,33.379030,,,711,"POINT (-111.897790 33.379030)"
915,,-111.988500,33.378160,,,712,"POINT (-111.988500 33.378160)"
916,,-111.942370,33.420430,,,713,"POINT (-111.942370 33.420430)"
917,,-111.896200,33.417540,,,714,"POINT (-111.896200 33.417540)"
918,,-111.896200,33.418420,,,715,"POINT (-111.896200 33.418420)"
919,,-111.913650,33.439500,,,716,"POINT (-111.913650 33.439500)"
920,,-111.896190,33.419260,,,717,"POINT (-111.896190 33.419260)"
921,,-111.989670,33.382260,,,718,"POINT (-111.989670 33.382260)"
922,,-111.896270,33.390960,,,719,"POINT (-111.896270 33.390960)"
923,,-111.971450,33.398850,,,720,"POINT (-111.971450 33.398850)"
924,,-111.989290,33.383190,,,721,"POINT (-111.989290 33.383190)"
925,,-111.989300,33.383410,,,722,"POINT (-111.989300 33.383410)"
926,,-111.929900,33.443370,,,723,"POINT (-111.929900 33.443370)"
927,,-111.897130,33.424680,,,0,"POINT (-111.897130 33.424680)"
928,,-111.930290,33.444380,,,724,"POINT (-111.930290 33.444380)"
929,,-111.970660,33.396430,,,725,"POINT (-111.970660 33.396430)"
930,,-111.989940,33.390680,,,726,"POINT (-111.989940 33.390680)"
931,,-111.911020,33.402200,,,727,"POINT (-111.911020 33.402200)"
932,,-111.989940,33.390020,,,728,"POINT (-111.989940 33.390020)"
933,,-111.987950,33.410780,,,729,"POINT (-111.987950 33.410780)"
934,,-111.989940,33.389360,,,730,"POINT (-111.989940 33.389360)"
935,,-111.939540,33.385100,,,0,"POINT (-111.939540 33.385100)"
936,,-111.915220,33.385800,,,0,"POINT (-111.915220 33.385800)"
937,,-111.939550,33.386030,,,0,"POINT (-111.939550 33.386030)"
938,,-111.912270,33.397770,,,731,"POINT (-111.912270 33.397770)"
939,,-111.912260,33.396730,,,732,"POINT (-111.912260 33.396730)"
940,,-111.988630,33.387360,,,733,"POINT (-111.988630 33.387360)"
941,,-111.988830,33.384890,,,734,"POINT (-111.988830 33.384890)"
942,,-111.988700,33.384260,,,735,"POINT (-111.988700 33.384260)"
943,,-111.882970,33.432890,,,0,"POINT (-111.882970 33.432890)"
944,,-111.883030,33.432790,,,0,"POINT (-111.883030 33.432790)"
945,,-111.954980,33.444580,,,0,"POINT (-111.954980 33.444580)"
946,,-111.912560,33.387350,,,736,"POINT (-111.912560 33.387350)"
947,,-111.912570,33.386600,,,737,"POINT (-111.912570 33.386600)"
948,,-111.953010,33.444290,,,0,"POINT (-111.953010 33.444290)"
949,,-111.912700,33.390490,,,738,"POINT (-111.912700 33.390490)"
950,,-111.882230,33.422110,,,0,"POINT (-111.882230 33.422110)"
951,,-111.986460,33.396390,,,739,"POINT (-111.986460 33.396390)"
952,,-111.951730,33.436080,,,0,"POINT (-111.951730 33.436080)"
953,,-111.899210,33.386900,,,740,"POINT (-111.899210 33.386900)"
954,,-111.963290,33.437390,,,0,"POINT (-111.963290 33.437390)"
955,,-111.898030,33.386910,,,741,"POINT (-111.898030 33.386910)"
956,,-111.896780,33.386900,,,742,"POINT (-111.896780 33.386900)"
957,,-111.955660,33.436160,,,0,"POINT (-111.955660 33.436160)"
958,,-111.898030,33.386580,,,743,"POINT (-111.898030 33.386580)"
959,,-111.965200,33.422770,,,744,"POINT (-111.965200 33.422770)"
960,,-111.981090,33.390810,,,745,"POINT (-111.981090 33.390810)"
961,,-111.980830,33.390810,,,746,"POINT (-111.980830 33.390810)"
962,,-111.985900,33.407290,,,747,"POINT (-111.985900 33.407290)"
963,,-111.948920,33.425480,,,748,"POINT (-111.948920 33.425480)"
964,,-111.986160,33.382240,,,749,"POINT (-111.986160 33.382240)"
965,,-111.889310,33.387950,,,750,"POINT (-111.889310 33.387950)"
966,,-111.986160,33.382040,,,751,"POINT (-111.986160 33.382040)"
967,,-111.888650,33.387480,,,752,"POINT (-111.888650 33.387480)"
968,,-111.887820,33.387360,,,753,"POINT (-111.887820 33.387360)"
969,,-111.985780,33.390210,,,754,"POINT (-111.985780 33.390210)"
970,,-111.886910,33.387480,,,755,"POINT (-111.886910 33.387480)"
971,,-111.886410,33.387580,,,756,"POINT (-111.886410 33.387580)"
972,,-111.885980,33.387640,,,757,"POINT (-111.885980 33.387640)"
973,,-111.884920,33.387780,,,758,"POINT (-111.884920 33.387780)"
974,,-111.976880,33.396360,,,759,"POINT (-111.976880 33.396360)"
975,,-111.883840,33.387790,,,760,"POINT (-111.883840 33.387790)"
976,,-111.978340,33.396370,,,761,"POINT (-111.978340 33.396370)"
977,,-111.924170,33.387250,,,762,"POINT (-111.924170 33.387250)"
978,,-111.906980,33.387060,,,763,"POINT (-111.906980 33.387060)"
979,,-111.907280,33.386710,,,764,"POINT (-111.907280 33.386710)"
980,,-111.889370,33.407400,,,765,"POINT (-111.889370 33.407400)"
981,,-111.903060,33.387370,,,766,"POINT (-111.903060 33.387370)"
982,,-111.904290,33.387360,,,767,"POINT (-111.904290 33.387360)"
983,,-111.943280,33.392840,,,0,"POINT (-111.943280 33.392840)"
984,,-111.888510,33.407590,,,0,"POINT (-111.888510 33.407590)"
985,,-111.922660,33.380840,,,768,"POINT (-111.922660 33.380840)"
986,,-111.934910,33.402770,,,769,"POINT (-111.934910 33.402770)"
987,,-111.905580,33.387200,,,770,"POINT (-111.905580 33.387200)"
988,,-111.953890,33.408660,,,771,"POINT (-111.953890 33.408660)"
989,,-111.955130,33.408530,,,772,"POINT (-111.955130 33.408530)"
990,,-111.932760,33.403400,,,773,"POINT (-111.932760 33.403400)"
991,,-111.894280,33.395320,,,774,"POINT (-111.894280 33.395320)"
992,,-111.916480,33.403450,,,775,"POINT (-111.916480 33.403450)"
993,,-111.947850,33.408290,,,776,"POINT (-111.947850 33.408290)"
994,,-111.947860,33.408760,,,777,"POINT (-111.947860 33.408760)"
995,,-111.926170,33.435160,,,0,"POINT (-111.926170 33.435160)"
996,,-111.944110,33.435620,,,0,"POINT (-111.944110 33.435620)"
997,,-111.893870,33.395510,,,778,"POINT (-111.893870 33.395510)"
998,,-111.916540,33.403890,,,779,"POINT (-111.916540 33.403890)"
999,,-111.882980,33.423470,,,780,"POINT (-111.882980 33.423470)"
1000,,-111.929020,33.403460,,,781,"POINT (-111.929020 33.403460)"
1001,,-111.927410,33.403470,,,782,"POINT (-111.927410 33.403470)"
1002,,-111.930600,33.403460,,,783,"POINT (-111.930600 33.403460)"
1003,,-111.973790,33.387580,,,784,"POINT (-111.973790 33.387580)"
1004,,-111.922430,33.402760,,,785,"POINT (-111.922430 33.402760)"
1005,,-111.935060,33.386410,,,786,"POINT (-111.935060 33.386410)"
1006,,-111.934130,33.386420,,,787,"POINT (-111.934130 33.386420)"
1007,,-111.888770,33.404500,,,788,"POINT (-111.888770 33.404500)"
1008,,-111.919780,33.403980,,,789,"POINT (-111.919780 33.403980)"
1009,,-111.933090,33.386500,,,790,"POINT (-111.933090 33.386500)"
1010,,-111.917720,33.404610,,,791,"POINT (-111.917720 33.404610)"
1011,,-111.915700,33.404960,,,792,"POINT (-111.915700 33.404960)"
1012,,-111.914780,33.436180,,,0,"POINT (-111.914780 33.436180)"
1013,,-111.922590,33.412890,,,793,"POINT (-111.922590 33.412890)"
1014,,-111.914610,33.404960,,,794,"POINT (-111.914610 33.404960)"
1015,,-111.889460,33.387860,,,795,"POINT (-111.889460 33.387860)"
1016,,-111.916980,33.435910,,,0,"POINT (-111.916980 33.435910)"
1017,,-111.888760,33.387260,,,796,"POINT (-111.888760 33.387260)"
1018,,-111.966520,33.396460,,,797,"POINT (-111.966520 33.396460)"
1019,,-111.911370,33.404960,,,798,"POINT (-111.911370 33.404960)"
1020,,-111.921280,33.386450,,,799,"POINT (-111.921280 33.386450)"
1021,,-111.882960,33.424270,,,800,"POINT (-111.882960 33.424270)"
1022,,-111.939100,33.402590,,,801,"POINT (-111.939100 33.402590)"
1023,,-111.899210,33.386570,,,802,"POINT (-111.899210 33.386570)"
1024,,-111.882960,33.424480,,,0,"POINT (-111.882960 33.424480)"
1025,,-111.956980,33.412310,,,803,"POINT (-111.956980 33.412310)"
1026,,-111.939550,33.390680,,,804,"POINT (-111.939550 33.390680)"
1027,,-111.934910,33.402620,,,805,"POINT (-111.934910 33.402620)"
1028,,-111.938250,33.390700,,,806,"POINT (-111.938250 33.390700)"
1029,,-111.923960,33.401160,,,807,"POINT (-111.923960 33.401160)"
1030,,-111.908040,33.404070,,,808,"POINT (-111.908040 33.404070)"
1031,,-111.906560,33.404290,,,809,"POINT (-111.906560 33.404290)"
1032,,-111.952880,33.382490,,,810,"POINT (-111.952880 33.382490)"
1033,,-111.969520,33.378120,,,0,"POINT (-111.969520 33.378120)"
1034,,-111.934980,33.390420,,,811,"POINT (-111.934980 33.390420)"
1035,,-111.933880,33.390310,,,812,"POINT (-111.933880 33.390310)"
1036,,-111.957840,33.441000,,,0,"POINT (-111.957840 33.441000)"
1037,,-111.958260,33.441560,,,0,"POINT (-111.958260 33.441560)"
1038,,-111.891560,33.391840,,,0,"POINT (-111.891560 33.391840)"
1039,,-111.948420,33.425480,,,813,"POINT (-111.948420 33.425480)"
1040,,-111.989110,33.439220,,,0,"POINT (-111.989110 33.439220)"
1041,,-111.947980,33.421900,,,814,"POINT (-111.947980 33.421900)"
1042,,-111.947970,33.421090,,,815,"POINT (-111.947970 33.421090)"
1043,,-111.882770,33.432680,,,0,"POINT (-111.882770 33.432680)"
1044,,-111.947970,33.420650,,,816,"POINT (-111.947970 33.420650)"
1045,,-111.930700,33.389440,,,817,"POINT (-111.930700 33.389440)"
1046,,-111.986920,33.417450,,,0,"POINT (-111.986920 33.417450)"
1047,,-111.970680,33.378310,,,0,"POINT (-111.970680 33.378310)"
1048,,-111.906460,33.390540,,,818,"POINT (-111.906460 33.390540)"
1049,,-111.948740,33.387080,,,819,"POINT (-111.948740 33.387080)"
1050,,-111.948870,33.387730,,,820,"POINT (-111.948870 33.387730)"
1051,,-111.943230,33.424250,,,821,"POINT (-111.943230 33.424250)"
1052,,-111.882480,33.416680,,,822,"POINT (-111.882480 33.416680)"
1053,,-111.922530,33.416750,,,823,"POINT (-111.922530 33.416750)"
1054,,-111.902390,33.390470,,,824,"POINT (-111.902390 33.390470)"
1055,,-111.949170,33.386990,,,825,"POINT (-111.949170 33.386990)"
1056,,-111.884410,33.385890,,,826,"POINT (-111.884410 33.385890)"
1057,,-111.949110,33.386400,,,827,"POINT (-111.949110 33.386400)"
1058,,-111.987410,33.398520,,,828,"POINT (-111.987410 33.398520)"
1059,,-111.941660,33.395520,,,829,"POINT (-111.941660 33.395520)"
1060,,-111.978180,33.409340,,,0,"POINT (-111.978180 33.409340)"
1061,,-111.978300,33.407320,,,0,"POINT (-111.978300 33.407320)"
1062,,-111.883240,33.432960,,,0,"POINT (-111.883240 33.432960)"
1063,,-111.906760,33.407570,,,0,"POINT (-111.906760 33.407570)"
1064,,-111.904200,33.407560,,,0,"POINT (-111.904200 33.407560)"
1065,,-111.907170,33.414650,,,830,"POINT (-111.907170 33.414650)"
1066,,-111.902510,33.407560,,,0,"POINT (-111.902510 33.407560)"
1067,,-111.900520,33.407560,,,831,"POINT (-111.900520 33.407560)"
1068,,-111.909110,33.414620,,,0,"POINT (-111.909110 33.414620)"
1069,,-111.893990,33.407560,,,0,"POINT (-111.893990 33.407560)"
1070,,-111.924310,33.443130,,,832,"POINT (-111.924310 33.443130)"
1071,,-111.963300,33.389970,,,833,"POINT (-111.963300 33.389970)"
1072,,-111.926960,33.436480,,,0,"POINT (-111.926960 33.436480)"
1073,,-111.960820,33.390280,,,834,"POINT (-111.960820 33.390280)"
1074,,-111.967610,33.399500,,,0,"POINT (-111.967610 33.399500)"
1075,,-111.946260,33.390200,,,835,"POINT (-111.946260 33.390200)"
1076,,-111.947870,33.390210,,,836,"POINT (-111.947870 33.390210)"
1077,,-111.943670,33.389920,,,837,"POINT (-111.943670 33.389920)"
1078,,-111.946270,33.389910,,,838,"POINT (-111.946270 33.389910)"
1079,,-111.952420,33.390130,,,839,"POINT (-111.952420 33.390130)"
1080,,-111.984950,33.382980,,,840,"POINT (-111.984950 33.382980)"
1081,,-111.984560,33.382980,,,841,"POINT (-111.984560 33.382980)"
1082,,-111.956030,33.389620,,,842,"POINT (-111.956030 33.389620)"
1083,,-111.984390,33.382980,,,843,"POINT (-111.984390 33.382980)"
1084,,-111.956990,33.389640,,,844,"POINT (-111.956990 33.389640)"
1085,,-111.957680,33.389620,,,845,"POINT (-111.957680 33.389620)"
1086,,-111.958470,33.389640,,,846,"POINT (-111.958470 33.389640)"
1087,,-111.916690,33.404700,,,847,"POINT (-111.916690 33.404700)"
1088,,-111.889360,33.406340,,,848,"POINT (-111.889360 33.406340)"
1089,,-111.916740,33.404890,,,849,"POINT (-111.916740 33.404890)"
1090,,-111.921620,33.405310,,,850,"POINT (-111.921620 33.405310)"
1091,,-111.921630,33.405110,,,851,"POINT (-111.921630 33.405110)"
1092,,-111.882840,33.424270,,,852,"POINT (-111.882840 33.424270)"
1093,,-111.882780,33.423460,,,853,"POINT (-111.882780 33.423460)"
1094,,-111.922040,33.402060,,,854,"POINT (-111.922040 33.402060)"
1095,,-111.985010,33.438620,,,0,"POINT (-111.985010 33.438620)"
1096,,-111.904690,33.405040,,,855,"POINT (-111.904690 33.405040)"
1097,,-111.904660,33.404070,,,856,"POINT (-111.904660 33.404070)"
1098,,-111.990640,33.383340,,,857,"POINT (-111.990640 33.383340)"
1099,,-111.890370,33.421100,,,0,"POINT (-111.890370 33.421100)"
1100,,-111.904320,33.403190,,,858,"POINT (-111.904320 33.403190)"
1101,,-111.923240,33.389280,,,859,"POINT (-111.923240 33.389280)"
1102,,-111.923230,33.388070,,,860,"POINT (-111.923230 33.388070)"
1103,,-111.904120,33.402500,,,861,"POINT (-111.904120 33.402500)"
1104,,-111.912820,33.419490,,,862,"POINT (-111.912820 33.419490)"
1105,,-111.904120,33.401760,,,863,"POINT (-111.904120 33.401760)"
1106,,-111.909120,33.384450,,,0,"POINT (-111.909120 33.384450)"
1107,,-111.883210,33.379680,,,864,"POINT (-111.883210 33.379680)"
1108,,-111.912820,33.418370,,,865,"POINT (-111.912820 33.418370)"
1109,,-111.904120,33.401130,,,866,"POINT (-111.904120 33.401130)"
1110,,-111.883270,33.380750,,,867,"POINT (-111.883270 33.380750)"
1111,,-111.987900,33.383360,,,868,"POINT (-111.987900 33.383360)"
1112,,-111.988730,33.383240,,,869,"POINT (-111.988730 33.383240)"
1113,,-111.904120,33.398860,,,870,"POINT (-111.904120 33.398860)"
1114,,-111.909320,33.386240,,,0,"POINT (-111.909320 33.386240)"
1115,,-111.957860,33.414670,,,871,"POINT (-111.957860 33.414670)"
1116,,-111.904120,33.398100,,,872,"POINT (-111.904120 33.398100)"
1117,,-111.957910,33.412320,,,873,"POINT (-111.957910 33.412320)"
1118,,-111.957910,33.411470,,,874,"POINT (-111.957910 33.411470)"
1119,,-111.893500,33.398640,,,875,"POINT (-111.893500 33.398640)"
1120,,-111.904120,33.397350,,,876,"POINT (-111.904120 33.397350)"
1121,,-111.986450,33.383460,,,877,"POINT (-111.986450 33.383460)"
1122,,-111.904120,33.396590,,,878,"POINT (-111.904120 33.396590)"
1123,,-111.886380,33.380050,,,879,"POINT (-111.886380 33.380050)"
1124,,-111.904170,33.395840,,,880,"POINT (-111.904170 33.395840)"
1125,,-111.912720,33.442280,,,881,"POINT (-111.912720 33.442280)"
1126,,-111.913710,33.442270,,,882,"POINT (-111.913710 33.442270)"
1127,,-111.892020,33.399010,,,883,"POINT (-111.892020 33.399010)"
1128,,-111.904430,33.395090,,,884,"POINT (-111.904430 33.395090)"
1129,,-111.925350,33.442230,,,885,"POINT (-111.925350 33.442230)"
1130,,-111.904640,33.394560,,,886,"POINT (-111.904640 33.394560)"
1131,,-111.923220,33.442230,,,887,"POINT (-111.923220 33.442230)"
1132,,-111.885960,33.380990,,,888,"POINT (-111.885960 33.380990)"
1133,,-111.922180,33.442240,,,889,"POINT (-111.922180 33.442240)"
1134,,-111.904810,33.393870,,,890,"POINT (-111.904810 33.393870)"
1135,,-111.921140,33.442240,,,891,"POINT (-111.921140 33.442240)"
1136,,-111.904830,33.392960,,,892,"POINT (-111.904830 33.392960)"
1137,,-111.919000,33.442240,,,893,"POINT (-111.919000 33.442240)"
1138,,-111.904850,33.391310,,,894,"POINT (-111.904850 33.391310)"
