name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,geometry,TMC
,2812b,1502,595,,,310.0930998511375,2,1598.0,48.2802,5,,"LINESTRING (-111.95231 33.3836,-111.95231 33.38362,-111.9523 33.38376,-111.9523 33.38379,-111.9523 33.38383,-111.9523 33.3839,-111.9523 33.38433,-111.95226 33.38502,-111.95226 33.38512,-111.95225 33.38525,-111.95225 33.38585,-111.95225 33.38594,-111.95225 33.38639)",
,2816a,596,2905,,,32.42783595028469,1,699.0,40.2335,6,,"LINESTRING (-111.90855 33.38303,-111.90858 33.38296,-111.90859 33.38282,-111.90859 33.38275)",
,2816b,2905,596,,,30.247223342469375,1,699.0,40.2335,6,,"LINESTRING (-111.90851 33.38275,-111.90851 33.38282,-111.9085 33.38295,-111.90848 33.38301)",
,2818a,597,2905,,,27.89610616093936,1,699.0,40.2335,6,,"LINESTRING (-111.90852 33.38249,-111.90852 33.38266,-111.90851 33.38275)",
,2818b,2905,597,,,28.122521878279144,1,699.0,40.2335,6,,"LINESTRING (-111.90859 33.38275,-111.90859 33.38267,-111.90859 33.38249)",
,2820a,598,1205,,,162.31041461799,1,699.0,46.67086,6,,"LINESTRING (-111.95239 33.38325,-111.95287 33.38327,-111.95318 33.38331,-111.95345 33.38338,-111.95372 33.38349,-111.95403 33.38366)",
,2820b,1205,598,,,165.93717467207009,1,699.0,46.67086,6,,"LINESTRING (-111.95407 33.38361,-111.95376 33.38344,-111.95348 33.38333,-111.95319 33.38325,-111.95288 33.38321,-111.9524 33.38319)",
,2822a,598,652,,,250.3253685436451,2,1598.0,46.67086,5,,"LINESTRING (-111.95245 33.38322,-111.95246 33.38288,-111.95249 33.38136,-111.95249 33.38096)",
,2822b,652,598,,,250.32483010044194,2,1598.0,46.67086,5,,"LINESTRING (-111.95238 33.38096,-111.95237 33.38136,-111.95234 33.38287,-111.95234 33.38322)",
,2824a,598,1502,,,42.121977449089954,2,1598.0,46.67086,5,,"LINESTRING (-111.95234 33.38322,-111.95231 33.38354,-111.95231 33.3836)",
,2824b,1502,598,,,41.634045313860526,2,1598.0,46.67086,5,,"LINESTRING (-111.95242 33.3836,-111.95242 33.38354,-111.95245 33.38322)",
,2826a,599,2386,,,88.90499162792872,1,699.0,46.67086,6,,"LINESTRING (-111.90749 33.38798,-111.9075 33.38815,-111.90751 33.38836,-111.90751 33.38841,-111.9075 33.38878)",
,2826b,2386,599,,,89.4853208003228,1,699.0,46.67086,6,,"LINESTRING (-111.90757 33.38878,-111.90759 33.38841,-111.90758 33.38836,-111.90758 33.38815,-111.90757 33.38797)",
,2828a,599,978,,,117.35479625383468,1,699.0,46.67086,6,,"LINESTRING (-111.90757 33.38797,-111.9075 33.38774,-111.90735 33.38746,-111.90715 33.38717,-111.90701 33.38704)",
,2828b,978,599,,,113.71337530974306,1,699.0,46.67086,6,,"LINESTRING (-111.90695 33.38708,-111.90709 33.3872,-111.90729 33.38749,-111.90743 33.38776,-111.90749 33.38798)",
,2830a,599,1150,,,250.77216206780855,1,699.0,46.67086,6,,"LINESTRING (-111.90753 33.38794,-111.90741 33.38795,-111.90705 33.38796,-111.9064 33.38794,-111.906 33.38798,-111.9055 33.38807,-111.90517 33.38812,-111.90485 33.38811)",
,2830b,1150,599,,,251.72557589942699,1,699.0,46.67086,6,,"LINESTRING (-111.90485 33.38818,-111.90518 33.38818,-111.90551 33.38813,-111.90601 33.38804,-111.9064 33.38801,-111.90705 33.38802,-111.90741 33.38802,-111.90753 33.38801)",
,2832,600,604,,,490.2601768923519,6,10794.0,104.6071,1,,"LINESTRING (-111.97116 33.40774,-111.97074 33.40737,-111.97005 33.40671,-111.96918 33.40555,-111.96908 33.40537,-111.96897 33.40522,-111.96893 33.40514,-111.96887 33.40504,-111.96867 33.40471,-111.9685 33.40436,-111.96835 33.40405)",
,2833a,601,2878,,,46.3207194238058,1,699.0,46.67086,6,,"LINESTRING (-111.90983 33.39679,-111.90986 33.39677,-111.90989 33.39677,-111.90993 33.39676,-111.90998 33.39676,-111.91032 33.39676)",
,2833b,2878,601,,,49.27456448803423,1,699.0,46.67086,6,,"LINESTRING (-111.91032 33.3967,-111.90997 33.3967,-111.90993 33.3967,-111.90988 33.3967,-111.90983 33.39671,-111.9098 33.39673)",
,2835a,602,2765,,,13.27224359301465,1,799.0,46.67086,5,,"LINESTRING (-111.93083 33.43979,-111.93078 33.43967)",
,2835b,2765,602,,,13.27224359301465,1,799.0,46.67086,5,,"LINESTRING (-111.93071 33.43969,-111.93076 33.43981)",
,2837,602,862,,,47.44472437453614,3,2397.0,46.67086,5,,"LINESTRING (-111.93079 33.4398,-111.93076 33.43992,-111.93078 33.44008,-111.93079 33.44022)",
,2838,603,625,,,136.30018970856776,3,2997.0,72.4203,4,,"LINESTRING (-111.96463 33.37817,-111.96444 33.37817,-111.9643 33.37817,-111.9642 33.37817,-111.96372 33.37818,-111.9634 33.37818,-111.96337 33.37818,-111.96319 33.37826)",
,2839,603,605,,,129.27566249269495,2,1998.0,62.76426,4,,"LINESTRING (-111.96463 33.37817,-111.96441 33.37826,-111.9634 33.37827,-111.96335 33.37827,-111.96327 33.37829)",
,2840,604,1074,,,512.8289346468681,6,10794.0,104.6071,1,,"LINESTRING (-111.96835 33.40405,-111.96817 33.40365,-111.96807 33.40333,-111.96798 33.40298,-111.96781 33.40237,-111.96769 33.40179,-111.96764 33.40126,-111.9676 33.40035,-111.96761 33.40009,-111.96761 33.3995)",
,2841,605,2496,,,106.38038954559103,3,2997.0,72.4203,4,,"LINESTRING (-111.96327 33.37829,-111.96337 33.37834,-111.9634 33.37834,-111.96385 33.37834,-111.96433 33.37834,-111.9644 33.37834)",
,2842,605,607,,,16.014115464023348,2,1998.0,62.76426,4,,"LINESTRING (-111.96327 33.37829,-111.96321 33.37834,-111.96317 33.37841)",
,2843,606,317,,,53.44520142963346,2,1398.0,46.67086,7,,"LINESTRING (-111.9543 33.4412,-111.95442 33.44115,-111.95458 33.44091,-111.95464 33.44084)",
,2844a,606,1642,,,341.20226497390956,1,699.0,46.67086,7,,"LINESTRING (-111.95428 33.44117,-111.95422 33.44121,-111.95414 33.44124,-111.95381 33.44144,-111.95359 33.44163,-111.95348 33.44179,-111.95343 33.4419,-111.95339 33.44203,-111.95339 33.44213,-111.9534 33.44225,-111.95342 33.44251,-111.95343 33.44272,-111.95341 33.4429,-111.95335 33.44307,-111.95332 33.44315,-111.95328 33.44323,-111.95324 33.44328,-111.95312 33.44353,-111.9531 33.44382,-111.95308 33.44388)",
,2844b,1642,606,,,336.15095499628285,1,699.0,46.67086,7,,"LINESTRING (-111.95315 33.4439,-111.95318 33.44383,-111.9532 33.44354,-111.95331 33.44331,-111.95334 33.44326,-111.95339 33.44317,-111.95342 33.44308,-111.95348 33.44292,-111.9535 33.44273,-111.95349 33.4425,-111.95347 33.44224,-111.95346 33.44213,-111.95347 33.44204,-111.9535 33.44192,-111.95355 33.44182,-111.95365 33.44167,-111.95386 33.44148,-111.95418 33.44129,-111.95426 33.44126,-111.95432 33.44123)",
,2846a,607,625,,,16.922794080832947,4,3996.0,64.3736,4,,"LINESTRING (-111.96326 33.37841,-111.96328 33.37826)",
,2846b,625,607,,,16.922794080832947,4,3996.0,64.3736,4,,"LINESTRING (-111.96309 33.37825,-111.96308 33.3784)",
,2848a,607,1317,,,290.4782686460055,3,2997.0,64.3736,4,,"LINESTRING (-111.96309 33.3784,-111.96309 33.37842,-111.96307 33.37859,-111.96299 33.37886,-111.96292 33.379,-111.96288 33.37908,-111.96272 33.37929,-111.96267 33.37934,-111.96205 33.38004,-111.96188 33.38023,-111.96165 33.3805,-111.96164 33.38051,-111.96154 33.38063)",
,2848b,1317,607,,,298.03913964947407,3,2997.0,64.3736,4,,"LINESTRING (-111.96166 33.3807,-111.96176 33.38058,-111.96177 33.38057,-111.962 33.3803,-111.96217 33.38011,-111.96279 33.37942,-111.96284 33.37936,-111.96302 33.37914,-111.96306 33.37905,-111.96313 33.3789,-111.96321 33.37862,-111.96324 33.37844,-111.96324 33.37841)",
,2850a,608,615,,,31.237433702815608,1,699.0,46.67086,6,,"LINESTRING (-111.99056 33.37998,-111.99083 33.37981)",
,2850b,615,608,,,31.237433702815608,1,699.0,46.67086,6,,"LINESTRING (-111.99078 33.37976,-111.99051 33.37993)",
,2858,610,330,,,125.87157687922803,5,4995.0,72.4203,4,,"LINESTRING (-111.96098 33.3879,-111.961 33.38787,-111.96101 33.38706,-111.96101 33.38677)",
,2859,610,328,,,134.73122605394406,2,1998.0,62.76426,4,,"LINESTRING (-111.96098 33.3879,-111.96093 33.38782,-111.96094 33.38689,-111.96091 33.38681,-111.96083 33.38673)",
,2862a,611,613,,,60.097946544751906,1,699.0,46.67086,6,,"LINESTRING (-111.88505 33.37923,-111.88515 33.37937,-111.88521 33.37953,-111.88517 33.37974)",
,2862b,613,611,,,65.28466761744319,1,699.0,46.67086,6,,"LINESTRING (-111.88524 33.37975,-111.88529 33.37953,-111.88522 33.37934,-111.88512 33.3792)",
,2866a,612,3024,,,16.07456280699776,4,3996.0,62.76426,4,,"LINESTRING (-111.94388 33.37813,-111.94371 33.37813)",
,2866b,3024,612,,,16.07456280699776,4,3996.0,62.76426,4,,"LINESTRING (-111.94371 33.37829,-111.94389 33.37829)",
,2868a,612,650,,,196.3218171497771,4,3996.0,72.4203,4,,"LINESTRING (-111.94389 33.37829,-111.94445 33.37828,-111.94489 33.37828,-111.94496 33.37828,-111.94503 33.37828,-111.94507 33.37828,-111.94528 33.37828,-111.94538 33.37828,-111.94541 33.37828,-111.94549 33.37828,-111.94561 33.37828,-111.94584 33.37828,-111.94585 33.37828,-111.946 33.37828)",
,2868b,650,612,,,196.31873431645448,4,3996.0,72.4203,4,,"LINESTRING (-111.946 33.37812,-111.94585 33.37812,-111.94584 33.37812,-111.94561 33.37812,-111.94549 33.37812,-111.94541 33.37812,-111.94538 33.37812,-111.94528 33.37812,-111.94507 33.37812,-111.94503 33.37812,-111.94496 33.37812,-111.94489 33.37813,-111.94445 33.37813,-111.94388 33.37813)",
,2872a,613,614,,,94.02721926044158,1,699.0,46.67086,6,,"LINESTRING (-111.88517 33.37974,-111.88508 33.38016,-111.88505 33.38034,-111.88508 33.38058)",
,2872b,614,613,,,92.20355560153646,1,699.0,46.67086,6,,"LINESTRING (-111.88516 33.38058,-111.88513 33.38034,-111.88516 33.38017,-111.88524 33.37975)",
,2878a,613,1429,,,79.1901392589498,1,699.0,40.2335,6,,"LINESTRING (-111.88521 33.37972,-111.88494 33.37968,-111.88481 33.37966,-111.88459 33.37964,-111.88437 33.37962)",
,2878b,1429,613,,,78.70005188786809,1,699.0,40.2335,6,,"LINESTRING (-111.88436 33.37969,-111.88458 33.3797,-111.8848 33.37972,-111.88493 33.37974,-111.8852 33.37978)",
,2884,616,3138,,,37.313667061134154,1,699.0,46.67086,6,,"LINESTRING (-111.96509 33.40594,-111.96525 33.40563)",
,2887a,619,811,,,448.0315424596148,4,3996.0,72.4203,4,,"LINESTRING (-111.9525 33.37815,-111.95238 33.37815,-111.95237 33.37815,-111.95186 33.37814,-111.95171 33.37814,-111.95034 33.37813,-111.9501 33.37812,-111.94981 33.37812,-111.94975 33.37812,-111.94954 33.37812,-111.94889 33.37812,-111.94887 33.37812,-111.94768 33.37812)",
,2887b,811,619,,,448.0223514870643,4,3996.0,72.4203,4,,"LINESTRING (-111.94768 33.37828,-111.94887 33.37828,-111.94889 33.37828,-111.94954 33.37828,-111.94974 33.37828,-111.94981 33.37828,-111.9501 33.37828,-111.95034 33.37828,-111.95171 33.3783,-111.95186 33.3783,-111.95237 33.37831,-111.95238 33.37831,-111.9525 33.37831)",
,2889a,619,620,,,269.3237128179986,4,3996.0,72.4203,4,,"LINESTRING (-111.9525 33.37831,-111.95266 33.37831,-111.95272 33.37831,-111.95319 33.3783,-111.95358 33.3783,-111.95367 33.3783,-111.95458 33.3783,-111.95467 33.3783,-111.9547 33.3783,-111.95505 33.37829,-111.9552 33.37829,-111.9554 33.37829)",
,2889b,620,619,,,269.2627225984264,4,3996.0,72.4203,4,,"LINESTRING (-111.9554 33.37813,-111.9552 33.37814,-111.95505 33.37814,-111.9547 33.37814,-111.95467 33.37814,-111.95458 33.37814,-111.95367 33.37814,-111.95358 33.37814,-111.95319 33.37815,-111.95272 33.37815,-111.95266 33.37815,-111.9525 33.37815)",
,2891a,619,652,,,303.204555012056,2,1598.0,46.67086,5,,"LINESTRING (-111.95244 33.37823,-111.95244 33.37836,-111.95244 33.37839,-111.95244 33.37866,-111.95243 33.37878,-111.95243 33.37887,-111.95243 33.37901,-111.95242 33.37945,-111.95239 33.38045,-111.95238 33.38096)",
,2891b,652,619,,,303.3311426748648,2,1598.0,46.67086,5,,"LINESTRING (-111.95249 33.38096,-111.95251 33.38046,-111.95253 33.37945,-111.95254 33.37901,-111.95254 33.37887,-111.95255 33.37878,-111.95255 33.37867,-111.95256 33.3784,-111.95256 33.37836,-111.95256 33.37823)",
,2895a,620,622,,,405.84198991823376,4,3996.0,72.4203,4,,"LINESTRING (-111.9554 33.37829,-111.95566 33.37829,-111.95572 33.3783,-111.95631 33.3783,-111.9564 33.3783,-111.95672 33.3783,-111.95686 33.3783,-111.9571 33.3783,-111.95712 33.3783,-111.95723 33.3783,-111.95731 33.37831,-111.9578 33.37831,-111.95785 33.37831,-111.95831 33.37831,-111.95838 33.37831,-111.95854 33.37831,-111.95861 33.37831,-111.9587 33.37831,-111.95898 33.37832,-111.95976 33.37832)",
,2895b,622,620,,,405.8327955834594,4,3996.0,72.4203,4,,"LINESTRING (-111.95976 33.37816,-111.95898 33.37816,-111.9587 33.37816,-111.95861 33.37816,-111.95854 33.37816,-111.95839 33.37815,-111.95831 33.37815,-111.95785 33.37815,-111.95781 33.37815,-111.95731 33.37815,-111.95723 33.37815,-111.95712 33.37815,-111.9571 33.37815,-111.95686 33.37814,-111.95672 33.37814,-111.9564 33.37814,-111.95632 33.37814,-111.95572 33.37814,-111.95566 33.37814,-111.9554 33.37813)",
,2899,621,2608,,,41.967368858906895,2,1398.0,46.67086,7,,"LINESTRING (-111.98516 33.40333,-111.98511 33.4031,-111.98515 33.40296)",
,2900a,621,1398,,,265.73698729282535,2,1398.0,46.67086,7,,"LINESTRING (-111.9851 33.40334,-111.98528 33.40384,-111.98549 33.40441,-111.98557 33.40469,-111.98569 33.4051,-111.98577 33.40554,-111.9858 33.40566)",
,2900b,1398,621,,,267.1648391528717,2,1398.0,46.67086,7,,"LINESTRING (-111.98591 33.40565,-111.98588 33.40552,-111.9858 33.40508,-111.98568 33.40466,-111.9856 33.40438,-111.98539 33.40382,-111.98521 33.40331)",
,2902a,622,623,,,128.44824826814025,4,3996.0,72.4203,4,,"LINESTRING (-111.95976 33.37832,-111.96018 33.37832,-111.96063 33.37833,-111.961 33.37833,-111.96114 33.37833)",
,2902b,623,622,,,128.35970395046357,4,3996.0,72.4203,4,,"LINESTRING (-111.96114 33.37817,-111.961 33.37817,-111.96063 33.37817,-111.96019 33.37816,-111.95976 33.37816)",
,2906a,623,1317,,,290.54418688410044,2,1398.0,46.67086,6,,"LINESTRING (-111.96108 33.37825,-111.96107 33.37841,-111.96107 33.37842,-111.96103 33.37966,-111.96103 33.37974,-111.96103 33.37991,-111.96103 33.38005,-111.96105 33.38015,-111.96109 33.38027,-111.96116 33.38036,-111.96124 33.38046,-111.96126 33.38049,-111.96142 33.3806,-111.96156 33.3807)",
,2906b,1317,623,,,280.68319476387853,2,1398.0,46.67086,6,,"LINESTRING (-111.96164 33.38063,-111.96149 33.38053,-111.96135 33.38043,-111.96133 33.3804,-111.96125 33.38031,-111.96119 33.38023,-111.96116 33.38012,-111.96114 33.38004,-111.96114 33.37991,-111.96114 33.37975,-111.96115 33.37966,-111.96118 33.37842,-111.96119 33.37841,-111.9612 33.37825)",
,2908a,623,625,,,190.2333561410981,4,3996.0,72.4203,4,,"LINESTRING (-111.96114 33.37833,-111.96117 33.37833,-111.96127 33.37833,-111.9613 33.37833,-111.9616 33.37833,-111.96166 33.37833,-111.96201 33.37833,-111.96217 33.37833,-111.96238 33.37833,-111.96294 33.37833,-111.96298 33.37833,-111.96318 33.37833)",
,2908b,625,623,,,190.349192320421,4,3996.0,72.4203,4,,"LINESTRING (-111.96319 33.37818,-111.96298 33.37818,-111.96294 33.37818,-111.96238 33.37817,-111.96218 33.37817,-111.96201 33.37817,-111.96166 33.37817,-111.9616 33.37817,-111.9613 33.37817,-111.96126 33.37817,-111.96117 33.37817,-111.96114 33.37817)",
,2912a,624,2654,,,48.35352970654042,1,699.0,46.67086,6,,"LINESTRING (-111.9855 33.39938,-111.9855 33.39948,-111.98549 33.39971,-111.98549 33.39982)",
,2912b,2654,624,,,47.916079285498256,1,699.0,46.67086,6,,"LINESTRING (-111.98557 33.39982,-111.98557 33.39971,-111.98557 33.39948,-111.98558 33.39939)",
,2916,625,605,,,9.369714927937354,3,2997.0,72.4203,4,,"LINESTRING (-111.96319 33.37826,-111.96327 33.37829)",
,2919a,626,631,,,7.06096140271732,1,699.0,46.67086,6,,"LINESTRING (-111.93497 33.38881,-111.93505 33.38881)",
,2919b,631,626,,,7.06096140271732,1,699.0,46.67086,6,,"LINESTRING (-111.93505 33.38874,-111.93497 33.38874)",
,2921a,626,2385,,,98.23620789574593,1,699.0,46.67086,6,,"LINESTRING (-111.93497 33.38874,-111.93472 33.38875,-111.93427 33.3887,-111.93393 33.38862)",
,2921b,2385,626,,,100.38687933402706,1,699.0,46.67086,6,,"LINESTRING (-111.93391 33.38868,-111.93425 33.38876,-111.93471 33.38882,-111.93497 33.38881)",
,2923,626,2710,,,46.72676209401714,1,799.0,46.67086,5,,"LINESTRING (-111.93497 33.38878,-111.93497 33.38904,-111.93499 33.3892)",
,2924a,627,629,,,78.66008332979331,1,699.0,46.67086,6,,"LINESTRING (-111.96975 33.38335,-111.97017 33.38336,-111.9706 33.38336)",
,2924b,629,627,,,78.65840933127834,1,699.0,46.67086,6,,"LINESTRING (-111.9706 33.3833,-111.97017 33.38329,-111.96975 33.38329)",
,2928a,627,1822,,,282.8552245388902,1,699.0,46.67086,6,,"LINESTRING (-111.96971 33.38332,-111.9697 33.38411,-111.9708 33.38411,-111.97104 33.38415,-111.97122 33.3842,-111.9714 33.38429,-111.97168 33.38447)",
,2928b,1822,627,,,273.3407929423805,1,699.0,46.67086,6,,"LINESTRING (-111.97172 33.38442,-111.97144 33.38424,-111.97126 33.38414,-111.97106 33.38409,-111.97081 33.38405,-111.96978 33.38405,-111.96979 33.38332)",
,2930,3341,1236,,,40.88013851524843,3,2997.0,72.4203,4,,"LINESTRING (-111.96546 33.37835,-111.9659 33.37835)",
,2939a,630,1404,,,10.691068780256783,1,699.0,46.67086,7,,"LINESTRING (-111.98036 33.40339,-111.98039 33.40348)",
,2939b,1404,630,,,10.691068780256783,1,699.0,46.67086,7,,"LINESTRING (-111.98046 33.40347,-111.98043 33.40337)",
,2941,630,2481,,,195.1524306907728,2,1398.0,46.67086,7,,"LINESTRING (-111.9804 33.40338,-111.9799 33.40347,-111.97941 33.40351,-111.97856 33.40349,-111.97851 33.40349,-111.97849 33.40349,-111.97831 33.40349)",
,2944a,631,2382,,,296.9916804047639,1,699.0,46.67086,6,,"LINESTRING (-111.93505 33.38881,-111.93524 33.3888,-111.93582 33.3888,-111.93621 33.38882,-111.93664 33.38888,-111.93717 33.38899,-111.93764 33.38904,-111.93821 33.38905)",
,2944b,2382,631,,,297.2577425930235,1,699.0,46.67086,6,,"LINESTRING (-111.93822 33.38899,-111.93765 33.38898,-111.93719 33.38893,-111.93666 33.38882,-111.93622 33.38875,-111.93583 33.38873,-111.93524 33.38874,-111.93505 33.38874)",
,2946,631,1385,,,44.203563781222655,1,799.0,46.67086,5,,"LINESTRING (-111.93505 33.38877,-111.93505 33.38854,-111.93502 33.38838)",
,2947,632,2197,,,121.33682119505099,5,4995.0,62.76426,4,,"LINESTRING (-111.96734 33.37835,-111.96864 33.37834)",
,2948,632,1241,,,24.917661480202142,1,1799.0,94.95106,1,,"LINESTRING (-111.96734 33.37835,-111.96733 33.37849,-111.96734 33.37857)",
,2949a,633,2186,,,41.05608314920166,1,699.0,46.67086,6,,"LINESTRING (-111.9744 33.38517,-111.97401 33.38499)",
,2949b,2186,633,,,41.05608314920166,1,699.0,46.67086,6,,"LINESTRING (-111.97398 33.38505,-111.97436 33.38523)",
,2951a,633,638,,,214.9733170154482,1,699.0,46.67086,6,,"LINESTRING (-111.97437 33.38523,-111.97473 33.38537,-111.97493 33.38542,-111.97499 33.38544,-111.97528 33.38548,-111.97599 33.38551,-111.97635 33.38551,-111.97662 33.38551)",
,2951b,638,633,,,211.9813604236323,1,699.0,46.67086,6,,"LINESTRING (-111.97662 33.38545,-111.97635 33.38545,-111.97599 33.38545,-111.97529 33.38542,-111.97501 33.38538,-111.97495 33.38536,-111.97476 33.38531,-111.9744 33.38517)",
,2955a,634,635,,,136.55627521317,1,699.0,46.67086,6,,"LINESTRING (-111.9252 33.43904,-111.9252 33.44027)",
,2955b,635,634,,,136.55627521317,1,699.0,46.67086,6,,"LINESTRING (-111.92527 33.44027,-111.92527 33.43904)",
,2959,635,2653,,,91.91802838844792,2,1998.0,62.76426,4,,"LINESTRING (-111.92524 33.44027,-111.92519 33.44027,-111.92469 33.44033,-111.9244 33.44034,-111.92425 33.44034)",
,2960a,636,1306,,,75.4754284809403,1,699.0,46.67086,6,,"LINESTRING (-111.88947 33.38052,-111.89005 33.38005)",
,2960b,1306,636,,,75.4754284809403,1,699.0,46.67086,6,,"LINESTRING (-111.89 33.38,-111.88942 33.38048)",
,2962a,637,735,,,193.8407056132583,4,3996.0,72.4203,4,,"LINESTRING (-111.92869 33.37818,-111.92851 33.37818,-111.92848 33.37818,-111.92796 33.37818,-111.92779 33.37818,-111.92747 33.37818,-111.92661 33.37819)",
,2962b,735,637,,,193.75216742915208,4,3996.0,72.4203,4,,"LINESTRING (-111.92661 33.37834,-111.92748 33.37834,-111.92779 33.37834,-111.92796 33.37834,-111.92848 33.37834,-111.92851 33.37834,-111.92869 33.37834)",
,2964a,637,2993,,,235.55787939233088,4,3996.0,72.4203,4,,"LINESTRING (-111.92869 33.37834,-111.92889 33.37834,-111.92891 33.37834,-111.92943 33.37833,-111.92959 33.37833,-111.92994 33.37833,-111.93031 33.37833,-111.93047 33.37833,-111.93122 33.37832)",
,2964b,2993,637,,,235.46744182176073,4,3996.0,72.4203,4,,"LINESTRING (-111.93122 33.37816,-111.93046 33.37817,-111.93031 33.37817,-111.92994 33.37817,-111.92959 33.37818,-111.92943 33.37818,-111.92891 33.37818,-111.92889 33.37818,-111.92869 33.37818)",
,2966,637,3151,,,181.63107941918926,3,2997.0,72.4203,4,,"LINESTRING (-111.92869 33.37826,-111.92859 33.37841,-111.92859 33.37842,-111.92858 33.37898,-111.92857 33.37909,-111.92856 33.37923,-111.92849 33.37949,-111.92847 33.37956,-111.92839 33.37977,-111.92836 33.37985)",
,2967a,638,2538,,,55.25121993851829,1,699.0,46.67086,6,,"LINESTRING (-111.97662 33.38551,-111.97706 33.38551,-111.97722 33.38551)",
,2967b,2538,638,,,55.31940803598618,1,699.0,46.67086,6,,"LINESTRING (-111.97722 33.38545,-111.97706 33.38545,-111.97662 33.38545)",
,2973a,639,964,,,64.66122831500671,1,699.0,46.67086,6,,"LINESTRING (-111.98546 33.38227,-111.98616 33.38227)",
,2973b,964,639,,,64.66122831500671,1,699.0,46.67086,6,,"LINESTRING (-111.98616 33.38221,-111.98546 33.38221)",
,2975a,639,640,,,20.669994566269455,1,699.0,46.67086,6,,"LINESTRING (-111.9855 33.38224,-111.98549 33.38205)",
,2975b,640,639,,,20.669994566269455,1,699.0,46.67086,6,,"LINESTRING (-111.98542 33.38206,-111.98543 33.38224)",
,2977a,639,3271,,,34.97637143156577,1,699.0,46.67086,6,,"LINESTRING (-111.98543 33.38224,-111.98543 33.38256)",
,2977b,3271,639,,,34.97637143156577,1,699.0,46.67086,6,,"LINESTRING (-111.98551 33.38256,-111.9855 33.38224)",
,2983,641,1033,,,32.880837866446,2,1998.0,62.76426,4,,"LINESTRING (-111.96976 33.37833,-111.96969 33.37824,-111.96967 33.37822,-111.96963 33.37818,-111.96952 33.37812)",
,2984,641,1047,,,85.2561813367187,3,2997.0,62.76426,4,,"LINESTRING (-111.96976 33.37833,-111.97038 33.37832,-111.97068 33.37831)",
,2985,642,325,,,11.823416884760109,5,4995.0,62.76426,4,,"LINESTRING (-111.97206 33.37815,-111.97193 33.37814)",
,2986a,643,847,,,92.38970825777135,1,699.0,46.67086,6,,"LINESTRING (-111.94921 33.38131,-111.94993 33.38188)",
,2986b,847,643,,,92.38970825777135,1,699.0,46.67086,6,,"LINESTRING (-111.94998 33.38183,-111.94926 33.38126)",
,2990a,643,811,,,432.33743861739043,1,699.0,46.67086,6,,"LINESTRING (-111.94926 33.38126,-111.9472 33.37939,-111.94751 33.37916,-111.94764 33.37902,-111.94769 33.37882,-111.9477 33.37877,-111.94772 33.3782)",
,2990b,811,643,,,440.7972741724411,1,699.0,46.67086,6,,"LINESTRING (-111.94765 33.3782,-111.94763 33.37876,-111.94762 33.3788,-111.94757 33.37899,-111.94746 33.37912,-111.9471 33.37939,-111.94921 33.38131)",
,2994,645,1256,,,950.8576786643591,4,7196.0,104.6071,1,,"LINESTRING (-111.89099 33.38709,-111.891 33.3879,-111.89102 33.3884,-111.89105 33.38942,-111.89106 33.39001,-111.89105 33.3906,-111.89106 33.39113,-111.89105 33.39179,-111.89103 33.39269,-111.89103 33.39346,-111.89104 33.39402,-111.89101 33.39567)",
,2995a,646,1722,,,44.12107392067829,1,699.0,46.67086,6,,"LINESTRING (-111.95696 33.38018,-111.95687 33.38018,-111.95649 33.38018)",
,2995b,1722,646,,,44.00200255460922,1,699.0,46.67086,6,,"LINESTRING (-111.95649 33.38024,-111.95687 33.38024,-111.95696 33.38024)",
,2999a,647,651,,,285.59637205890186,1,699.0,46.67086,6,,"LINESTRING (-111.98709 33.42281,-111.98712 33.42308,-111.98711 33.42315,-111.98709 33.42325,-111.98709 33.42335,-111.98708 33.42347,-111.98706 33.42352,-111.98698 33.42369,-111.98693 33.42379,-111.98693 33.42392,-111.98695 33.42403,-111.98704 33.42416,-111.98716 33.42421,-111.98736 33.42422,-111.98743 33.42422,-111.98763 33.42423,-111.98779 33.42421,-111.98809 33.42417,-111.98842 33.4242)",
,2999b,651,647,,,275.4878959268798,1,699.0,46.67086,6,,"LINESTRING (-111.98843 33.42413,-111.98809 33.42411,-111.98778 33.42415,-111.98762 33.42416,-111.98744 33.42416,-111.98737 33.42415,-111.98718 33.42415,-111.98709 33.42411,-111.98702 33.42401,-111.98701 33.42391,-111.987 33.4238,-111.98705 33.42371,-111.98713 33.42354,-111.98715 33.42349,-111.98717 33.42335,-111.98717 33.42326,-111.98719 33.42315,-111.98719 33.42308,-111.98717 33.4228)",
,3001a,648,652,,,153.94778795354037,1,699.0,46.67086,6,,"LINESTRING (-111.95409 33.38093,-111.95373 33.38097,-111.95244 33.38093)",
,3001b,652,648,,,154.99951510091452,1,699.0,46.67086,6,,"LINESTRING (-111.95244 33.38099,-111.95374 33.38103,-111.9541 33.38099)",
,3003a,648,1202,,,81.97869743665017,1,699.0,46.67086,6,,"LINESTRING (-111.95406 33.38097,-111.95416 33.38136,-111.95424 33.38169)",
,3003b,1202,648,,,81.97945625960764,1,699.0,46.67086,6,,"LINESTRING (-111.95431 33.38168,-111.95423 33.38134,-111.95413 33.38095)",
