name,link_id,from_node_id,to_node_id,link_key,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry
West Laird Street,7665a,1674,1676,1674 1676,1,0.120730563,1,29,699,residential,6,"LINESTRING (-111.9564858 33.4203567, -111.9585792 33.4203638)"
West Laird Street,7665b,1676,1674,1676 1674,1,0.120730563,1,29,699,residential,6,"LINESTRING (-111.9585792 33.4203638, -111.9564858 33.4203567)"
South Beck Avenue,7667a,1674,2344,1674 2344,1,0.044712216,1,25,699,residential,6,"LINESTRING (-111.9564858 33.4203567, -111.9564865 33.4200636, -111.9564862 33.4199755, -111.9564865 33.4198959, -111.9564865 33.4197096)"
South Beck Avenue,7667b,2344,1674,2344 1674,1,0.044712216,1,25,699,residential,6,"LINESTRING (-111.9564865 33.4197096, -111.9564865 33.4198959, -111.9564862 33.4199755, -111.9564865 33.4200636, -111.9564858 33.4203567)"
West Laird Street,7675a,1676,1679,1676 1679,1,0.133297135,1,29,699,residential,6,"LINESTRING (-111.9585792 33.4203638, -111.9608905 33.4203702)"
West Laird Street,7675b,1679,1676,1679 1676,1,0.133297135,1,29,699,residential,6,"LINESTRING (-111.9608905 33.4203702, -111.9585792 33.4203638)"
South Margo Drive,7679a,1676,2082,1676 2082,1,0.052797251,1,29,699,residential,6,"LINESTRING (-111.9585792 33.4203638, -111.9585769 33.4200563, -111.9585764 33.4199821, -111.9585767 33.4195997)"
South Margo Drive,7679b,2082,1676,2082 1676,1,0.052797251,1,29,699,residential,6,"LINESTRING (-111.9585767 33.4195997, -111.9585764 33.4199821, -111.9585769 33.4200563, -111.9585792 33.4203638)"
South Margo Drive,7681a,1676,2076,1676 2076,1,0.05275686,1,29,699,residential,6,"LINESTRING (-111.9585792 33.4203638, -111.9585797 33.4206358, -111.9585813 33.4207468, -111.9585843 33.4211273)"
South Margo Drive,7681b,2076,1676,2076 1676,1,0.05275686,1,29,699,residential,6,"LINESTRING (-111.9585843 33.4211273, -111.9585813 33.4207468, -111.9585797 33.4206358, -111.9585792 33.4203638)"
West Parkway Boulevard,7683a,1677,1678,1677 1678,1,0.155572461,1,29,699,residential,6,"LINESTRING (-111.9451702 33.4131851, -111.9478675 33.413197)"
West Parkway Boulevard,7683b,1678,1677,1678 1677,1,0.155572461,1,29,699,residential,6,"LINESTRING (-111.9478675 33.413197, -111.9451702 33.4131851)"
South Roosevelt Street,7691a,1678,3007,1678 3007,1,0.049100542,2,35,1398,residential,6,"LINESTRING (-111.9478675 33.413197, -111.9478664 33.4128837, -111.9478661 33.4128353, -111.9478647 33.4124864)"
South Roosevelt Street,7691b,3007,1678,3007 1678,1,0.049100542,2,35,1398,residential,6,"LINESTRING (-111.9478647 33.4124864, -111.9478661 33.4128353, -111.9478664 33.4128837, -111.9478675 33.413197)"
South Priest Drive,7697a,1679,2744,1679 2744,1,0.108738786,4,40,3996,secondary,4,"LINESTRING (-111.9608905 33.4203702, -111.9608994 33.4207449, -111.9609061 33.4211998, -111.9609042 33.4214024, -111.960915 33.4218034, -111.9609172 33.4219437)"
South Priest Drive,7697b,2744,1679,2744 1679,1,0.108738786,4,40,3996,secondary,4,"LINESTRING (-111.9609172 33.4219437, -111.960915 33.4218034, -111.9609042 33.4214024, -111.9609061 33.4211998, -111.9608994 33.4207449, -111.9608905 33.4203702)"
South Priest Drive,7699a,1679,2741,1679 2741,1,0.052979943,3,40,2997,secondary,4,"LINESTRING (-111.9608905 33.4203702, -111.9608842 33.4199874, -111.9608792 33.4196035)"
South Priest Drive,7699b,2741,1679,2741 1679,1,0.052979943,3,40,2997,secondary,4,"LINESTRING (-111.9608792 33.4196035, -111.9608842 33.4199874, -111.9608905 33.4203702)"
South Newberry Road,7701a,1680,1792,1680 1792,1,0.296706072,1,29,699,residential,6,"LINESTRING (-111.9167584 33.4026677, -111.91704 33.4024312, -111.917349 33.4023166, -111.9188339 33.4018365, -111.9191772 33.4017792, -111.92019 33.4017863, -111.9201814 33.4020801, -111.9202244 33.4023739, -111.9202858 33.4026121, -111.9203053 33.4026826, -111.9203328 33.4027711, -111.9203664 33.4028623, -111.9204129 33.4029742)"
South Newberry Road,7701b,1792,1680,1792 1680,1,0.296706072,1,29,699,residential,6,"LINESTRING (-111.9204129 33.4029742, -111.9203664 33.4028623, -111.9203328 33.4027711, -111.9203053 33.4026826, -111.9202858 33.4026121, -111.9202244 33.4023739, -111.9201814 33.4020801, -111.92019 33.4017863, -111.9191772 33.4017792, -111.9188339 33.4018365, -111.917349 33.4023166, -111.91704 33.4024312, -111.9167584 33.4026677)"
East Miami Avenue,7707a,1681,2507,1681 2507,1,0.099673181,1,29,699,others,7,"LINESTRING (-111.9869188 33.4182464, -111.9861139 33.4182513, -111.98591 33.4182525, -111.9851906 33.4182569)"
East Miami Avenue,7707b,2507,1681,2507 1681,1,0.099673181,1,29,699,others,7,"LINESTRING (-111.9851906 33.4182569, -111.98591 33.4182525, -111.9861139 33.4182513, -111.9869188 33.4182464)"
West 10th Place,7719a,1683,2526,1683 2526,1,0.059922845,1,29,699,residential,6,"LINESTRING (-111.9472745 33.4182992, -111.9478177 33.4183001, -111.947857 33.418306, -111.9478959 33.41832, -111.9479255 33.4183407, -111.9479465 33.4183695, -111.9479589 33.4184028, -111.9479622 33.4184333, -111.947964 33.418647)"
West 10th Place,7719b,2526,1683,2526 1683,1,0.059922845,1,29,699,residential,6,"LINESTRING (-111.947964 33.418647, -111.9479622 33.4184333, -111.9479589 33.4184028, -111.9479465 33.4183695, -111.9479255 33.4183407, -111.9478959 33.41832, -111.947857 33.418306, -111.9478177 33.4183001, -111.9472745 33.4182992)"
South Roosevelt Street,7721a,1683,2980,1683 2980,1,0.034894096,1,25,699,residential,6,"LINESTRING (-111.9472745 33.4182992, -111.9472745 33.4182466, -111.9472735 33.417976, -111.9472743 33.4177942)"
South Roosevelt Street,7721b,2980,1683,2980 1683,1,0.034894096,1,25,699,residential,6,"LINESTRING (-111.9472743 33.4177942, -111.9472735 33.417976, -111.9472745 33.4182466, -111.9472745 33.4182992)"
South Roosevelt Street,7723a,1683,2532,1683 2532,1,0.076655904,1,25,699,residential,6,"LINESTRING (-111.9472745 33.4182992, -111.9472747 33.4191039, -111.9472754 33.4194086)"
South Roosevelt Street,7723b,2532,1683,2532 1683,1,0.076655904,1,25,699,residential,6,"LINESTRING (-111.9472754 33.4194086, -111.9472747 33.4191039, -111.9472745 33.4182992)"
South Hohokam Drive,7729a,1684,1902,1684 1902,1,0.279342292,1,25,699,residential,6,"LINESTRING (-111.9717501 33.4178915, -111.9717531 33.4183694, -111.9717553 33.4187036, -111.9717561 33.4188392, -111.9717583 33.4191851, -111.9717591 33.4193135, -111.9717598 33.4194252, -111.9717614 33.4196762, -111.9717628 33.4198944, -111.9717675 33.420633, -111.9717686 33.4208035, -111.9717699 33.4210103, -111.9717911 33.4216241, -111.9717937 33.4217007, -111.9717943 33.4217859, -111.9717899 33.4219339)"
South Hohokam Drive,7729b,1902,1684,1902 1684,1,0.279342292,1,25,699,residential,6,"LINESTRING (-111.9717899 33.4219339, -111.9717943 33.4217859, -111.9717937 33.4217007, -111.9717911 33.4216241, -111.9717699 33.4210103, -111.9717686 33.4208035, -111.9717675 33.420633, -111.9717628 33.4198944, -111.9717614 33.4196762, -111.9717598 33.4194252, -111.9717591 33.4193135, -111.9717583 33.4191851, -111.9717561 33.4188392, -111.9717553 33.4187036, -111.9717531 33.4183694, -111.9717501 33.4178915)"
South 48th Street,7733a,1685,2212,1685 2212,1,0.116554134,1,29,699,residential,6,"LINESTRING (-111.9776921 33.4175525, -111.977748 33.4170814, -111.9777807 33.4168057, -111.9777999 33.4166528, -111.977831 33.416324, -111.9778639 33.4159772, -111.9778702 33.4158724)"
South 48th Street,7733b,2212,1685,2212 1685,1,0.116554134,1,29,699,residential,6,"LINESTRING (-111.9778702 33.4158724, -111.9778639 33.4159772, -111.977831 33.416324, -111.9777999 33.4166528, -111.9777807 33.4168057, -111.977748 33.4170814, -111.9776921 33.4175525)"
South 48th Street,7735a,1685,1909,1685 1909,1,0.337179718,1,29,699,residential,6,"LINESTRING (-111.9776921 33.4175525, -111.977623 33.4181816, -111.9776028 33.4183655, -111.9775579 33.4187748, -111.9775156 33.4191606, -111.9774611 33.4196566, -111.9773666 33.4205174, -111.977328 33.4208691, -111.9772851 33.4210196, -111.977225 33.421127, -111.9771501 33.4212073, -111.9770854 33.4212513, -111.9770065 33.4212893, -111.9769154 33.4213164, -111.9767821 33.421335, -111.9765754 33.4213408, -111.9764738 33.4213436, -111.9763702 33.4213728, -111.9763166 33.4214139, -111.9762677 33.4214905, -111.9762465 33.4215783, -111.9762299 33.4218272)"
South 48th Street,7735b,1909,1685,1909 1685,1,0.337179718,1,29,699,residential,6,"LINESTRING (-111.9762299 33.4218272, -111.9762465 33.4215783, -111.9762677 33.4214905, -111.9763166 33.4214139, -111.9763702 33.4213728, -111.9764738 33.4213436, -111.9765754 33.4213408, -111.9767821 33.421335, -111.9769154 33.4213164, -111.9770065 33.4212893, -111.9770854 33.4212513, -111.9771501 33.4212073, -111.977225 33.421127, -111.9772851 33.4210196, -111.977328 33.4208691, -111.9773666 33.4205174, -111.9774611 33.4196566, -111.9775156 33.4191606, -111.9775579 33.4187748, -111.9776028 33.4183655, -111.977623 33.4181816, -111.9776921 33.4175525)"
West 10th Place,7737a,1686,2086,1686 2086,1,0.11902047,1,29,699,residential,6,"LINESTRING (-111.9564977 33.4180462, -111.9585614 33.4180504)"
West 10th Place,7737b,2086,1686,2086 1686,1,0.11902047,1,29,699,residential,6,"LINESTRING (-111.9585614 33.4180504, -111.9564977 33.4180462)"
South Beck Avenue,7739a,1686,1825,1686 1825,1,0.053281322,1,25,699,residential,6,"LINESTRING (-111.9564977 33.4180462, -111.9564976 33.4177199, -111.9564974 33.4176533, -111.9564984 33.4174747, -111.9564996 33.4172751)"
South Beck Avenue,7739b,1825,1686,1825 1686,1,0.053281322,1,25,699,residential,6,"LINESTRING (-111.9564996 33.4172751, -111.9564984 33.4174747, -111.9564974 33.4176533, -111.9564976 33.4177199, -111.9564977 33.4180462)"
South Beck Avenue,7741a,1686,2544,1686 2544,1,0.054054965,1,25,699,residential,6,"LINESTRING (-111.9564977 33.4180462, -111.956495 33.4184589, -111.956495 33.4185347, -111.956495 33.4186538, -111.956495 33.4188285)"
South Beck Avenue,7741b,2544,1686,2544 1686,1,0.054054965,1,25,699,residential,6,"LINESTRING (-111.956495 33.4188285, -111.956495 33.4186538, -111.956495 33.4185347, -111.956495 33.4184589, -111.9564977 33.4180462)"
South Kenwood Circle,7743a,1687,1789,1687 1789,1,0.032193491,1,29,699,residential,6,"LINESTRING (-111.9016298 33.4187951, -111.9016126 33.4192608)"
South Kenwood Circle,7743b,1789,1687,1789 1687,1,0.032193491,1,29,699,residential,6,"LINESTRING (-111.9016126 33.4192608, -111.9016298 33.4187951)"
Price Freeway,7745,1688,1766,1688 1766,1,0.085986225,7,65,12593,motorway,1,"LINESTRING (-111.8909688 33.3992675, -111.8909793 33.4005119)"
nan,7746a,1689,1890,1689 1890,1,0.00702182,1,39,999,secondary,4,"LINESTRING (-111.955486 33.4306299, -111.9555135 33.4305309)"
nan,7746b,1890,1689,1890 1689,1,0.00702182,1,39,999,secondary,4,"LINESTRING (-111.9555135 33.4305309, -111.955486 33.4306299)"
West Rio Salado Parkway,7748,1689,1577,1689 1577,1,0.244628402,4,39,3996,secondary,4,"LINESTRING (-111.955486 33.4306299, -111.9557417 33.4306855, -111.9559581 33.4307307, -111.9563277 33.4308086, -111.9566281 33.4308601, -111.9568575 33.4308903, -111.9570659 33.4309064, -111.9573006 33.4309053, -111.957491 33.4308952, -111.9576474 33.430878, -111.9578767 33.4308444, -111.9580891 33.4308034, -111.9583574 33.4307284, -111.9585464 33.4306624, -111.9588115 33.4305494, -111.9589254 33.4305008, -111.959089 33.4304225, -111.9595136 33.4302193)"
West Rio Salado Parkway,7751,1690,1689,1690 1689,1,0.180575112,2,39,1998,secondary,4,"LINESTRING (-111.9524209 33.4309952, -111.9525673 33.4309678, -111.9527757 33.430931, -111.9530412 33.4308661, -111.9535307 33.4307486, -111.9539746 33.4306434, -111.9541691 33.4306131, -111.954367 33.4305926, -111.9545065 33.430587, -111.9547404 33.4305751, -111.9549912 33.4305818, -111.9552548 33.4305971, -111.955486 33.4306299)"
South Price Road,7752,1691,1865,1691 1865,1,0.090012276,3,39,2997,secondary,4,"LINESTRING (-111.8919742 33.4088664, -111.89198 33.4083128, -111.89198 33.4082737, -111.8919799 33.4082148, -111.8919826 33.4080755, -111.8919901 33.4076917, -111.8919923 33.4075638)"
nan,7753,1692,2102,1692 2102,1,0.161839902,3,59,5397,motorway,1,"LINESTRING (-111.898244 33.4356398, -111.8979885 33.4354766, -111.8977346 33.4354206, -111.8974807 33.4353607, -111.8973036 33.4353158, -111.8971679 33.4352784, -111.8968722 33.4351889, -111.8967246 33.4351403, -111.8965596 33.4350798, -111.8963945 33.4350154, -111.8962121 33.4349384, -111.8959982 33.4348481, -111.8958336 33.4347699, -111.8956953 33.4347007)"
South Grandview Avenue,7756a,1694,2382,1694 2382,1,0.055962041,1,29,699,residential,6,"LINESTRING (-111.9382004 33.3882106, -111.9382051 33.3886365, -111.9382152 33.3890204)"
South Grandview Avenue,7756b,2382,1694,2382 1694,1,0.055962041,1,29,699,residential,6,"LINESTRING (-111.9382152 33.3890204, -111.9382051 33.3886365, -111.9382004 33.3882106)"
West Pebble Beach Drive,7768a,1696,1699,1696 1699,1,0.150220343,1,29,699,residential,6,"LINESTRING (-111.9436815 33.390669, -111.9448574 33.3906761, -111.9454325 33.390626, -111.9462822 33.390626)"
West Pebble Beach Drive,7768b,1699,1696,1699 1696,1,0.150220343,1,29,699,residential,6,"LINESTRING (-111.9462822 33.390626, -111.9454325 33.390626, -111.9448574 33.3906761, -111.9436815 33.390669)"
East Apache Boulevard,7774,1697,2296,1697 2296,1,0.063639438,3,35,3597,primary,3,"LINESTRING (-111.9215519 33.4147093, -111.9212851 33.4147092, -111.9212488 33.4147092, -111.9210748 33.4147082, -111.9206995 33.4147061, -111.9204485 33.4147071)"
nan,7775a,1697,1698,1697 1698,1,0.042282542,1,29,699,residential,6,"LINESTRING (-111.9215519 33.4147093, -111.9215403 33.4144781, -111.9215213 33.4140979)"
nan,7775b,1698,1697,1698 1697,1,0.042282542,1,29,699,residential,6,"LINESTRING (-111.9215213 33.4140979, -111.9215403 33.4144781, -111.9215519 33.4147093)"
nan,7777a,1698,1701,1698 1701,1,0.113680159,1,29,699,residential,6,"LINESTRING (-111.9215213 33.4140979, -111.9210451 33.4141052, -111.9210271 33.4140986, -111.9210046 33.4140479, -111.921017 33.4136308, -111.9210732 33.4135096, -111.9210834 33.4133922, -111.9210845 33.4128799)"
nan,7777b,1701,1698,1701 1698,1,0.113680159,1,29,699,residential,6,"LINESTRING (-111.9210845 33.4128799, -111.9210834 33.4133922, -111.9210732 33.4135096, -111.921017 33.4136308, -111.9210046 33.4140479, -111.9210271 33.4140986, -111.9210451 33.4141052, -111.9215213 33.4140979)"
nan,7781a,1698,2450,1698 2450,1,0.033700386,1,29,699,residential,6,"LINESTRING (-111.9215213 33.4140979, -111.9215505 33.4139243, -111.9215653 33.4137789, -111.9215839 33.4137433, -111.9217358 33.4137285)"
nan,7781b,2450,1698,2450 1698,1,0.033700386,1,29,699,residential,6,"LINESTRING (-111.9217358 33.4137285, -111.9215839 33.4137433, -111.9215653 33.4137789, -111.9215505 33.4139243, -111.9215213 33.4140979)"
South Wilson Street,7783a,1699,1702,1699 1702,1,0.029777488,1,29,699,residential,6,"LINESTRING (-111.9462822 33.390626, -111.9463165 33.391056)"
South Wilson Street,7783b,1702,1699,1702 1699,1,0.029777488,1,29,699,residential,6,"LINESTRING (-111.9463165 33.391056, -111.9462822 33.390626)"
South Fremont Drive,7789a,1700,1801,1700 1801,1,0.016456536,1,25,699,residential,6,"LINESTRING (-111.9133659 33.382331, -111.9134689 33.3825531)"
South Fremont Drive,7789b,1801,1700,1801 1700,1,0.016456536,1,25,699,residential,6,"LINESTRING (-111.9134689 33.3825531, -111.9133659 33.382331)"
East Fremont Drive,7791a,1700,2932,1700 2932,1,0.090122263,1,29,699,residential,6,"LINESTRING (-111.9133659 33.382331, -111.9129481 33.3824421, -111.9128532 33.3824667, -111.912364 33.3825527, -111.9118404 33.3825742)"
East Fremont Drive,7791b,2932,1700,2932 1700,1,0.090122263,1,29,699,residential,6,"LINESTRING (-111.9118404 33.3825742, -111.912364 33.3825527, -111.9128532 33.3824667, -111.9129481 33.3824421, -111.9133659 33.382331)"
East Fremont Drive,7793a,1700,2555,1700 2555,1,0.054432154,1,29,699,residential,6,"LINESTRING (-111.9133659 33.382331, -111.9137651 33.3821953, -111.9142399 33.3820344)"
East Fremont Drive,7793b,2555,1700,2555 1700,1,0.054432154,1,29,699,residential,6,"LINESTRING (-111.9142399 33.3820344, -111.9137651 33.3821953, -111.9133659 33.382331)"
East Spence Avenue,7795a,1701,2985,1701 2985,1,0.006877034,1,29,699,residential,6,"LINESTRING (-111.9210845 33.4128799, -111.9209653 33.4128775)"
East Spence Avenue,7795b,2985,1701,2985 1701,1,0.006877034,1,29,699,residential,6,"LINESTRING (-111.9209653 33.4128775, -111.9210845 33.4128799)"
West Pebble Beach Drive,7801a,1702,1703,1702 1703,1,0.088141862,1,29,699,residential,6,"LINESTRING (-111.9463165 33.391056, -111.9478443 33.3910631)"
West Pebble Beach Drive,7801b,1703,1702,1703 1702,1,0.088141862,1,29,699,residential,6,"LINESTRING (-111.9478443 33.3910631, -111.9463165 33.391056)"
South Provo Drive,7813a,1704,2944,1704 2944,1,0.013516071,1,29,699,residential,6,"LINESTRING (-111.9291587 33.399357, -111.9292703 33.399185)"
South Provo Drive,7813b,2944,1704,2944 1704,1,0.013516071,1,29,699,residential,6,"LINESTRING (-111.9292703 33.399185, -111.9291587 33.399357)"
South Price Road,7815,1705,1708,1705 1708,1,0.01434999,3,39,2997,secondary,4,"LINESTRING (-111.8936094 33.378535, -111.89364 33.3783289)"
West Baseline Road,7816,1705,1839,1705 1839,1,0.092318912,3,39,2997,secondary,4,"LINESTRING (-111.8936094 33.378535, -111.8937336 33.3785325, -111.8939342 33.3785303, -111.8945345 33.3785238, -111.8946328 33.3785226, -111.8949555 33.3785188, -111.8949915 33.3785184, -111.8951942 33.378452)"
South Price Road,7817,1706,2034,1706 2034,1,0.02277431,2,39,1998,secondary,4,"LINESTRING (-111.8924994 33.3785431, -111.8924823 33.3786377, -111.8924412 33.3788691)"
West Baseline Road,7818,1706,1705,1706 1705,1,0.064050805,5,39,4995,secondary,4,"LINESTRING (-111.8924994 33.3785431, -111.8926701 33.3785417, -111.8927174 33.3785416, -111.8933561 33.3785396, -111.8934855 33.3785383, -111.8936094 33.378535)"
West Baseline Road,7821,1707,1769,1707 1769,1,0.059239926,3,39,2997,secondary,4,"LINESTRING (-111.8905354 33.3785446, -111.8906508 33.3785445, -111.89128 33.3785449, -111.8915621 33.3785451)"
South Price Road,7824,1708,2032,1708 2032,1,0.023902151,2,39,1998,secondary,4,"LINESTRING (-111.89364 33.3783289, -111.8936576 33.3782323, -111.8936914 33.3779857)"
West Baseline Road,7825,1708,1709,1708 1709,1,0.064107352,5,39,4995,secondary,4,"LINESTRING (-111.89364 33.3783289, -111.8935227 33.3783278, -111.8933625 33.3783282, -111.8927485 33.3783298, -111.8926591 33.3783306, -111.892529 33.3783332)"
South Price Road,7826,1709,1706,1709 1706,1,0.014607871,3,39,2997,secondary,4,"LINESTRING (-111.892529 33.3783332, -111.8925181 33.3784332, -111.8924994 33.3785431)"
West Baseline Road,7827,1709,499,1709 499,1,0.115328733,3,39,2997,secondary,4,"LINESTRING (-111.892529 33.3783332, -111.8923826 33.3783404, -111.891845 33.3783693, -111.8917744 33.3783731, -111.8917335 33.3783753, -111.8914907 33.3783889, -111.8914161 33.3783931, -111.8911127 33.3784001, -111.8908749 33.3784044, -111.8906467 33.3784085, -111.8905328 33.3784106)"
West 2nd Street,7828a,1710,3012,1710 3012,1,0.088571249,1,29,699,residential,6,"LINESTRING (-111.9567166 33.4290754, -111.9566936 33.4277937)"
West 2nd Street,7828b,3012,1710,3012 1710,1,0.088571249,1,29,699,residential,6,"LINESTRING (-111.9566936 33.4277937, -111.9567166 33.4290754)"
West 1st Street,7832a,1710,3217,1710 3217,1,0.253400085,1,29,799,tertiary,5,"LINESTRING (-111.9567166 33.4290754, -111.9561145 33.4290784, -111.9552301 33.4290828, -111.9545952 33.429086, -111.9540622 33.4290887, -111.9533982 33.429092, -111.9528039 33.429095, -111.9523224 33.4290974)"
West 1st Street,7832b,3217,1710,3217 1710,1,0.253400085,1,29,799,tertiary,5,"LINESTRING (-111.9523224 33.4290974, -111.9528039 33.429095, -111.9533982 33.429092, -111.9540622 33.4290887, -111.9545952 33.429086, -111.9552301 33.4290828, -111.9561145 33.4290784, -111.9567166 33.4290754)"
