name,node_id,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry,main_node_id
,1755,,,,motorway,0,-111.8914903,33.4165545,POINT (-111.8914903 33.4165545),
,1756,1353,,traffic_signals,residential,0,-111.9262237,33.4245026,POINT (-111.9262237 33.4245026),
,1757,,,,others,0,-111.8957069,33.4239797,POINT (-111.8957069 33.4239797),
,1758,,,motorway_junction,motorway,0,-111.9678428,33.3922814,POINT (-111.9678428 33.3922814),
,1759,,,,others,0,-111.891924,33.4241487,POINT (-111.891924 33.4241487),
,1760,,,,motorway,0,-111.9682176,33.3842412,POINT (-111.9682176 33.3842412),
,1761,1354,,turning_circle,residential,0,-111.88206,33.4043894,POINT (-111.88206 33.4043894),
,1762,,,motorway_junction,motorway,0,-111.9682519,33.3824279,POINT (-111.9682519 33.3824279),
,1763,,,,tertiary,0,-111.9176682,33.4237215,POINT (-111.9176682 33.4237215),
,1764,1355,,,residential,0,-111.9808197,33.39275,POINT (-111.9808197 33.39275),
,1765,1356,,,residential,0,-111.9808294,33.3910764,POINT (-111.9808294 33.3910764),
,1766,,,motorway_junction,motorway,0,-111.8909793,33.4005119,POINT (-111.8909793 33.4005119),
,1767,,,traffic_signals,secondary,0,-111.9609622,33.4295052,POINT (-111.9609622 33.4295052),
,1768,1357,,,residential,0,-111.8874784,33.4166174,POINT (-111.8874784 33.4166174),
,1769,,,,secondary,0,-111.8915621,33.3785451,POINT (-111.8915621 33.3785451),
,1770,,,traffic_signals,secondary,0,-111.9610461,33.437154,POINT (-111.9610461 33.437154),
,1771,,,,secondary,0,-111.8935842,33.3783832,POINT (-111.8935842 33.3783832),
,1772,1358,,,residential,0,-111.8882509,33.3816258,POINT (-111.8882509 33.3816258),
,1773,1359,,traffic_signals,residential,0,-111.9400786,33.4243437,POINT (-111.9400786 33.4243437),
,1774,1360,,turning_circle,residential,0,-111.8889633,33.3813534,POINT (-111.8889633 33.3813534),
,1775,1361,,turning_loop,residential,0,-111.9391418,33.4243489,POINT (-111.9391418 33.4243489),
,1776,1362,,,residential,0,-111.8882842,33.3970411,POINT (-111.8882842 33.3970411),
,1777,1363,,,residential,0,-111.9212772,33.3872503,POINT (-111.9212772 33.3872503),
,1778,1364,,turning_circle,residential,0,-111.9201015,33.3848003,POINT (-111.9201015 33.3848003),
,1779,1365,,,residential,0,-111.9090828,33.4190024,POINT (-111.9090828 33.4190024),
,1780,1366,,,residential,0,-111.9813033,33.4268624,POINT (-111.9813033 33.4268624),
,1781,1367,,,residential,0,-111.9813291,33.4245844,POINT (-111.9813291 33.4245844),
,1782,1368,,,residential,0,-111.9478273,33.400109,POINT (-111.9478273 33.400109),
,1783,1369,,turning_circle,residential,0,-111.9199686,33.383427,POINT (-111.9199686 33.383427),
,1784,1370,,turning_circle,residential,0,-111.9220496,33.3920876,POINT (-111.9220496 33.3920876),
,1785,,,traffic_signals,tertiary,0,-111.9521396,33.40012,POINT (-111.9521396 33.40012),
,1786,,,traffic_signals,secondary,0,-111.9607715,33.4001426,POINT (-111.9607715 33.4001426),
,1787,1371,,turning_circle,residential,0,-111.887921,33.3899878,POINT (-111.887921 33.3899878),
,1788,1372,,,residential,0,-111.9213091,33.3904601,POINT (-111.9213091 33.3904601),
,1789,1373,,,residential,0,-111.9016126,33.4192608,POINT (-111.9016126 33.4192608),
,1790,,,motorway_junction,motorway,0,-111.953016,33.3856712,POINT (-111.953016 33.3856712),
,1791,1374,,turning_circle,residential,0,-111.9598384,33.4230749,POINT (-111.9598384 33.4230749),
,1792,1375,,,residential,0,-111.9204129,33.4029742,POINT (-111.9204129 33.4029742),
,1793,1376,,turning_circle,residential,0,-111.887797,33.387146,POINT (-111.887797 33.387146),
,1794,,,turning_circle,others,0,-111.9665377,33.4000889,POINT (-111.9665377 33.4000889),
,1795,1377,,,residential,0,-111.9425827,33.4000822,POINT (-111.9425827 33.4000822),
,1796,1378,,,residential,0,-111.9431512,33.4000809,POINT (-111.9431512 33.4000809),
,1797,1379,,,residential,0,-111.9210597,33.3969622,POINT (-111.9210597 33.3969622),
,1798,1380,,traffic_signals,residential,0,-111.9813169,33.4218081,POINT (-111.9813169 33.4218081),
,1799,1381,,,residential,0,-111.9737399,33.3848558,POINT (-111.9737399 33.3848558),
,1800,1382,,,residential,0,-111.9717025,33.4000581,POINT (-111.9717025 33.4000581),
,1801,1383,,turning_circle,residential,0,-111.9134689,33.3825531,POINT (-111.9134689 33.3825531),
,1802,,,,others,0,-111.9061069,33.4249456,POINT (-111.9061069 33.4249456),
,1803,1384,,,motorway,1,-111.9690789,33.4458827,POINT (-111.9690789 33.4458827),
,1804,1385,,,residential,0,-111.9901241,33.3832729,POINT (-111.9901241 33.3832729),
,1805,1386,,,residential,0,-111.9869577,33.3887115,POINT (-111.9869577 33.3887115),
,1806,1387,,,residential,0,-111.9823314,33.3887401,POINT (-111.9823314 33.3887401),
,1807,1388,,,residential,0,-111.9819313,33.3887535,POINT (-111.9819313 33.3887535),
,1808,,,turning_circle,others,0,-111.907644,33.4245178,POINT (-111.907644 33.4245178),
,1809,1389,,,residential,0,-111.936666,33.4243591,POINT (-111.936666 33.4243591),
,1810,,,motorway_junction,motorway,0,-111.8910225,33.4249766,POINT (-111.8910225 33.4249766),
,1811,1390,,turning_circle,residential,0,-111.8838355,33.3870352,POINT (-111.8838355 33.3870352),
,1812,1391,,stop,residential,0,-111.9566612,33.4255035,POINT (-111.9566612 33.4255035),
,1813,,,,others,0,-111.9848838,33.4030081,POINT (-111.9848838 33.4030081),
,1814,,,,others,0,-111.9847248,33.4026587,POINT (-111.9847248 33.4026587),
,1815,1392,,,residential,0,-111.9803284,33.4095946,POINT (-111.9803284 33.4095946),
,1816,,,,secondary,0,-111.893171,33.4219424,POINT (-111.893171 33.4219424),
,1817,1393,,,residential,0,-111.9806008,33.40902,POINT (-111.9806008 33.40902),
,1818,,,,secondary,0,-111.8919508,33.4219601,POINT (-111.8919508 33.4219601),
,1819,1394,,turning_circle,residential,0,-111.8843591,33.3938217,POINT (-111.8843591 33.3938217),
,1820,1395,,traffic_signals,residential,0,-111.9564857,33.4219248,POINT (-111.9564857 33.4219248),
,1821,1396,,,residential,0,-111.9801149,33.4073138,POINT (-111.9801149 33.4073138),
,1822,1397,,,residential,0,-111.971699,33.384446,POINT (-111.971699 33.384446),
,1823,,,,secondary,0,-111.8919037,33.4219592,POINT (-111.8919037 33.4219592),
,1824,,,,secondary,0,-111.8919505,33.4218628,POINT (-111.8919505 33.4218628),
,1825,1398,,,residential,0,-111.9564996,33.4172751,POINT (-111.9564996 33.4172751),
,1826,,,,secondary,0,-111.8902937,33.4221509,POINT (-111.8902937 33.4221509),
,1827,,,,secondary,0,-111.8903102,33.4221124,POINT (-111.8903102 33.4221124),
,1828,1399,,,residential,0,-111.9724072,33.3849256,POINT (-111.9724072 33.3849256),
,1829,,,,secondary,0,-111.8891972,33.422116,POINT (-111.8891972 33.422116),
,1830,1400,,,residential,0,-111.9726919,33.3846418,POINT (-111.9726919 33.3846418),
,1831,1401,,,residential,0,-111.8951347,33.3821004,POINT (-111.8951347 33.3821004),
,1832,1402,,,residential,0,-111.8951518,33.3812117,POINT (-111.8951518 33.3812117),
,1833,1403,,,residential,0,-111.980529,33.3887616,POINT (-111.980529 33.3887616),
,1834,1404,,,residential,0,-111.895169,33.3805021,POINT (-111.895169 33.3805021),
,1835,1405,,,residential,0,-111.9805376,33.3880665,POINT (-111.9805376 33.3880665),
,1836,1406,,,residential,0,-111.895169,33.3797495,POINT (-111.895169 33.3797495),
,1837,1407,,,residential,0,-111.9805376,33.3873857,POINT (-111.9805376 33.3873857),
,1838,1408,,,residential,0,-111.8951718,33.3790083,POINT (-111.8951718 33.3790083),
,1839,1409,,,residential,0,-111.8951942,33.378452,POINT (-111.8951942 33.378452),
,1840,1410,,,residential,0,-111.980529,33.3864397,POINT (-111.980529 33.3864397),
,1841,1411,,,residential,0,-111.9800028,33.3838606,POINT (-111.9800028 33.3838606),
,1842,1412,,traffic_signals,others,1,-111.9872765,33.4458585,POINT (-111.9872765 33.4458585),
,1843,1413,,,residential,0,-111.9800553,33.3853822,POINT (-111.9800553 33.3853822),
,1844,1414,,,residential,0,-111.8862878,33.4193574,POINT (-111.8862878 33.4193574),
,1845,1415,,,residential,0,-111.8946138,33.4023604,POINT (-111.8946138 33.4023604),
,1846,1416,,,residential,0,-111.8944937,33.4012641,POINT (-111.8944937 33.4012641),
,1847,1417,,,residential,0,-111.8862945,33.4184491,POINT (-111.8862945 33.4184491),
,1848,1418,,,residential,0,-111.8941503,33.3998668,POINT (-111.8941503 33.3998668),
,1849,1419,,turning_circle,residential,0,-111.8946178,33.4029539,POINT (-111.8946178 33.4029539),
,1850,1420,,,residential,0,-111.8863105,33.41753,POINT (-111.8863105 33.41753),
,1851,,,,secondary,0,-111.8930711,33.4073947,POINT (-111.8930711 33.4073947),
,1852,1421,,turning_circle,residential,0,-111.8967682,33.3972442,POINT (-111.8967682 33.3972442),
,1853,1422,,,residential,0,-111.886287,33.4166268,POINT (-111.886287 33.4166268),
,1854,,,,secondary,0,-111.8919257,33.4074128,POINT (-111.8919257 33.4074128),
,1855,1423,,,residential,0,-111.8941047,33.3828959,POINT (-111.8941047 33.3828959),
,1856,1424,,,residential,0,-111.8941219,33.3820502,POINT (-111.8941219 33.3820502),
,1857,1425,,,residential,0,-111.9327461,33.4012147,POINT (-111.9327461 33.4012147),
,1858,,,,secondary,0,-111.8919912,33.4072847,POINT (-111.8919912 33.4072847),
,1859,1426,,,residential,0,-111.8860843,33.3911846,POINT (-111.8860843 33.3911846),
,1860,,,,secondary,0,-111.8891892,33.407584,POINT (-111.8891892 33.407584),
,1861,1427,,,residential,0,-111.9289198,33.4202704,POINT (-111.9289198 33.4202704),
,1862,,,,secondary,0,-111.9706709,33.3781344,POINT (-111.9706709 33.3781344),
,1863,1428,,,residential,0,-111.8857839,33.388447,POINT (-111.8857839 33.388447),
,1864,,,,secondary,0,-111.8903605,33.4075757,POINT (-111.8903605 33.4075757),
,1865,,,traffic_signals,secondary,0,-111.8919923,33.4075638,POINT (-111.8919923 33.4075638),
,1866,,,,secondary,0,-111.891991,33.407345,POINT (-111.891991 33.407345),
,1867,1429,,,residential,0,-111.8941761,33.4047106,POINT (-111.8941761 33.4047106),
,1868,1430,,,residential,0,-111.8941847,33.4038651,POINT (-111.8941847 33.4038651),
,1869,1431,,turning_circle,residential,0,-111.8931547,33.3985125,POINT (-111.8931547 33.3985125),
,1870,,,,secondary,0,-111.8903448,33.4073506,POINT (-111.8903448 33.4073506),
,1871,1432,,,residential,0,-111.8865821,33.3883252,POINT (-111.8865821 33.3883252),
,1872,1433,,,residential,0,-111.9132485,33.4074407,POINT (-111.9132485 33.4074407),
,1873,1434,,,residential,0,-111.8867532,33.3813079,POINT (-111.8867532 33.3813079),
,1874,,,,secondary,0,-111.890363,33.4076227,POINT (-111.890363 33.4076227),
,1875,1435,,,motorway,1,-111.8928901,33.3799735,POINT (-111.8928901 33.3799735),
,1876,,,,secondary,0,-111.9394101,33.3851346,POINT (-111.9394101 33.3851346),
,1877,,,,secondary,0,-111.9395048,33.3860344,POINT (-111.9395048 33.3860344),
,1878,,,,secondary,0,-111.8920368,33.3930336,POINT (-111.8920368 33.3930336),
,1879,,,motorway_junction,motorway,0,-111.8904589,33.4293221,POINT (-111.8904589 33.4293221),
,1880,,,,secondary,0,-111.8904518,33.3930374,POINT (-111.8904518 33.3930374),
,1881,,,,secondary,0,-111.8920322,33.3928146,POINT (-111.8920322 33.3928146),
,1882,1436,,turning_circle,residential,0,-111.8858439,33.3870208,POINT (-111.8858439 33.3870208),
,1883,,,,others,0,-111.8827399,33.4327085,POINT (-111.8827399 33.4327085),
,1884,1437,,,motorway,1,-111.8853383,33.4334447,POINT (-111.8853383 33.4334447),
,1885,,,,secondary,0,-111.8904511,33.3930628,POINT (-111.8904511 33.3930628),
,1886,1438,,,residential,0,-111.922878,33.3896454,POINT (-111.922878 33.3896454),
,1887,1439,,,residential,0,-111.9538421,33.4254929,POINT (-111.9538421 33.4254929),
,1888,,,,secondary,0,-111.8930624,33.3928591,POINT (-111.8930624 33.3928591),
,1889,1440,,,residential,0,-111.9348729,33.3987913,POINT (-111.9348729 33.3987913),
,1890,,,,secondary,0,-111.9555135,33.4305309,POINT (-111.9555135 33.4305309),
,1891,,,,secondary,0,-111.8895676,33.3930407,POINT (-111.8895676 33.3930407),
,1892,1441,,,residential,0,-111.9818884,33.3838518,POINT (-111.9818884 33.3838518),
,1893,1442,,,residential,0,-111.9349519,33.3988029,POINT (-111.9349519 33.3988029),
,1894,1443,,,residential,0,-111.8930316,33.4194944,POINT (-111.8930316 33.4194944),
,1895,,,,motorway,0,-111.9828959,33.4365759,POINT (-111.9828959 33.4365759),
,1896,1444,,,residential,0,-111.9544437,33.4211293,POINT (-111.9544437 33.4211293),
,1897,1445,,,residential,0,-111.9306178,33.3929175,POINT (-111.9306178 33.3929175),
,1898,1446,,,residential,0,-111.8933214,33.4199987,POINT (-111.8933214 33.4199987),
,1899,1447,,,residential,0,-111.9306909,33.3902059,POINT (-111.9306909 33.3902059),
,1900,,,,tertiary,0,-111.9250848,33.4341581,POINT (-111.9250848 33.4341581),
,1901,1448,,,residential,0,-111.9179909,33.3793577,POINT (-111.9179909 33.3793577),
,1902,1449,,,residential,0,-111.9717899,33.4219339,POINT (-111.9717899 33.4219339),
,1903,,,,secondary,0,-111.8941335,33.3929226,POINT (-111.8941335 33.3929226),
,1904,,,,secondary,0,-111.8886972,33.3929764,POINT (-111.8886972 33.3929764),
,1905,,,,secondary,0,-111.8942525,33.3929724,POINT (-111.8942525 33.3929724),
,1906,1450,,turning_circle,residential,0,-111.8831044,33.396343,POINT (-111.8831044 33.396343),
,1907,1451,,,residential,0,-111.8833221,33.3963176,POINT (-111.8833221 33.3963176),
,1908,1452,,turning_circle,residential,0,-111.8887649,33.3968977,POINT (-111.8887649 33.3968977),
,1909,1453,,,residential,0,-111.9762299,33.4218272,POINT (-111.9762299 33.4218272),
,1910,1454,,,residential,0,-111.9307479,33.387152,POINT (-111.9307479 33.387152),
,1911,,,,secondary,0,-111.8919377,33.421894,POINT (-111.8919377 33.421894),
,1912,,,,secondary,0,-111.890338,33.4220495,POINT (-111.890338 33.4220495),
,1913,1455,,turning_circle,residential,0,-111.9359308,33.3972861,POINT (-111.9359308 33.3972861),
,1914,,,,secondary,0,-111.8902977,33.4220501,POINT (-111.8902977 33.4220501),
,1915,,,,secondary,0,-111.9649464,33.4309951,POINT (-111.9649464 33.4309951),
,1916,,,,secondary,0,-111.8919914,33.4074157,POINT (-111.8919914 33.4074157),
,1917,,,,secondary,0,-111.8904376,33.4075017,POINT (-111.8904376 33.4075017),
,1918,,,,secondary,0,-111.8903895,33.4075754,POINT (-111.8903895 33.4075754),
,1919,1456,,turning_circle,residential,0,-111.8936139,33.3899592,POINT (-111.8936139 33.3899592),
,1920,1457,,,residential,0,-111.8939737,33.4184297,POINT (-111.8939737 33.4184297),
,1921,1458,,,residential,0,-111.8939964,33.4166149,POINT (-111.8939964 33.4166149),
,1922,1459,,turning_circle,residential,0,-111.9172931,33.3968455,POINT (-111.9172931 33.3968455),
,1923,,,,secondary,0,-111.8904533,33.3929651,POINT (-111.8904533 33.3929651),
,1924,,,,secondary,0,-111.8904565,33.3928158,POINT (-111.8904565 33.3928158),
,1925,,,turning_circle,others,0,-111.8878536,33.4093475,POINT (-111.8878536 33.4093475),
,1926,1460,,,residential,0,-111.8940595,33.4166148,POINT (-111.8940595 33.4166148),
,1927,1461,,,residential,0,-111.9165151,33.4161595,POINT (-111.9165151 33.4161595),
,1928,1462,,,residential,0,-111.9165031,33.4169307,POINT (-111.9165031 33.4169307),
,1929,,,traffic_signals,primary,0,-111.9567706,33.4426227,POINT (-111.9567706 33.4426227),
,1930,1463,,,residential,0,-111.9495622,33.4254832,POINT (-111.9495622 33.4254832),
,1931,,,,secondary,0,-111.8903554,33.4075033,POINT (-111.8903554 33.4075033),
,1932,,,,secondary,0,-111.8920338,33.3928925,POINT (-111.8920338 33.3928925),
,1933,,,,secondary,0,-111.891977,33.3928908,POINT (-111.891977 33.3928908),
,1934,1464,,traffic_signals,residential,0,-111.9508974,33.4397601,POINT (-111.9508974 33.4397601),
,1935,,,,secondary,0,-111.8905109,33.3929635,POINT (-111.8905109 33.3929635),
,1936,1465,,turning_circle,residential,0,-111.9326976,33.4011132,POINT (-111.9326976 33.4011132),
,1937,,,,secondary,0,-111.8919641,33.4073447,POINT (-111.8919641 33.4073447),
,1938,,,,secondary,0,-111.8904654,33.3930371,POINT (-111.8904654 33.3930371),
,1939,,,,motorway,0,-111.8968867,33.4356942,POINT (-111.8968867 33.4356942),
,1940,1466,,,residential,0,-111.9502942,33.4254889,POINT (-111.9502942 33.4254889),
,1941,,,,tertiary,0,-111.9177031,33.4071744,POINT (-111.9177031 33.4071744),
,1942,,,motorway_junction,motorway,0,-111.9338921,33.3857087,POINT (-111.9338921 33.3857087),
,1943,,,traffic_signals,secondary,0,-111.9394082,33.3860335,POINT (-111.9394082 33.3860335),
,1944,,,,tertiary,0,-111.94479,33.437221,POINT (-111.94479 33.437221),
,1945,1467,,turning_circle,residential,0,-111.9407309,33.3983993,POINT (-111.9407309 33.3983993),
,1946,,,,motorway,0,-111.9442985,33.3856779,POINT (-111.9442985 33.3856779),
,1947,,,motorway_junction,motorway,0,-111.8911171,33.4172539,POINT (-111.8911171 33.4172539),
,1948,1468,,,residential,0,-111.921825,33.444028,POINT (-111.921825 33.444028),
,1949,,,traffic_signals,primary,0,-111.9262825,33.4200903,POINT (-111.9262825 33.4200903),
,1950,,,motorway_junction,motorway,0,-111.8911721,33.4347133,POINT (-111.8911721 33.4347133),
,1951,1469,,,residential,0,-111.883193,33.4042317,POINT (-111.883193 33.4042317),
,1952,1470,,,residential,0,-111.883193,33.4034435,POINT (-111.883193 33.4034435),
,1953,1471,,turning_circle,residential,0,-111.9069184,33.4023952,POINT (-111.9069184 33.4023952),
,1954,1472,,,residential,0,-111.8832015,33.4026554,POINT (-111.8832015 33.4026554),
,1955,1473,,,residential,0,-111.9177396,33.4176616,POINT (-111.9177396 33.4176616),
,1956,1474,,,residential,0,-111.8832101,33.4010861,POINT (-111.8832101 33.4010861),
,1957,1475,,,residential,0,-111.9436729,33.3872721,POINT (-111.9436729 33.3872721),
,1958,1476,,turning_circle,residential,0,-111.918685,33.4188785,POINT (-111.918685 33.4188785),
,1959,1477,,,residential,0,-111.9564469,33.3815345,POINT (-111.9564469 33.3815345),
,1960,1478,,,residential,0,-111.9555371,33.3815345,POINT (-111.9555371 33.3815345),
,1961,1479,,,others,1,-111.9877451,33.4331542,POINT (-111.9877451 33.4331542),
,1962,1480,,,residential,0,-111.9887594,33.3834234,POINT (-111.9887594 33.3834234),
,1963,1481,,turning_circle,residential,0,-111.9529106,33.3817352,POINT (-111.9529106 33.3817352),
,1964,,,,secondary,0,-111.9611558,33.4315951,POINT (-111.9611558 33.4315951),
,1965,1482,,,others,1,-111.9875914,33.4331753,POINT (-111.9875914 33.4331753),
,1966,1483,,traffic_signals,residential,0,-111.9486655,33.4393748,POINT (-111.9486655 33.4393748),
,1967,1484,,traffic_signals,residential,0,-111.950841,33.4399671,POINT (-111.950841 33.4399671),
,1968,,,,motorway,0,-111.8913113,33.3850202,POINT (-111.8913113 33.3850202),
,1969,,,traffic_signals,secondary,0,-111.9565694,33.4427481,POINT (-111.9565694 33.4427481),
,1970,1485,,turning_circle,residential,0,-111.9301996,33.3841366,POINT (-111.9301996 33.3841366),
,1971,,,,primary,0,-111.9590373,33.4449151,POINT (-111.9590373 33.4449151),
,1972,,,traffic_signals,primary,0,-111.9432699,33.4375621,POINT (-111.9432699 33.4375621),
,1973,,,motorway_junction,motorway,0,-111.9821904,33.4364785,POINT (-111.9821904 33.4364785),
,1974,1486,,,residential,0,-111.951599,33.4254947,POINT (-111.951599 33.4254947),
,1975,1487,,,residential,0,-111.9508417,33.4254913,POINT (-111.9508417 33.4254913),
,1976,,,,tertiary,0,-111.9415583,33.4382324,POINT (-111.9415583 33.4382324),
,1977,,,,secondary,0,-111.9584186,33.4416504,POINT (-111.9584186 33.4416504),
,1978,1488,,,residential,0,-111.9866835,33.382065,POINT (-111.9866835 33.382065),
,1979,1489,,,residential,0,-111.9854631,33.3833864,POINT (-111.9854631 33.3833864),
,1980,1490,,,residential,0,-111.9179723,33.3797809,POINT (-111.9179723 33.3797809),
,1981,1491,,,residential,0,-111.9865929,33.3826968,POINT (-111.9865929 33.3826968),
,1982,1492,,,residential,0,-111.9869877,33.38213,POINT (-111.9869877 33.38213),
,1983,1493,,,residential,0,-111.9566509,33.4247657,POINT (-111.9566509 33.4247657),
,1984,1494,,,residential,0,-111.986683,33.3821322,POINT (-111.986683 33.3821322),
,1985,1495,,,residential,0,-111.9708678,33.388677,POINT (-111.9708678 33.388677),
,1986,1496,,,residential,0,-111.9461625,33.4254747,POINT (-111.9461625 33.4254747),
,1987,1497,,turning_circle,residential,0,-111.8962676,33.3790328,POINT (-111.8962676 33.3790328),
,1988,1498,,turning_circle,residential,0,-111.9055122,33.3816854,POINT (-111.9055122 33.3816854),
,1989,1499,,,residential,0,-111.905495,33.3815564,POINT (-111.905495 33.3815564),
,1990,1500,,,residential,0,-111.9392768,33.408668,POINT (-111.9392768 33.408668),
,1991,1501,,,residential,0,-111.9360118,33.4095058,POINT (-111.9360118 33.4095058),
,1992,1502,,,residential,0,-111.926512,33.4104588,POINT (-111.926512 33.4104588),
,1993,,,,tertiary,0,-111.9511044,33.4440135,POINT (-111.9511044 33.4440135),
,1994,1503,,stop,residential,0,-111.9146941,33.4183685,POINT (-111.9146941 33.4183685),
,1995,,,,others,0,-111.9849373,33.4354144,POINT (-111.9849373 33.4354144),
,1996,1504,,,residential,0,-111.972273,33.3920996,POINT (-111.972273 33.3920996),
,1997,1505,,,residential,0,-111.9146968,33.4176543,POINT (-111.9146968 33.4176543),
,1998,,,,motorway,0,-111.955124,33.3855488,POINT (-111.955124 33.3855488),
,1999,1506,,,residential,0,-111.9874118,33.3829217,POINT (-111.9874118 33.3829217),
,2000,1507,,,residential,0,-111.9024571,33.4175346,POINT (-111.9024571 33.4175346),
,2001,1508,,traffic_signals,residential,0,-111.9723577,33.3927804,POINT (-111.9723577 33.3927804),
,2002,1509,,,residential,0,-111.9024579,33.417404,POINT (-111.9024579 33.417404),
,2003,1510,,,residential,0,-111.9873947,33.3834521,POINT (-111.9873947 33.3834521),
,2004,1511,,,residential,0,-111.9147513,33.4161512,POINT (-111.9147513 33.4161512),
,2005,1512,,,residential,0,-111.9874462,33.3836241,POINT (-111.9874462 33.3836241),
,2006,1513,,,residential,0,-111.9564852,33.4211276,POINT (-111.9564852 33.4211276),
,2007,1514,,turning_circle,residential,0,-111.9594039,33.4211311,POINT (-111.9594039 33.4211311),
,2008,,,,secondary,0,-111.9075018,33.4074335,POINT (-111.9075018 33.4074335),
,2009,,,,secondary,0,-111.9071124,33.4074346,POINT (-111.9071124 33.4074346),
,2010,,,,secondary,0,-111.9195397,33.4074443,POINT (-111.9195397 33.4074443),
,2011,,,,secondary,0,-111.9252008,33.4074445,POINT (-111.9252008 33.4074445),
,2012,,,,secondary,0,-111.9072028,33.4075646,POINT (-111.9072028 33.4075646),
,2013,,,,secondary,0,-111.9251976,33.4075685,POINT (-111.9251976 33.4075685),
,2014,,,,secondary,0,-111.9252681,33.4403972,POINT (-111.9252681 33.4403972),
,2015,,,,secondary,0,-111.9209418,33.4075741,POINT (-111.9209418 33.4075741),
,2016,,,traffic_signals,tertiary,0,-111.9179558,33.4404412,POINT (-111.9179558 33.4404412),
,2017,,,,secondary,0,-111.9248092,33.4404595,POINT (-111.9248092 33.4404595),
,2018,,,,secondary,0,-111.9195304,33.4075772,POINT (-111.9195304 33.4075772),
,2019,1515,,,residential,0,-111.9242556,33.4404629,POINT (-111.9242556 33.4404629),
,2020,1516,,,residential,0,-111.9237169,33.4404641,POINT (-111.9237169 33.4404641),
,2021,1517,,,residential,0,-111.9221339,33.4404664,POINT (-111.9221339 33.4404664),
,2022,,,crossing,secondary,0,-111.9090932,33.4218349,POINT (-111.9090932 33.4218349),
,2023,1518,,,residential,0,-111.9200576,33.4404732,POINT (-111.9200576 33.4404732),
,2024,1519,,,residential,0,-111.9602071,33.4255157,POINT (-111.9602071 33.4255157),
,2025,,,,secondary,0,-111.8864941,33.4293429,POINT (-111.8864941 33.4293429),
,2026,,,,secondary,0,-111.8929011,33.4221118,POINT (-111.8929011 33.4221118),
,2027,,,,tertiary,0,-111.8829367,33.4262795,POINT (-111.8829367 33.4262795),
,2028,,,,motorway,0,-111.8912661,33.4267405,POINT (-111.8912661 33.4267405),
,2029,,,,secondary,0,-111.9395127,33.3876576,POINT (-111.9395127 33.3876576),
,2030,,,,primary,0,-111.9456162,33.4408437,POINT (-111.9456162 33.4408437),
,2031,,,,others,0,-111.8881195,33.429287,POINT (-111.8881195 33.429287),
,2032,1520,,,secondary,1,-111.8936914,33.3779857,POINT (-111.8936914 33.3779857),
,2033,,,traffic_signals,others,0,-111.9293051,33.4287835,POINT (-111.9293051 33.4287835),
,2034,,,,secondary,0,-111.8924412,33.3788691,POINT (-111.8924412 33.3788691),
,2035,,,traffic_signals,primary,0,-111.9262837,33.4288957,POINT (-111.9262837 33.4288957),
,2036,1521,,,residential,0,-111.900455,33.4290323,POINT (-111.900455 33.4290323),
,2037,,,,tertiary,0,-111.9425485,33.4291402,POINT (-111.9425485 33.4291402),
,2038,1522,,traffic_signals,residential,0,-111.9004081,33.4292229,POINT (-111.9004081 33.4292229),
,2039,1523,,turning_circle,residential,0,-111.9173461,33.3865049,POINT (-111.9173461 33.3865049),
,2040,1524,,traffic_signals,residential,0,-111.9047628,33.4293004,POINT (-111.9047628 33.4293004),
,2041,,,,others,0,-111.917341,33.4293282,POINT (-111.917341 33.4293282),
,2042,1525,,,residential,0,-111.9367247,33.3937296,POINT (-111.9367247 33.3937296),
,2043,,,traffic_signals,secondary,0,-111.9090906,33.4293194,POINT (-111.9090906 33.4293194),
,2044,1526,,,residential,0,-111.9367114,33.3928748,POINT (-111.9367114 33.3928748),
,2045,,,traffic_signals,others,0,-111.9179198,33.4293372,POINT (-111.9179198 33.4293372),
,2046,,,,others,0,-111.9196471,33.4293489,POINT (-111.9196471 33.4293489),
,2047,,,,others,0,-111.9062189,33.4293413,POINT (-111.9062189 33.4293413),
,2048,1527,,traffic_signals,residential,0,-111.9005084,33.4293458,POINT (-111.9005084 33.4293458),
,2049,1528,,traffic_signals,residential,0,-111.9004,33.4293479,POINT (-111.9004 33.4293479),
,2050,,,traffic_signals,secondary,0,-111.8902784,33.4293564,POINT (-111.8902784 33.4293564),
,2051,1529,,turning_circle,residential,0,-111.8939073,33.3812117,POINT (-111.8939073 33.3812117),
,2052,,,,others,0,-111.9211588,33.4293611,POINT (-111.9211588 33.4293611),
,2053,1530,,,residential,0,-111.8996579,33.3809393,POINT (-111.8996579 33.3809393),
,2054,,,,others,0,-111.9581916,33.3964859,POINT (-111.9581916 33.3964859),
,2055,1531,,,residential,0,-111.9273649,33.396978,POINT (-111.9273649 33.396978),
,2056,,,,secondary,0,-111.9428674,33.4293722,POINT (-111.9428674 33.4293722),
,2057,,,,secondary,0,-111.909165,33.387166,POINT (-111.909165 33.387166),
,2058,1532,,,residential,0,-111.8970315,33.3808533,POINT (-111.8970315 33.3808533),
,2059,,,traffic_signals,secondary,0,-111.9092694,33.3862364,POINT (-111.9092694 33.3862364),
,2060,,,traffic_signals,secondary,0,-111.9090554,33.3862282,POINT (-111.9090554 33.3862282),
