link_id,from_node_id,to_node_id,time_period,speed,density,volume,volume_per_lane,travel time
5,3,4,2200_2205,65,13.33846154,289,72.25,0.016
5,3,4,2205_2210,65.25,14.06896552,306,76.5,0.015938697
5,3,4,2210_2215,65.75,13.32319392,292,73,0.01581749
5,3,4,2215_2220,61.25,15.03673469,307,76.75,0.016979592
5,3,4,2220_2225,57.5,16.85217391,323,80.75,0.018086957
5,3,4,2225_2230,60.5,16.0661157,324,81,0.017190083
5,3,4,2230_2235,61.25,13.91020408,284,71,0.016979592
5,3,4,2235_2240,61.75,15.06072874,310,77.5,0.016842105
5,3,4,2240_2245,60.5,14.38016529,290,72.5,0.017190083
5,3,4,2245_2250,63.25,12.09486166,255,63.75,0.016442688
5,3,4,2250_2255,63.5,9.874015748,209,52.25,0.016377953
5,3,4,2255_2300,61.5,10.68292683,219,54.75,0.016910569
5,3,4,2300_2305,63.5,10.15748031,215,53.75,0.016377953
5,3,4,2305_2310,62.75,10.42231076,218,54.5,0.016573705
5,3,4,2310_2315,62.5,10.944,228,57,0.01664
5,3,4,2315_2320,62.5,12.096,252,63,0.01664
5,3,4,2320_2325,61.75,10.44534413,215,53.75,0.016842105
5,3,4,2325_2330,63.75,10.77647059,229,57.25,0.016313725
5,3,4,2330_2335,63.5,9.354330709,198,49.5,0.016377953
5,3,4,2335_2340,62.5,8.88,185,46.25,0.01664
5,3,4,2340_2345,63,9.571428571,201,50.25,0.016507937
5,3,4,2345_2350,63.5,7.700787402,163,40.75,0.016377953
5,3,4,2350_2355,63,7.19047619,151,37.75,0.016507937
5,3,4,2355_2400,63.5,7.795275591,165,41.25,0.016377953
7,4,5,0000_0005,53,6.41509434,84.99999999,28.33333333,0.024528302
7,4,5,0005_0010,52,6.153846154,80.00000001,26.66666667,0.025
7,4,5,0010_0015,52,7.384615385,96,32,0.025
7,4,5,0015_0020,52.33333333,6.72611465,87.99999999,29.33333333,0.024840764
7,4,5,0020_0025,53,5.811320755,77.00000001,25.66666667,0.024528302
7,4,5,0025_0030,56.33333333,6.035502959,84.99999999,28.33333333,0.023076923
7,4,5,0030_0035,56.66666667,5.505882353,78,26,0.022941176
7,4,5,0035_0040,55,6.618181818,90.99999999,30.33333333,0.023636364
7,4,5,0040_0045,55,6.109090909,84,28,0.023636364
7,4,5,0045_0050,52,6.461538462,84,28,0.025
7,4,5,0050_0055,50.66666667,5.289473684,66.99999999,22.33333333,0.025657895
7,4,5,0055_0100,52.33333333,4.968152866,65.00000001,21.66666667,0.024840764
7,4,5,0100_0105,53.33333333,4.65,62.00000001,20.66666667,0.024375
7,4,5,0105_0110,53.33333333,5.4,72,24,0.024375
7,4,5,0110_0115,54,5.777777778,78,26,0.024074074
7,4,5,0115_0120,54.66666667,4.024390244,54.99999999,18.33333333,0.023780488
7,4,5,0120_0125,55,5.527272727,75.99999999,25.33333333,0.023636364
7,4,5,0125_0130,51.33333333,4.987012987,63.99999999,21.33333333,0.025324675
7,4,5,0130_0135,54,4.074074074,54.99999999,18.33333333,0.024074074
7,4,5,0135_0140,54.33333333,4.417177914,60,20,0.02392638
7,4,5,0140_0145,56,3.214285714,45,15,0.023214286
7,4,5,0145_0150,55.33333333,4.048192771,56.00000001,18.66666667,0.023493976
7,4,5,0150_0155,54.66666667,4.756097561,65.00000001,21.66666667,0.023780488
7,4,5,0155_0200,51,4.470588235,57,19,0.025490196
7,4,5,0200_0205,55,4.290909091,59.00000001,19.66666667,0.023636364
7,4,5,0205_0210,52,4.538461538,59.00000001,19.66666667,0.025
7,4,5,0210_0215,55,4.218181818,57.99999999,19.33333333,0.023636364
7,4,5,0215_0220,58,3.862068966,56.00000001,18.66666667,0.022413793
7,4,5,0220_0225,59.33333333,3.573033708,53.00000001,17.66666667,0.021910112
7,4,5,0225_0230,55.66666667,3.520958084,48.99999999,16.33333333,0.023353293
7,4,5,0230_0235,55.66666667,3.233532934,45,15,0.023353293
7,4,5,0235_0240,56.66666667,4.588235294,65.00000001,21.66666667,0.022941176
7,4,5,0240_0245,60,4.733333333,71.00000001,23.66666667,0.021666667
7,4,5,0245_0250,58.33333333,4.251428571,62.00000001,20.66666667,0.022285714
7,4,5,0250_0255,56,3.714285714,51.99999999,17.33333333,0.023214286
7,4,5,0255_0300,54.66666667,3.658536585,50.00000001,16.66666667,0.023780488
7,4,5,0300_0305,54.66666667,3.731707317,51,17,0.023780488
7,4,5,0305_0310,56,4.142857143,57.99999999,19.33333333,0.023214286
7,4,5,0310_0315,60.66666667,4.021978022,60.99999999,20.33333333,0.021428571
7,4,5,0315_0320,58.66666667,4.022727273,59.00000001,19.66666667,0.022159091
7,4,5,0320_0325,56.66666667,3.247058824,45.99999999,15.33333333,0.022941176
7,4,5,0325_0330,55.66666667,3.017964072,42,14,0.023353293
7,4,5,0330_0335,55,5.381818182,74.00000001,24.66666667,0.023636364
7,4,5,0335_0340,57.66666667,3.468208092,50.00000001,16.66666667,0.022543353
7,4,5,0340_0345,60.66666667,4.549450549,69,23,0.021428571
7,4,5,0345_0350,61,4.196721311,63.99999999,21.33333333,0.021311475
7,4,5,0350_0355,58,4.068965517,59.00000001,19.66666667,0.022413793
7,4,5,0355_0400,55.33333333,4.554216867,63,21,0.023493976
7,4,5,0400_0405,57,3.157894737,45,15,0.022807018
7,4,5,0405_0410,56.66666667,4.447058824,63,21,0.022941176
7,4,5,0410_0415,59.66666667,4.491620112,66.99999999,22.33333333,0.021787709
7,4,5,0415_0420,59,4.338983051,63.99999999,21.33333333,0.022033898
7,4,5,0420_0425,59.33333333,5.460674157,81,27,0.021910112
7,4,5,0425_0430,60.33333333,6.629834254,99.99999999,33.33333333,0.021546961
7,4,5,0430_0435,62.33333333,6.160427807,96,32,0.020855615
7,4,5,0435_0440,60.33333333,7.425414365,112,37.33333333,0.021546961
7,4,5,0440_0445,60.33333333,8.35359116,126,42,0.021546961
7,4,5,0445_0450,59.66666667,8.715083799,130,43.33333333,0.021787709
7,4,5,0450_0455,63,7.365079365,116,38.66666667,0.020634921
7,4,5,0455_0500,61,6.426229508,98.00000001,32.66666667,0.021311475
7,4,5,0500_0505,60,6.666666667,99.99999999,33.33333333,0.021666667
7,4,5,0505_0510,62,8.516129032,132,44,0.020967742
7,4,5,0510_0515,61.33333333,7.956521739,122,40.66666667,0.021195652
7,4,5,0515_0520,59.66666667,8.916201117,133,44.33333333,0.021787709
7,4,5,0520_0525,60,9.2,138,46,0.021666667
7,4,5,0525_0530,61.33333333,10.5,161,53.66666667,0.021195652
7,4,5,0530_0535,61.33333333,9.52173913,146,48.66666667,0.021195652
7,4,5,0535_0540,62.33333333,11.10160428,173,57.66666667,0.020855615
7,4,5,0540_0545,63.66666667,13.57068063,216,72,0.020418848
7,4,5,0545_0550,64,12.25,196,65.33333333,0.0203125
7,4,5,0550_0555,64.33333333,8.207253886,132,44,0.020207254
7,4,5,0555_0600,62.33333333,16.81283422,262,87.33333333,0.020855615
7,4,5,0600_0605,62,12.51612903,194,64.66666667,0.020967742
7,4,5,0605_0610,62,12.96774194,201,67,0.020967742
7,4,5,0610_0615,61.66666667,16.41081081,253,84.33333333,0.021081081
7,4,5,0615_0620,61.66666667,16.54054054,255,85,0.021081081
7,4,5,0620_0625,62.66666667,18,282,94,0.020744681
7,4,5,0625_0630,60,17,255,85,0.021666667
7,4,5,0630_0635,61.33333333,16.76086957,257,85.66666667,0.021195652
7,4,5,0635_0640,63.33333333,17.93684211,284,94.66666667,0.020526316
7,4,5,0640_0645,63.66666667,20.48167539,326.0000001,108.6666667,0.020418848
7,4,5,0645_0650,62.66666667,18.06382979,283,94.33333333,0.020744681
7,4,5,0650_0655,62.33333333,18.35294118,286,95.33333333,0.020855615
7,4,5,0655_0700,60.33333333,19.55801105,295,98.33333333,0.021546961
7,4,5,0700_0705,62.66666667,16.08510638,252,84,0.020744681
7,4,5,0705_0710,60.33333333,16.44198895,248,82.66666667,0.021546961
7,4,5,0710_0715,62.33333333,17.39037433,271,90.33333333,0.020855615
7,4,5,0715_0720,60,17.6,264,88,0.021666667
7,4,5,0720_0725,62.66666667,18.95744681,297,99,0.020744681
7,4,5,0725_0730,61.66666667,15.95675676,246,82,0.021081081
7,4,5,0730_0735,61,17.7704918,271,90.33333333,0.021311475
7,4,5,0735_0740,62,16.96774194,263,87.66666667,0.020967742
7,4,5,0740_0745,65,17.47692308,284,94.66666667,0.02
7,4,5,0745_0750,63.33333333,16.67368421,264,88,0.020526316
7,4,5,0750_0755,63.33333333,18.75789474,297,99,0.020526316
7,4,5,0755_0800,65.33333333,13.89795918,227,75.66666667,0.019897959
7,4,5,0800_0805,63.33333333,16.48421053,261,87,0.020526316
7,4,5,0805_0810,62,16.19354839,251,83.66666667,0.020967742
7,4,5,0810_0815,63,14.22222222,224,74.66666667,0.020634921
7,4,5,0815_0820,64,15.25,244,81.33333333,0.0203125
7,4,5,0820_0825,60.66666667,16.74725275,254,84.66666667,0.021428571
7,4,5,0825_0830,61,16.85245902,257,85.66666667,0.021311475
7,4,5,0830_0835,61,13.7704918,210,70,0.021311475
7,4,5,0835_0840,62.66666667,15.44680851,242,80.66666667,0.020744681
7,4,5,0840_0845,63,16.44444444,259,86.33333333,0.020634921
7,4,5,0845_0850,63,17.01587302,268,89.33333333,0.020634921
7,4,5,0850_0855,62,15.35483871,238,79.33333333,0.020967742
7,4,5,0855_0900,64,15.125,242,80.66666667,0.0203125
7,4,5,0900_0905,63,14.34920635,226,75.33333333,0.020634921
7,4,5,0905_0910,63.33333333,15.03157895,238,79.33333333,0.020526316
7,4,5,0910_0915,62.33333333,14.63101604,228,76,0.020855615
7,4,5,0915_0920,62.66666667,16.85106383,264,88,0.020744681
7,4,5,0920_0925,63.66666667,15.95811518,254,84.66666667,0.020418848
7,4,5,0925_0930,63.66666667,15.14136126,241,80.33333333,0.020418848
7,4,5,0930_0935,61.33333333,16.30434783,250,83.33333333,0.021195652
7,4,5,0935_0940,63.66666667,15.45549738,246,82,0.020418848
7,4,5,0940_0945,62.33333333,17.13368984,267,89,0.020855615
7,4,5,0945_0950,63.33333333,15.47368421,245,81.66666667,0.020526316
7,4,5,0950_0955,62.66666667,16.46808511,258,86,0.020744681
7,4,5,0955_1000,61.66666667,14.52972973,224,74.66666667,0.021081081
7,4,5,1000_1005,62,13.35483871,207,69,0.020967742
7,4,5,1005_1010,62.66666667,14.4893617,227,75.66666667,0.020744681
7,4,5,1010_1015,62.33333333,15.65775401,244,81.33333333,0.020855615
7,4,5,1015_1020,63.33333333,17.11578947,271,90.33333333,0.020526316
7,4,5,1020_1025,63.66666667,16.02094241,255,85,0.020418848
7,4,5,1025_1030,64.33333333,15.10880829,243,81,0.020207254
7,4,5,1030_1035,62.66666667,14.10638298,221,73.66666667,0.020744681
7,4,5,1035_1040,61.66666667,16.28108108,251,83.66666667,0.021081081
7,4,5,1040_1045,62,15.74193548,244,81.33333333,0.020967742
7,4,5,1045_1050,63,15.49206349,244,81.33333333,0.020634921
7,4,5,1050_1055,60.66666667,17.07692308,259,86.33333333,0.021428571
7,4,5,1055_1100,62,16.06451613,249,83,0.020967742
7,4,5,1100_1105,60.66666667,15.89010989,241,80.33333333,0.021428571
7,4,5,1105_1110,59.66666667,15.55307263,232,77.33333333,0.021787709
7,4,5,1110_1115,60.66666667,17.20879121,261,87,0.021428571
7,4,5,1115_1120,58.66666667,17.31818182,254,84.66666667,0.022159091
7,4,5,1120_1125,55.33333333,19.6626506,272,90.66666667,0.023493976
7,4,5,1125_1130,54.66666667,18.51219512,253,84.33333333,0.023780488
7,4,5,1130_1135,55.33333333,18,249,83,0.023493976
7,4,5,1135_1140,56.66666667,19.12941176,271,90.33333333,0.022941176
7,4,5,1140_1145,55.66666667,18.75449102,261,87,0.023353293
7,4,5,1145_1150,54.66666667,21.58536585,295,98.33333333,0.023780488
7,4,5,1150_1155,57.66666667,16.99421965,245,81.66666667,0.022543353
7,4,5,1155_1200,54.33333333,21.93865031,298,99.33333333,0.02392638
7,4,5,1200_1205,55.66666667,19.18562874,267,89,0.023353293
7,4,5,1205_1210,58.33333333,9.805714286,143,47.66666667,0.022285714
7,4,5,1210_1215,56.33333333,16.89940828,238,79.33333333,0.023076923
7,4,5,1215_1220,56.33333333,19.59763314,276,92,0.023076923
7,4,5,1220_1225,56.33333333,19.4556213,274,91.33333333,0.023076923
7,4,5,1225_1230,54.66666667,20.19512195,276,92,0.023780488
7,4,5,1230_1235,56.33333333,17.46745562,246,82,0.023076923
7,4,5,1235_1240,54.33333333,19.21472393,261,87,0.02392638
7,4,5,1240_1245,54.66666667,21.87804878,299,99.66666667,0.023780488
7,4,5,1245_1250,60,19.06666667,286,95.33333333,0.021666667
7,4,5,1250_1255,62.33333333,16.55614973,258,86,0.020855615
7,4,5,1255_1300,63,14.22222222,224,74.66666667,0.020634921
7,4,5,1300_1305,62.66666667,12.19148936,191,63.66666667,0.020744681
7,4,5,1305_1310,63,11.61904762,183,61,0.020634921
7,4,5,1310_1315,62.66666667,13.59574468,213,71,0.020744681
7,4,5,1315_1320,61.66666667,14.27027027,220,73.33333333,0.021081081
7,4,5,1320_1325,61.66666667,14.78918919,228,76,0.021081081
7,4,5,1325_1330,62.33333333,15.14438503,236,78.66666667,0.020855615
7,4,5,1330_1335,62.33333333,15.72192513,245,81.66666667,0.020855615
7,4,5,1335_1340,63.66666667,14.45026178,230,76.66666667,0.020418848
7,4,5,1340_1345,61.66666667,15.5027027,239,79.66666667,0.021081081
7,4,5,1345_1350,64.33333333,14.79792746,238,79.33333333,0.020207254
7,4,5,1350_1355,63,16.63492063,262,87.33333333,0.020634921
7,4,5,1355_1400,63.66666667,16.08376963,256,85.33333333,0.020418848
7,4,5,1400_1405,63,17.3968254,274,91.33333333,0.020634921
7,4,5,1405_1410,61.33333333,19.36956522,297,99,0.021195652
7,4,5,1410_1415,56.33333333,20.16568047,284,94.66666667,0.023076923
7,4,5,1415_1420,58.66666667,20.79545455,305.0000001,101.6666667,0.022159091
7,4,5,1420_1425,61.33333333,19.95652174,306,102,0.021195652
7,4,5,1425_1430,52.33333333,15.97452229,209,69.66666667,0.024840764
7,4,5,1430_1435,26.66666667,25.35,169,56.33333333,0.04875
7,4,5,1435_1440,36.33333333,39.85321101,362.0000001,120.6666667,0.035779817
7,4,5,1440_1445,30.66666667,43.43478261,333,111,0.042391304
7,4,5,1445_1450,15.66666667,62.04255319,243,81,0.082978723
7,4,5,1450_1455,12.33333333,91.45945946,282,94,0.105405405
7,4,5,1455_1500,27,53.18518519,359.0000001,119.6666667,0.048148148
7,4,5,1500_1505,27.33333333,51.2195122,350.0000001,116.6666667,0.047560976
7,4,5,1505_1510,20,65.4,327,109,0.065
7,4,5,1510_1515,20,59.8,299,99.66666667,0.065
7,4,5,1515_1520,28.33333333,44.89411765,318,106,0.045882353
7,4,5,1520_1525,21,52.57142857,276,92,0.061904762
7,4,5,1525_1530,27.33333333,33.36585366,228,76,0.047560976
7,4,5,1530_1535,11.66666667,77.82857143,227,75.66666667,0.111428571
7,4,5,1535_1540,8.333333333,58.08,121,40.33333333,0.156
7,4,5,1540_1545,9.666666667,71.17241379,172,57.33333333,0.134482759
7,4,5,1545_1550,14.33333333,72,258,86,0.090697674
7,4,5,1550_1555,13.33333333,63,210,70,0.0975
7,4,5,1555_1600,8.333333333,81.6,170,56.66666667,0.156
7,4,5,1600_1605,13.66666667,67.90243902,232,77.33333333,0.095121951
7,4,5,1605_1610,8.666666667,79.84615385,173,57.66666667,0.15
7,4,5,1610_1615,8.333333333,93.12,194,64.66666667,0.156
7,4,5,1615_1620,11.33333333,79.05882353,224,74.66666667,0.114705882
7,4,5,1620_1625,6.666666667,60,99.99999999,33.33333333,0.195
7,4,5,1625_1630,3,149.3333333,112,37.33333333,0.433333333
7,4,5,1630_1635,6,108,162,54,0.216666667
7,4,5,1635_1640,7.333333333,99.27272727,182,60.66666667,0.177272727
7,4,5,1640_1645,6.333333333,117.4736842,186,62,0.205263158
7,4,5,1645_1650,7.666666667,103.826087,199,66.33333333,0.169565217
7,4,5,1650_1655,5.666666667,102.3529412,145,48.33333333,0.229411765
7,4,5,1655_1700,11,68.36363636,188,62.66666667,0.118181818
7,4,5,1700_1705,8,81.5,163,54.33333333,0.1625
7,4,5,1705_1710,8.666666667,58.15384615,126,42,0.15
7,4,5,1710_1715,8,54.5,109,36.33333333,0.1625
7,4,5,1715_1720,5.666666667,86.11764706,122,40.66666667,0.229411765
7,4,5,1720_1725,4.666666667,113.1428571,132,44,0.278571429
7,4,5,1725_1730,8.666666667,67.38461538,146,48.66666667,0.15
7,4,5,1730_1735,7,77.71428571,136,45.33333333,0.185714286
7,4,5,1735_1740,4.333333333,98.76923077,107,35.66666667,0.3
7,4,5,1740_1745,8.333333333,82.08,171,57,0.156
7,4,5,1745_1750,13.33333333,48.6,162,54,0.0975
7,4,5,1750_1755,8.666666667,95.07692308,206,68.66666667,0.15
7,4,5,1755_1800,5,72.8,90.99999999,30.33333333,0.26
7,4,5,1800_1805,5.333333333,99.75,133,44.33333333,0.24375
7,4,5,1805_1810,7.333333333,115.6363636,212,70.66666667,0.177272727
7,4,5,1810_1815,4.333333333,159.6923077,173,57.66666667,0.3
7,4,5,1815_1820,8.666666667,110.3076923,239,79.66666667,0.15
7,4,5,1820_1825,8.333333333,128.64,268,89.33333333,0.156
7,4,5,1825_1830,6.666666667,128.4,214,71.33333333,0.195
7,4,5,1830_1835,9.666666667,118.3448276,286,95.33333333,0.134482759
7,4,5,1835_1840,7.333333333,148.3636364,272,90.66666667,0.177272727
7,4,5,1840_1845,11.33333333,83.64705882,237,79,0.114705882
7,4,5,1845_1850,10.66666667,100.5,268,89.33333333,0.121875
7,4,5,1850_1855,15,79.46666667,298,99.33333333,0.086666667
7,4,5,1855_1900,39.66666667,32.77310924,324.9999999,108.3333333,0.032773109
7,4,5,1900_1905,48.66666667,22.76712329,277,92.33333333,0.026712329
7,4,5,1905_1910,58.66666667,19.77272727,290,96.66666667,0.022159091
7,4,5,1910_1915,59.66666667,16.22346369,242,80.66666667,0.021787709
7,4,5,1915_1920,60.33333333,16.77348066,253,84.33333333,0.021546961
7,4,5,1920_1925,63.33333333,16.86315789,267,89,0.020526316
7,4,5,1925_1930,61,15.93442623,243,81,0.021311475
7,4,5,1930_1935,62.66666667,16.21276596,254,84.66666667,0.020744681
7,4,5,1935_1940,61.66666667,14.78918919,228,76,0.021081081
7,4,5,1940_1945,61,15.73770492,240,80,0.021311475
7,4,5,1945_1950,61.66666667,14.72432432,227,75.66666667,0.021081081
7,4,5,1950_1955,61,13.63934426,208,69.33333333,0.021311475
7,4,5,1955_2000,60.33333333,12.59668508,190,63.33333333,0.021546961
7,4,5,2000_2005,60,13.73333333,206,68.66666667,0.021666667
7,4,5,2005_2010,63,13.33333333,210,70,0.020634921
7,4,5,2010_2015,62,12.90322581,200,66.66666667,0.020967742
7,4,5,2015_2020,60.33333333,14.98342541,226,75.33333333,0.021546961
7,4,5,2020_2025,62,14.64516129,227,75.66666667,0.020967742
7,4,5,2025_2030,62.33333333,12.8342246,200,66.66666667,0.020855615
7,4,5,2030_2035,64,12.3125,197,65.66666667,0.0203125
7,4,5,2035_2040,61.66666667,12.84324324,198,66,0.021081081
7,4,5,2040_2045,61,11.93442623,182,60.66666667,0.021311475
7,4,5,2045_2050,62,12.58064516,195,65,0.020967742
7,4,5,2050_2055,63,13.58730159,214,71.33333333,0.020634921
7,4,5,2055_2100,61.33333333,12.32608696,189,63,0.021195652
7,4,5,2100_2105,61,11.47540984,175,58.33333333,0.021311475
7,4,5,2105_2110,62.33333333,12.25668449,191,63.66666667,0.020855615
7,4,5,2110_2115,62,13.35483871,207,69,0.020967742
7,4,5,2115_2120,59.33333333,13.48314607,200,66.66666667,0.021910112
7,4,5,2120_2125,59.33333333,13.41573034,199,66.33333333,0.021910112
7,4,5,2125_2130,60.66666667,13.78021978,209,69.66666667,0.021428571
7,4,5,2130_2135,60,12.06666667,181,60.33333333,0.021666667
7,4,5,2135_2140,58.66666667,11.18181818,164,54.66666667,0.022159091
7,4,5,2140_2145,57.66666667,12.34682081,178,59.33333333,0.022543353
7,4,5,2145_2150,58,11.5862069,168,56,0.022413793
7,4,5,2150_2155,57.33333333,11.86046512,170,56.66666667,0.022674419
7,4,5,2155_2200,58.66666667,11.04545455,162,54,0.022159091
7,4,5,2200_2205,59,11.25423729,166,55.33333333,0.022033898
7,4,5,2205_2210,60.33333333,10.93922652,165,55,0.021546961
7,4,5,2210_2215,57,12.63157895,180,60,0.022807018
7,4,5,2215_2220,53,13.50943396,179,59.66666667,0.024528302
7,4,5,2220_2225,57,11.36842105,162,54,0.022807018
7,4,5,2225_2230,57,10.59649123,151,50.33333333,0.022807018
7,4,5,2230_2235,59,11.25423729,166,55.33333333,0.022033898
7,4,5,2235_2240,59.66666667,9.117318436,136,45.33333333,0.021787709
7,4,5,2240_2245,58.33333333,9.737142857,142,47.33333333,0.022285714
7,4,5,2245_2250,56.33333333,10.15384615,143,47.66666667,0.023076923
7,4,5,2250_2255,59,8.881355932,131,43.66666667,0.022033898
7,4,5,2255_2300,57.33333333,9.627906977,138,46,0.022674419
7,4,5,2300_2305,59.33333333,8.359550562,124,41.33333333,0.021910112
7,4,5,2305_2310,59,8.203389831,121,40.33333333,0.022033898
7,4,5,2310_2315,55.66666667,10.05988024,140,46.66666667,0.023353293
7,4,5,2315_2320,57,8.912280702,127,42.33333333,0.022807018
7,4,5,2320_2325,55.66666667,9.19760479,128,42.66666667,0.023353293
7,4,5,2325_2330,56.33333333,9.656804734,136,45.33333333,0.023076923
7,4,5,2330_2335,56.33333333,7.24260355,102,34,0.023076923
7,4,5,2335_2340,57.66666667,7.213872832,104,34.66666667,0.022543353
7,4,5,2340_2345,56.66666667,7.623529412,108,36,0.022941176
7,4,5,2345_2350,57,6.877192982,98.00000001,32.66666667,0.022807018
7,4,5,2350_2355,55.66666667,6.898203593,96,32,0.023353293
7,4,5,2355_2400,58,6.482758621,93.99999999,31.33333333,0.022413793
